Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_TSLA,Predicted_Covariance,Future_Cov_45_TSLA,Beta_Predicted
2013-11-13,4.4902541372157916e-05,0.2337114325751701,0.0023684525695485937,1.202147910878911,7.621628292115633e-05,3.798866909751653e-05,1.6973712532096163
2013-11-14,4.545126757048379e-05,0.2309834011777929,0.002290251233901128,1.2610143837173828,7.452385885484884e-05,3.9315535654265564e-05,1.6396431351288625
2013-11-15,4.488960878325864e-05,0.2309156561747091,0.002225282842910024,1.204742657976844,7.298252744413518e-05,3.9225304479635974e-05,1.6258223099363178
2013-11-18,4.304897041106976e-05,0.23605777655621113,0.0021956087787230404,1.2194542367419892,7.257335088374587e-05,5.238989391280777e-05,1.6858324413046617
2013-11-19,4.253689180732228e-05,0.23835121716254645,0.0021534367248310458,1.3307925544700987,7.21383671694589e-05,5.774942346678117e-05,1.6959012307768346
2013-11-20,3.986505410246521e-05,0.22068435163652678,0.002094148631015385,1.3678439198471264,6.376340039242014e-05,6.016270036081921e-05,1.5994810951097413
2013-11-21,3.485111027762049e-05,0.21399537558992848,0.0020195512430990644,1.4787307150717266,5.6772776766634126e-05,6.585518533850129e-05,1.629009128099157
2013-11-22,3.677714977289896e-05,0.21196784205881433,0.0019439185885366868,1.6304496095664949,5.667585089167223e-05,7.591523404695987e-05,1.541061535264394
2013-11-25,4.464079349966786e-05,0.2054569605342578,0.0018816593890688565,1.6469820052805402,5.954664780380216e-05,7.784905126500123e-05,1.3339065714467015
2013-11-26,4.5604254902161166e-05,0.20028535158046787,0.0018242915591146142,1.6185246687708787,5.7769551213692815e-05,9.461201919952887e-05,1.2667579228655514
2013-11-27,5.098239319509307e-05,0.2188257286951781,0.0017964945139031941,1.5374328840778555,6.622491965080461e-05,9.15953218699323e-05,1.298976283780625
2013-11-29,5.306536742177139e-05,0.23105201197280886,0.001772717046120066,1.5435012642376564,7.086553217436909e-05,9.19656943346637e-05,1.335438452938983
2013-12-02,5.1303727815654587e-05,0.24031978894539596,0.0017608281148460382,1.4922990594408998,7.223080870223688e-05,9.50959158670596e-05,1.407905658664373
2013-12-03,5.129816798105141e-05,0.22013115355403237,0.0018247447859355062,1.7878188885899082,6.734936460258952e-05,0.00011959478640593669,1.3128999972760649
2013-12-04,4.926678581923591e-05,0.22777224771178717,0.0018214265497932033,1.8120800794055116,6.823131694335595e-05,0.00012135379309415605,1.3849354247241243
2013-12-05,6.186383108747796e-05,0.2880257664943312,0.0017376145836112235,1.7362497027757788,9.44335841268968e-05,0.00011993784998943568,1.5264748798593462
2013-12-06,6.149224160789946e-05,0.324069276270579,0.001684495077887674,1.9170198938745684,0.00010429966051312744,0.0001272905680837322,1.6961434123378716
2013-12-09,5.694825981469449e-05,0.35640769428592695,0.0016389795001327933,1.910105697262986,0.00010888650566892026,0.00012766485543273798,1.912025161492714
2013-12-10,5.3452041059883435e-05,0.3758922893537357,0.0015873242803777965,1.8722895769770216,0.00010949099276097655,0.00012564779902981407,2.048396854262525
2013-12-11,5.2671389427449466e-05,0.39598064941088523,0.0015439430329230743,1.860712516929868,0.00011292159061805349,0.00011896913922026899,2.14388858629966
2013-12-12,5.926873458923956e-05,0.4079435706688735,0.0014936220235261214,2.0495093770565416,0.00012137612679852492,0.00013278566983307885,2.0478946891597913
2013-12-13,5.102150798536989e-05,0.4197717303645702,0.001441351405066953,2.1631991414887035,0.00011383472708232499,0.00014145872325749807,2.231112555806199
2013-12-16,5.265033739264804e-05,0.4246009312702045,0.0013948388867284596,2.201398521308813,0.0001150650803133795,0.0001425840892277998,2.185457606002861
2013-12-17,5.547285481711756e-05,0.4064624783628908,0.0013660462524369868,2.275138089110087,0.00011189055327394982,0.0001478236079099293,2.01703254038087
2013-12-18,5.7755345996717895e-05,0.4230964143881304,0.0013366972821168988,2.714082946257048,0.00011755794138137083,0.000159899021364223,2.035446924481266
2013-12-19,6.478693026373803e-05,0.450060720169627,0.0013469936239103293,2.6780144257619125,0.00013295282879440147,0.00015763475795554482,2.0521550913613305
2013-12-20,6.101338500649426e-05,0.4671846409371291,0.001356412124715671,2.6280822832403725,0.00013439928189842997,0.00015605558119121988,2.2027835676405187
2013-12-23,6.0371580554275465e-05,0.47307962877214205,0.0013616715441818086,2.6323387259772306,0.00013563966273850113,0.00015515391874239263,2.246746921203395
2013-12-24,6.05937066863415e-05,0.4717120329319181,0.0013662665385172344,2.5193189197301296,0.00013572455644422283,0.00015144036977608044,2.2399117642165414
2013-12-26,6.0130930524985e-05,0.46215802500354586,0.0013785806812761305,2.3752282197259182,0.00013306246208127652,0.00015158859972054845,2.2128788116123985
2013-12-27,6.1029823506439453e-05,0.45347790323263426,0.001385395576978532,2.3648757404562986,0.000131860307835175,0.00015092473252101442,2.1605880577593672
2013-12-30,6.103786899254316e-05,0.42550798360119974,0.0013824007030398438,2.355383438975983,0.0001236016781736439,0.00015046991601739028,2.0249998929147415
2013-12-31,6.15980310886923e-05,0.4006867029212105,0.0013896941798970555,2.408349504063678,0.00011723248339389566,0.00015286572215934702,1.903185561647218
2014-01-02,6.274975633376732e-05,0.3845446085262403,0.0013926092267507943,2.467394467567988,0.00011367563339394428,0.00015089176763911422,1.8115709133482703
2014-01-03,6.287727487442676e-05,0.3754115058359957,0.0013994187838248097,2.495010825872141,0.00011135975940501716,0.00015428116156505307,1.7710652954889596
2014-01-06,6.194585296328845e-05,0.41027949179203727,0.0014178116578371454,2.468540399864412,0.00012158925544321354,0.00015198843044699463,1.9628312409431528
2014-01-07,5.985294868622432e-05,0.4175223491791398,0.0014332675956599831,2.475433678982365,0.0001222886481211707,0.00015823736740309225,2.043151604146723
2014-01-08,5.957982003469859e-05,0.4362488327021973,0.0014391054425825643,2.5087824758319317,0.0001277409610622269,0.000160876467243837,2.1440306631982446
2014-01-09,5.8876921963223624e-05,0.4555162832655064,0.001426444846878049,2.456870969462225,0.00013200912339526145,0.00016183484267609684,2.2421199851058535
2014-01-10,5.8643073362417135e-05,0.4585808330854838,0.0014256357966288546,2.476051481705168,0.0001325954300183448,0.00016534508064253476,2.261058679494821
2014-01-13,6.549653155125348e-05,0.4441951391834503,0.0013953422503056837,2.398068357445984,0.0001342837080329162,0.00015142550921219016,2.050241514359187
2014-01-14,6.384952094066409e-05,0.4257817187377879,0.0014135081501720948,1.920322547401364,0.0001279130901308837,0.00011781689025231628,2.003352386147962
2014-01-15,6.070372053025981e-05,0.41466344428076596,0.0014049546176122462,1.9744766700471523,0.00012109732605738459,0.00012332654085359533,1.9948913344943917
2014-01-16,6.085694586035492e-05,0.3964832795787334,0.0014013023859472922,2.051325403540083,0.00011578328959026479,0.00012888881822031,1.9025484758296336
2014-01-17,6.130074788390541e-05,0.37244346169603226,0.0013902000473522491,2.025470314555556,0.00010872561942384505,0.0001272750979741439,1.773642625531345
2014-01-21,6.022038567812545e-05,0.3877224035682993,0.0013691018926593312,2.062636060078999,0.00011132957420856044,0.00013184013045565234,1.8487024444448215
2014-01-22,6.0180607898710316e-05,0.3946118574036615,0.0013430829812365022,2.081606651747853,0.00011218888689073692,0.0001332602251262082,1.8642032842134377
2014-01-23,6.197862719476769e-05,0.4037016044372606,0.0013229777600765834,2.192475560050829,0.00011559997055805782,0.00013795497245765252,1.8651586166112584
2014-01-24,8.312838911315208e-05,0.4270929007950199,0.0012969744889342752,2.1271537065453163,0.0001402370449453731,0.00011269227666311215,1.6869934139405287
2014-01-27,7.785643656399444e-05,0.4119716971019676,0.0012985570306630148,2.1290453216635856,0.00013099211543717498,0.00011248427271632038,1.6824828006288914
2014-01-28,5.7778264472590076e-05,0.4064090191609927,0.0012846961216612524,2.103567425612381,0.0001107250258001259,0.00011028803157497034,1.9163785345725242
2014-01-29,5.541992369045716e-05,0.3918902559494939,0.0012745449587217449,2.12691356981913,0.00010415377292595396,0.00010606524759252069,1.8793561230379021
2014-01-30,5.718939038351772e-05,0.40445423386108653,0.0012739187643022525,2.263978649408384,0.0001091686618486847,0.00011704474357370204,1.9088971069037253
2014-01-31,5.786696567157789e-05,0.41676419796791203,0.0012768258913787548,2.26845906632175,0.00011328478880764516,0.00012230293702768046,1.957676326949461
2014-02-03,7.055814511505822e-05,0.4361129309027092,0.0012741743648867928,2.6599771523527758,0.00013076363150371065,0.00010968703166975258,1.8532747890477583
2014-02-04,5.3287933521446234e-05,0.44940330687773367,0.001270841178726594,2.578986902752797,0.00011694895420912485,0.00010960578686845127,2.1946610889322185
2014-02-05,5.1744253938995175e-05,0.45817785577166437,0.0012824621203035807,2.617741628930365,0.00011802864827782331,0.00014093769659521347,2.2810000974596196
2014-02-06,5.460185755120456e-05,0.4663657899164109,0.0012882752882656429,2.602018715908651,0.0001236900406749094,0.00013670347207751633,2.265308292101881
2014-02-07,6.356327391387762e-05,0.5535429596264898,0.0012044554445417152,2.3746307091142094,0.00015316157724999877,0.00012010700012627607,2.4095923293302763
2014-02-10,6.2547563500994e-05,0.5504765706504193,0.0011914135796235244,2.2401722435919096,0.0001502710463879481,0.00011529985400279754,2.402508394840352
2014-02-11,5.609995653519849e-05,0.5243304276405804,0.0012015387059034156,2.3646738428066683,0.00013613042686489037,0.0001211762490402469,2.4265692038367055
2014-02-12,5.280573476410588e-05,0.525698318567006,0.0012037493128232975,2.361616152728009,0.00013253944846549584,0.00012106418406672575,2.509944214536109
2014-02-13,5.31879934714369e-05,0.5108738226135837,0.0012068663192009914,2.371415223551771,0.00012943449597234487,0.00012088085058623371,2.4335284624311684
2014-02-14,5.362200748552388e-05,0.4844612072186782,0.0012192027941103545,2.519801941528403,0.00012387067842211627,0.0001279399913561463,2.3100716334717073
2014-02-18,5.088126402858046e-05,0.3892262543412468,0.0012244212784014684,2.566241898838068,9.715082813273313e-05,0.00013070997036620922,1.909363495336174
2014-02-19,5.093399391722896e-05,0.39232591165056646,0.0012601265524222146,2.453827073055172,9.939348995411558e-05,0.00012228697999623945,1.951417556526913
2014-02-20,5.128532994270177e-05,0.37553276769553046,0.0013161688656656559,2.360231264756364,9.756638671845974e-05,0.00012003688746593783,1.9024229117267102
2014-02-21,5.0142924359823583e-05,0.36626823197419334,0.0013386133059887036,2.346637890586699,9.489244792225186e-05,0.00011965880723996007,1.8924394445227708
2014-02-24,5.289213529725008e-05,0.35970028466370757,0.0013628100177174327,2.347631121941982,9.657261474256348e-05,0.00011927319199647546,1.82584072660013
2014-02-25,4.99909412374215e-05,0.3306617163086898,0.0014279416417648026,2.394287527224784,8.834557503691032e-05,0.00012198110058390948,1.767231679382301
2014-02-26,4.8822079787728685e-05,0.384959992854634,0.0013976869424825126,2.397669600954981,0.0001005607930404981,0.0001221524405681917,2.05974004953746
2014-02-27,4.902946505121921e-05,0.4084024549858577,0.0013839392109071316,2.3997387271242374,0.00010638378271822426,0.00012111841294460137,2.1697928502195403
2014-02-28,4.913560627678946e-05,0.4160754982907747,0.0013888055928672003,2.453046422058147,0.00010869036067670314,0.00012367482678898455,2.212048836121637
2014-03-03,5.060228536900576e-05,0.42122871124711564,0.0013833719948308594,2.6718468383899374,0.00011144806200493266,0.00013637063080826716,2.2024313959779245
2014-03-04,5.593664385448813e-05,0.43241794085014795,0.0013835123410235837,2.6640340325492144,0.00012029385032473202,0.0001263867895337293,2.1505375016359713
2014-03-05,4.9068183379191435e-05,0.48409256247834404,0.0013379992204293762,2.724458676184337,0.0001240384499111664,0.00012927973011277915,2.5278793990112938
2014-03-06,4.928243059442446e-05,0.4721711367079808,0.0013223266432920414,2.739304694237148,0.00012053547103012078,0.00012980006172157675,2.445810191913657
2014-03-07,4.8971813978785636e-05,0.4625360949535138,0.0013112939507489852,2.714996832778525,0.00011721110328557204,0.00013431091014983728,2.3934400987545073
2014-03-10,4.912023117884392e-05,0.4698045575339086,0.001306396615558531,2.718448851042463,0.00011901040958837422,0.00013448163566148053,2.422838955196774
2014-03-11,5.148937537691702e-05,0.48328128985953894,0.0013524020366548913,2.6714977779447096,0.00012752980675169112,0.00013203239356920782,2.476817903074883
2014-03-12,4.8906113932888686e-05,0.48898246185936284,0.0013657184645969051,2.597029619168363,0.0001263733362326285,0.0001330619143260821,2.583998728789698
2014-03-13,5.192240840939531e-05,0.4914007597300999,0.0013870702228071384,2.720314954622081,0.0001318749968621264,0.00013193373141577263,2.5398474551165804
2014-03-14,5.053194068255615e-05,0.487167671593124,0.0014103514391813404,2.7245263256982715,0.00013005442181901548,0.00013214723279014693,2.5737072446123337
2014-03-17,5.312543808337814e-05,0.4681579113651292,0.0014281103021783522,2.696546108883387,0.0001289509378638098,0.0001288668423415309,2.427291755437889
2014-03-18,5.3640183376897774e-05,0.4570427696847831,0.0014441223187500578,2.67212532931042,0.00012720493484041798,0.0001288769219518351,2.3714485453307326
2014-03-19,4.9711758607667365e-05,0.44062410610208574,0.0014188557114319857,2.700200042999529,0.00011702184287897761,0.0001285933841060251,2.3540073044394085
2014-03-20,4.924048797705463e-05,0.45736326367855923,0.001298709944634712,2.7502808353581347,0.00011565876095011893,0.00012994498998123588,2.3488548895781514
2014-03-21,5.1299807125194504e-05,0.45456206355191814,0.0012702588484997637,2.771318258669384,0.00011603718071980638,0.00012814678694868343,2.2619418516842313
2014-03-24,5.150721281894852e-05,0.45351154122638276,0.0012394395181623435,2.714394347185208,0.00011458691789231836,0.00012420868161271595,2.224677120369519
2014-03-25,5.187847468728203e-05,0.4513066371023088,0.0012418447425658887,2.707313933862934,0.00011455102281420209,0.00012410652845412122,2.208064587571311
2014-03-26,4.894688218699071e-05,0.4742005041361161,0.001246297952581548,2.652640886901108,0.00011712118797067228,0.00011775375652893407,2.3928222337683684
2014-03-27,4.819111839496585e-05,0.4758231589650937,0.001264389814825798,2.622532543410613,0.00011745447634281333,0.0001158630573871655,2.437263965948607
2014-03-28,4.77393720640184e-05,0.4825176023901463,0.0012773624320878189,2.5893246724534267,0.0001191539878415876,0.00011357214124841908,2.4959270030155056
2014-03-31,4.471229395078723e-05,0.43063282570251676,0.001293368936893795,2.73020009835038,0.00010355756272442435,0.00011647432753090749,2.3160869992133573
2014-04-01,4.637295349124256e-05,0.41834451386239746,0.001339041581483496,2.64989886770852,0.00010424698139187333,0.00011297276101063523,2.2480125492019862
2014-04-02,4.141854620280984e-05,0.4283283375490596,0.0013140002561514382,2.5687514197837467,9.992449407232266e-05,0.00011005572197470191,2.412554356278777
2014-04-03,4.131197301210188e-05,0.42394951008216825,0.0012879335155376388,2.551428026925246,9.779098680556974e-05,0.00010906153182091727,2.367134263399208
2014-04-04,4.5815215175484866e-05,0.43954149400018633,0.001281817236811835,2.36307586684328,0.00010651672352166572,9.220750095687705e-05,2.3249202936988813
2014-04-07,4.72141155464609e-05,0.4105252176613889,0.0012749672453654256,2.354024432519532,0.0001007222185409374,8.495255779413957e-05,2.1333073250482055
2014-04-08,4.530353492960697e-05,0.36714875829151156,0.0012769819754803852,2.2196902434052017,8.830809019437891e-05,8.306008199501322e-05,1.9492538569361706
2014-04-09,4.691297863661334e-05,0.37881000165986817,0.0012407481500541658,2.3207234199287337,9.139233207893435e-05,8.202898278224592e-05,1.9481246924621196
2014-04-10,5.810324280314903e-05,0.40501827978289195,0.0012277631786981518,2.106513824145201,0.00010817629745205542,5.060282460798798e-05,1.8617944925819627
2014-04-11,5.691804938589508e-05,0.3918191007469195,0.0012144544026726565,2.336011739166611,0.00010301517732437402,5.0396192524612046e-05,1.809885940151391
2014-04-14,5.793906540801691e-05,0.3696476629702747,0.0012017707182589502,2.4227689445985763,9.754039647423503e-05,5.1897437180699467e-05,1.68349965239064
2014-04-15,5.375893588153699e-05,0.3727149448975313,0.0011841039633685264,2.643558319083329,9.403662988744359e-05,5.490461619952349e-05,1.7492278882651693
2014-04-16,3.1303883437837385e-05,0.37097168898986405,0.0011613032315994354,2.581776861513979,7.073147154120444e-05,4.971142117587525e-05,2.2595110821205795
2014-04-17,3.0074876652121772e-05,0.370222691855237,0.0011385236977809582,2.5298808372668526,6.850716551393375e-05,4.8824423632968696e-05,2.2778868324668786
2014-04-21,3.398061258211898e-05,0.3684044001929934,0.001123037149587567,2.5154831535534403,7.196767491741054e-05,5.102745359862321e-05,2.1179039884431288
2014-04-22,3.465237531876505e-05,0.36345223262246,0.0011252538118709241,2.3166049404989315,7.176936309768673e-05,4.6983737131631546e-05,2.071123911059049
2014-04-23,3.661275306357103e-05,0.35828921504094746,0.001119675467931585,2.1595438872101087,7.254308326655518e-05,4.3408329579447706e-05,1.9813610612837012
2014-04-24,2.8915216768426475e-05,0.35239484296988277,0.0010912397067186959,2.177770151364049,6.259690352260547e-05,4.376603468328055e-05,2.1648429622342378
2014-04-25,3.367547480592454e-05,0.36351005996189095,0.0010588022932473626,1.9077679100167784,6.864054683993808e-05,3.473512626801651e-05,2.0382948491601405
2014-04-28,3.364553762091845e-05,0.3612454977607601,0.0010527819780277304,1.835499626193072,6.798849069957604e-05,3.453037075966586e-05,2.0207283196243395
2014-04-29,3.9441733334885286e-05,0.3601055620074498,0.0010481714288066838,1.704696371047443,7.321903222889446e-05,3.1585762461639374e-05,1.8563847487943423
2014-04-30,4.001418281063408e-05,0.4402948372174058,0.0009332867902880147,1.662957939654023,8.508600412840598e-05,3.122422555424646e-05,2.1263961463632266
2014-05-01,2.1991126094734782e-05,0.39251460076274175,0.0009168215079419801,1.7886376602730083,5.573422251175873e-05,3.439655283717997e-05,2.534396022816807
2014-05-02,2.5114593555483047e-05,0.355039344722417,0.0009116266497531564,1.8721501480523657,5.372149210775631e-05,3.81188286109418e-05,2.1390548084752012
2014-05-05,2.3421323104644024e-05,0.3337812296484322,0.0009080384367813831,1.8886389525840368,4.867654434443182e-05,3.894251485532276e-05,2.0783003644563594
2014-05-06,2.3724080850696792e-05,0.32461956458802654,0.0009192549355548151,1.6249279493905855,4.79388237489845e-05,3.0890496064204224e-05,2.0206820256042293
2014-05-07,2.503936026433856e-05,0.31012712583589963,0.0009312830393187318,1.8488159273833804,4.7357875934765314e-05,3.417761023708697e-05,1.891337295953728
2014-05-08,2.245244272166245e-05,0.26061033162881564,0.0010122498622920422,1.6670117554149806,3.928866667981883e-05,3.1228278137214466e-05,1.7498615703810498
2014-05-09,2.6257615904936162e-05,0.2593734609951394,0.0010122559897267245,1.7729919655142652,4.228617087267875e-05,3.356509417259242e-05,1.6104345126295105
2014-05-12,2.5472098693136958e-05,0.260367608043043,0.0010131007649681902,1.7725122041679886,4.1825933182543344e-05,3.082713529959425e-05,1.6420293312467678
2014-05-13,2.7268227179962204e-05,0.2611969538556178,0.001023652939487183,1.6306038677146697,4.363881294826541e-05,3.390245542146483e-05,1.6003538719353554
2014-05-14,2.54765910501542e-05,0.2610721483698431,0.0010410268472619566,1.7086297352546385,4.251695621010466e-05,3.7703126937573023e-05,1.6688636296121462
2014-05-15,2.174205444419079e-05,0.28915153330219506,0.000978181792945529,1.7271586287608698,4.216824986074323e-05,3.461243528961628e-05,1.9394786251218346
2014-05-16,2.0552751262807784e-05,0.3033500817985439,0.0009344768331735227,1.6581185503621343,4.2040064057568715e-05,3.3412306950468343e-05,2.04547135904108
2014-05-19,2.1296152341554682e-05,0.31296458196311466,0.0009009478028301233,1.6219733185652796,4.3350646551067307e-05,3.249348317021214e-05,2.035609337113832
2014-05-20,2.0908636850371392e-05,0.3111412473189953,0.0008798645826901374,1.6649212684934005,4.2201546518022066e-05,3.1257922681776614e-05,2.0183786642825763
2014-05-21,2.119414789263069e-05,0.31145451714146044,0.0008626200892334617,1.5584489077508374,4.211263326116844e-05,2.85955795213464e-05,1.9869934603887147
2014-05-22,2.007249814887391e-05,0.3115169662176071,0.0008205892290538079,1.515056875248938,3.998023330070514e-05,2.7736320172722868e-05,1.9917916048206523
2014-05-23,2.2049522594442057e-05,0.31123812993997935,0.0007983010739312371,1.4536881278812348,4.129293469609959e-05,2.7163228908437565e-05,1.8727359977629696
2014-05-27,2.174082787467674e-05,0.30909264243931656,0.0007746344577029587,1.3696325421701057,4.0112073462208754e-05,2.4681551084866745e-05,1.8450113166541582
2014-05-28,2.1661197917021908e-05,0.30869468187395804,0.0007544472276611796,1.3387523723962125,3.946252012292743e-05,3.669416516434467e-05,1.821806913638733
2014-05-29,2.1856321025887475e-05,0.3086158501160911,0.0007418293705808451,1.252604871343875,3.9296943240546085e-05,3.389143413956756e-05,1.7979669677253212
2014-05-30,2.8179051435749515e-05,0.3032465732275045,0.0007491052954515788,1.3341387966954263,4.4058582491645315e-05,3.7562368935502276e-05,1.5635225547638605
2014-06-02,2.8496658002674943e-05,0.3041536620448855,0.0008232765053362639,1.2794511045185724,4.658679952446507e-05,3.8758747413992395e-05,1.6348162482804836
2014-06-03,3.418588872187905e-05,0.30384588019836456,0.0008997130550770325,1.2905071373468269,5.3287923923449066e-05,3.909381964278154e-05,1.5587695951676301
2014-06-04,2.793146765100254e-05,0.3084261114375716,0.0009654198999969488,1.247499149258103,5.064728153578493e-05,3.8440380615483736e-05,1.8132696129187131
2014-06-05,4.136471088316827e-05,0.305627345888018,0.0010102930989473581,0.9500617788742278,6.247854394277794e-05,3.1261398717915236e-05,1.5104310560575225
2014-06-06,3.9833023701562004e-05,0.30323548460320643,0.0009026599240570125,1.038016410562565,5.7499456418956055e-05,3.380409354367576e-05,1.4435122186494038
2014-06-09,5.1073182956276414e-05,0.29484959012512724,0.0008317927989775353,1.0568599621166368,6.077214548022283e-05,3.4412241013101846e-05,1.189903232235392
2014-06-10,4.95066057749403e-05,0.281074720385766,0.0008341781205318624,1.0074089272051967,5.7119284737612896e-05,3.3892613365637815e-05,1.1537709734591834
2014-06-11,4.7157992518462575e-05,0.2802041880244128,0.0007702550564465493,1.0081747666734482,5.340347966355493e-05,3.41472476689333e-05,1.1324375108343983
2014-06-12,4.667919578081926e-05,0.2876359427104949,0.0007922769451592051,0.9944387491287436,5.531505465935513e-05,3.2488305658863716e-05,1.1850044486431446
2014-06-13,3.72024477228719e-05,0.29008455865324906,0.0007594390518524164,0.8688548386528028,4.875922925920438e-05,2.9513039631781327e-05,1.3106457301525196
2014-06-16,2.938646502467408e-05,0.24088459013251473,0.0007684309039472231,0.7825328610610691,3.619804393882123e-05,2.6985955657188868e-05,1.231793068966542
2014-06-17,3.191330809025626e-05,0.25342929215862814,0.000764136253627984,0.7298257504124669,3.957565627718529e-05,2.5160270698542693e-05,1.2400988379286348
2014-06-18,3.560112133469648e-05,0.26809529608179294,0.0007530323365411275,0.840387206716223,4.3896292961648865e-05,2.818842902316609e-05,1.2330030997891068
2014-06-19,3.687128606172102e-05,0.2949745232688324,0.0007430753529409382,0.8296446434341597,4.8825317838863445e-05,2.7883005618034497e-05,1.3242097863668727
2014-06-20,3.6786047916274955e-05,0.2875991090014831,0.0007455591727903159,0.894404094621866,4.762885720148045e-05,3.030127883194852e-05,1.294753307283341
2014-06-23,3.78482539714106e-05,0.27723957563737306,0.0007744288309247941,0.910217801100054,4.746449957960187e-05,3.0824491114036674e-05,1.2540736916280228
2014-06-24,3.933090292313687e-05,0.27867855447146933,0.0007972940771993871,0.8318986285998746,4.93491613327647e-05,2.7365057318173116e-05,1.2547172239906668
2014-06-25,4.004889359785303e-05,0.2800775462976307,0.000795983176746606,0.7960308860227341,5.0006389444408595e-05,2.5926786118025604e-05,1.2486334815274243
2014-06-26,4.4267929857314866e-05,0.284582835387445,0.0007945732821837295,0.8174249564078959,5.337283692527418e-05,2.6691346240499504e-05,1.2056772724025362
2014-06-27,3.536085878696092e-05,0.2743098851605679,0.0007288745514169646,0.7711438684662921,4.40381690087724e-05,2.516662400349338e-05,1.245393084882067
2014-06-30,3.524942345217237e-05,0.25782840826400705,0.0006612759250983271,0.7820746743873247,3.936390112830024e-05,2.5524783758782475e-05,1.1167246800989676
2014-07-01,3.707778978776346e-05,0.2584035925691564,0.0006173504063552913,0.8064544219293353,3.909501062098374e-05,2.5675922006215117e-05,1.0544050992458567
2014-07-02,3.729144432547138e-05,0.2585664806963457,0.0005882371312207122,0.7177643354683396,3.829596732813964e-05,2.3118857883837127e-05,1.0269370902854018
2014-07-03,3.7850371933542936e-05,0.2655739541340288,0.0005599345604582011,0.7146945493114949,3.86624340808232e-05,2.2823028916716526e-05,1.021454535472097
2014-07-07,3.637233936281704e-05,0.26243114819208735,0.0005554604970721948,0.6933350483360966,3.7301610855953915e-05,2.2606137996257653e-05,1.025548851391364
2014-07-08,3.904012916123487e-05,0.2605522127724774,0.0005505533853640023,0.6163125323235706,3.819883408535187e-05,1.9619134960347656e-05,0.9784505048021621
2014-07-09,3.921043801203444e-05,0.25537030605008926,0.0005438585605247797,0.5814764849389406,3.729187572564786e-05,1.829758442780672e-05,0.951070113376501
2014-07-10,3.784415060760939e-05,0.24136646372756318,0.0005292837957134549,0.5479657859049331,3.416021596754103e-05,1.7490515752713337e-05,0.9026551110033997
2014-07-11,4.137743263306523e-05,0.2478675609420141,0.0005305051097561717,0.6296480327665535,3.672368462099648e-05,2.0096341145300267e-05,0.8875293193432721
2014-07-14,3.5819786180035966e-05,0.2538260981921936,0.0004313682334266178,0.6184195631831012,3.155163348238001e-05,2.0154555656158266e-05,0.8808437136893129
2014-07-15,3.740515266448331e-05,0.2352653242218171,0.0004897502931898978,0.5641863188840034,3.1842780951727613e-05,1.8335747877912207e-05,0.8512939711101022
2014-07-16,4.331224214055195e-05,0.21494335031571546,0.0005293521147793724,0.6111800224820195,3.2546303751081365e-05,2.004743185418322e-05,0.7514342860724184
2014-07-17,4.7474517764657056e-05,0.21324978695442573,0.0005547222884589802,0.6462380479548877,3.4606421644897505e-05,1.9647891237779134e-05,0.728947302139015
2014-07-18,4.82618636397603e-05,0.21446549753974511,0.0005855997853136066,0.7761811429517679,3.605453783269164e-05,2.3063398504991917e-05,0.7470606212352788
2014-07-21,3.56854935741795e-05,0.20191799750392952,0.0005887408257873233,0.763613358528594,2.9267320324137904e-05,2.321693615370973e-05,0.8201461544394747
2014-07-22,3.6878426197529086e-05,0.19782001259161797,0.0005911983553692289,0.785240188033122,2.920942604545283e-05,2.4608077682766485e-05,0.7920464362823029
2014-07-23,3.8554343811198455e-05,0.18948555728546457,0.0006049319776726526,0.8798059124295087,2.893783543927285e-05,3.272498704410079e-05,0.7505726353684588
2014-07-24,3.79220014302475e-05,0.187311936801552,0.0006261180049514361,0.8282900570981128,2.886284758351696e-05,3.203854903872721e-05,0.7611108721834301
2014-07-25,3.58816002468109e-05,0.19175147652420152,0.0006403314164008942,0.8398237350944987,2.9065448146355055e-05,3.2133366920298946e-05,0.8100376779861803
2014-07-28,3.90148494586092e-05,0.1985748559696779,0.0006382507012238811,0.8546377683975966,3.133537340384772e-05,3.2825572159531625e-05,0.8031653034337958
2014-07-29,3.5953585678647994e-05,0.20308706758638484,0.0007043080733172077,0.8621594483876435,3.231727298783718e-05,3.632897354285857e-05,0.898860916868986
2014-07-30,3.539196672747045e-05,0.20218400951728271,0.0008324138198341296,0.869028895822667,3.470314175180721e-05,3.661846883731764e-05,0.9805372506996456
2014-07-31,4.5379445989039353e-05,0.22470247350601893,0.0009915531252137693,0.7623728769301645,4.766454391174592e-05,2.7256940675548145e-05,1.0503553508180443
2014-08-01,4.584672797284814e-05,0.21081869438003645,0.0011741486072814932,0.8395163136734518,4.8913059202180326e-05,2.9832790273055114e-05,1.0668822261677684
2014-08-11,3.847004227028839e-05,0.20536428549384447,0.001314232511563814,1.2734203580420105,4.617664264338825e-05,7.481312203317452e-05,1.2003273175255103
2014-08-12,3.841634430365733e-05,0.20462358450585014,0.001321601595634001,1.2241114734765866,4.61066939851343e-05,7.291410315283515e-05,1.200184317921808
2014-08-13,3.776559449586869e-05,0.22150938659110714,0.0013662658342835242,1.239113844808494,5.031620772172019e-05,7.215486079296624e-05,1.3323292905457758
