Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_FXI,Predicted_Covariance,Future_Cov_45_FXI,Beta_Predicted
2013-11-13,4.4902541372157916e-05,0.5400796688525521,0.00019271494601793345,1.6375832409629336,5.024015705642104e-05,5.17487135298492e-05,1.118871126692458
2013-11-14,4.545126757048379e-05,0.5392780154087121,0.0002001747600307201,1.6300321034369931,5.143874616108571e-05,5.082066161002433e-05,1.1317340287884559
2013-11-15,4.488960878325864e-05,0.5114879353814863,0.000254759028813974,1.713525860657445,5.4698207811358694e-05,5.579081405724598e-05,1.2185048899726239
2013-11-18,4.304897041106976e-05,0.47648101316574465,0.00028739905171844824,1.6058563631697156,5.2999240918726516e-05,6.899040732388589e-05,1.2311384084832402
2013-11-19,4.253689180732228e-05,0.4851523843556526,0.00028236367234645113,1.59100401236709,5.316985270721485e-05,6.904123722282136e-05,1.249970330414744
2013-11-20,3.986505410246521e-05,0.5209826954406737,0.00026897356458548604,1.6072834120860036,5.394786679799694e-05,7.069411130405285e-05,1.3532620991642117
2013-11-21,3.485111027762049e-05,0.5306131706095608,0.0002605801446907774,1.550938702534371,5.056581311257822e-05,6.907096380905351e-05,1.4509096757542574
2013-11-22,3.677714977289896e-05,0.5306571181644162,0.00025479124975944764,1.5009520411629595,5.136831060068368e-05,6.98857081074976e-05,1.396745286621883
2013-11-25,4.464079349966786e-05,0.5403887547584264,0.0002676354414664851,1.4706319758706194,5.906688496083253e-05,6.951339098692817e-05,1.3231593869690512
2013-11-26,4.5604254902161166e-05,0.5526148477214471,0.0002630770304640461,1.3693898138455205,6.0529445740944564e-05,8.004866274764938e-05,1.3272762787332832
2013-11-27,5.098239319509307e-05,0.5915470896359032,0.00026693366171384443,1.3586900582208912,6.900826412819436e-05,8.094639739598338e-05,1.3535705133362832
2013-11-29,5.306536742177139e-05,0.6261052972689335,0.0002635107149783273,1.3602295553006445,7.403756138202514e-05,8.104590414413354e-05,1.3952143361896217
2013-12-02,5.1303727815654587e-05,0.6382844802379647,0.00026149476246653465,1.365978229817281,7.392992124274905e-05,8.704619224755528e-05,1.4410243541832921
2013-12-03,5.129816798105141e-05,0.6346715674132557,0.000254569141587649,1.322539153548758,7.252752368901109e-05,8.847025198783007e-05,1.4138423757316523
2013-12-04,4.926678581923591e-05,0.6279352630431411,0.00024970433847912543,1.3179705351266278,6.964741970711628e-05,8.826360680286375e-05,1.4136789837002697
2013-12-05,6.186383108747796e-05,0.6518462807222073,0.00024992844341454034,1.4143781244489708,8.105343780349152e-05,9.77033839356726e-05,1.3101910499024654
2013-12-06,6.149224160789946e-05,0.6838786023588757,0.00025925658884354226,1.3918695928394462,8.634835714952384e-05,9.24204656076448e-05,1.4042154732318508
2013-12-09,5.694825981469449e-05,0.6858456609431899,0.0002566607569042115,1.3949326829288649,8.291753057771952e-05,9.323247376294031e-05,1.4560151767152703
2013-12-10,5.3452041059883435e-05,0.6826173116939788,0.0002508917356454746,1.4106359616418696,7.905013623913267e-05,9.466660819571538e-05,1.4788983670533957
2013-12-11,5.2671389427449466e-05,0.7225370274168788,0.00028365332170386367,1.350099380028427,8.831641514862174e-05,8.632185769826472e-05,1.6767436004373946
2013-12-12,5.926873458923956e-05,0.7224551677056193,0.00028464591505357727,1.3026668352369528,9.38374521092468e-05,8.439848591212523e-05,1.583253848080018
2013-12-13,5.102150798536989e-05,0.7028536316276385,0.0002826938404314586,1.28038908107211,8.441112944331394e-05,8.372886305634061e-05,1.654422473508982
2013-12-16,5.265033739264804e-05,0.6997830576782187,0.0002802103623653754,1.2880481774114114,8.499748955765541e-05,8.342659199595685e-05,1.6143769207740015
2013-12-17,5.547285481711756e-05,0.699643085142725,0.00028687647961289983,1.2451508874111576,8.82600717043225e-05,8.090176919387009e-05,1.591049748481443
2013-12-18,5.7755345996717895e-05,0.7065189540612171,0.00029596866954340794,1.2428335258725942,9.237251802455755e-05,7.32209989306834e-05,1.599376065201079
2013-12-19,6.478693026373803e-05,0.669737361186098,0.0003110071134589591,1.2305572136349374,9.506778804308324e-05,7.243373547795721e-05,1.4673914577535363
2013-12-20,6.101338500649426e-05,0.6473565233206309,0.00030885698323566095,1.271748000755253,8.886582996790091e-05,7.551642300252881e-05,1.456497290855802
2013-12-23,6.0371580554275465e-05,0.6270629904602196,0.0003051162020486028,1.2739581620309486,8.510598003892234e-05,7.508896906099232e-05,1.4097026988122345
2013-12-24,6.05937066863415e-05,0.6114198365210083,0.00031328523303214394,1.265627995093278,8.424094829198908e-05,7.607896327647771e-05,1.3902590367685483
2013-12-26,6.0130930524985e-05,0.5989190418133382,0.00031206169128578456,1.266035993893396,8.204220277668407e-05,8.07992351708658e-05,1.3643927020652826
2013-12-27,6.1029823506439453e-05,0.5886771264480142,0.00028047708417998954,1.2677254685220851,7.701882880692674e-05,8.090536173788776e-05,1.2619867530634465
2013-12-30,6.103786899254316e-05,0.5894081854419513,0.0002779877228035576,1.2733207077108322,7.677656047360305e-05,8.134406346838764e-05,1.2578512608784334
2013-12-31,6.15980310886923e-05,0.5903994481758815,0.0002826445282019889,1.263014438521412,7.790218686794073e-05,8.016760603744647e-05,1.264686313687085
2014-01-02,6.274975633376732e-05,0.5962916674857076,0.0003248003868405034,1.1984044945918289,8.512811784299312e-05,7.328758125726668e-05,1.3566286598818775
2014-01-03,6.287727487442676e-05,0.5851788761599721,0.00031912107478465716,1.2108224711513036,8.289211846624131e-05,7.487225921474336e-05,1.3183160153137445
2014-01-06,6.194585296328845e-05,0.594445218043364,0.000309429815851856,1.1954930774522337,8.229984852197506e-05,7.36067015399835e-05,1.328577210338022
2014-01-07,5.985294868622432e-05,0.5906135602394545,0.00029781837395722444,1.243700487694086,7.885367408500464e-05,7.950117697823199e-05,1.3174567972981672
2014-01-08,5.957982003469859e-05,0.582406478723981,0.0002912617215629757,1.2357524025332112,7.672157275259314e-05,7.924301242645644e-05,1.2877107166136352
2014-01-09,5.8876921963223624e-05,0.5732324736796528,0.0002938628982723963,1.2150632439178992,7.54007581551146e-05,8.003658774314944e-05,1.2806504762971864
2014-01-10,5.8643073362417135e-05,0.5613518410347704,0.0002907132804078229,1.2253307139867549,7.329526992063333e-05,8.18247953303413e-05,1.2498538312899272
2014-01-13,6.549653155125348e-05,0.5810024659745094,0.00029535381082766807,1.2342308548773029,8.080875505881724e-05,7.793524113059027e-05,1.2337867845044799
2014-01-14,6.384952094066409e-05,0.5783203676333847,0.0002899531344441067,1.2023990182203377,7.868849034009486e-05,7.377037433677998e-05,1.232405336497681
2014-01-15,6.070372053025981e-05,0.5679677923515323,0.00027777020169849503,1.0869760963387003,7.375206605419682e-05,6.789292777452484e-05,1.2149513309885613
2014-01-16,6.085694586035492e-05,0.5643551378799514,0.0002670763025450211,1.0500292189194176,7.194907873258103e-05,6.597540540850313e-05,1.1822656841452184
2014-01-17,6.130074788390541e-05,0.5527312535845561,0.00027111506330703046,1.062885411020776,7.12563762448056e-05,6.678885582810467e-05,1.1624063115796675
2014-01-21,6.022038567812545e-05,0.5479071432254832,0.0002572299113058742,1.0365853838558794,6.81929475708431e-05,6.625674537598585e-05,1.1323897514594232
2014-01-22,6.0180607898710316e-05,0.5310060519493005,0.000262287592044396,1.0237386308418397,6.671394598935247e-05,6.553766548633427e-05,1.1085621817187088
2014-01-23,6.197862719476769e-05,0.5346176500488694,0.000249383364743448,0.9388696520883932,6.646576519727967e-05,5.907556706911565e-05,1.0723981508724154
2014-01-24,8.312838911315208e-05,0.5796694656684862,0.00021979191132047302,0.880826090888187,7.835396161736844e-05,4.666437466226611e-05,0.9425656199197506
2014-01-27,7.785643656399444e-05,0.5702604143669406,0.00022019112871487899,0.8813893519266477,7.466557180995899e-05,4.656661801539763e-05,0.9590160442109023
2014-01-28,5.7778264472590076e-05,0.5464141602244996,0.00022283758297588226,0.8644790008010176,6.200095961788661e-05,4.532380858126555e-05,1.0730844926520728
2014-01-29,5.541992369045716e-05,0.5254108813842645,0.00021917865614793874,0.9015945463344238,5.79070118115063e-05,4.496085320155196e-05,1.04487714806214
2014-01-30,5.718939038351772e-05,0.5173607200921264,0.00022848561984950257,0.8766633393730635,5.913990493502952e-05,4.532235133233196e-05,1.0341062308661004
2014-01-31,5.786696567157789e-05,0.5133371093998952,0.0002279632797193189,0.8103170182589491,5.895904822960383e-05,4.368787285074385e-05,1.0188722969202155
2014-02-03,7.055814511505822e-05,0.5258266902950104,0.0002466343398929568,0.7490849224215379,6.936541304737538e-05,3.0889326074214296e-05,0.983095756475204
2014-02-04,5.3287933521446234e-05,0.5035145473244439,0.00023538983131438614,0.749106059909345,5.639236529091293e-05,3.1836671623515623e-05,1.0582576873283571
2014-02-05,5.1744253938995175e-05,0.482740577764969,0.00023734426088623393,0.6294395773034972,5.349759246125871e-05,3.388866310968499e-05,1.0338847000157865
2014-02-06,5.460185755120456e-05,0.47689560878232073,0.000247401842414258,0.6342628738149433,5.542790922856406e-05,3.332256471878882e-05,1.0151286369073587
2014-02-07,6.356327391387762e-05,0.48370839531882065,0.0002300849176948347,0.6464637529464414,5.849662767036111e-05,3.2697640841061114e-05,0.9202897218544571
2014-02-10,6.2547563500994e-05,0.4871323995071982,0.0002767837100173901,0.5664780807328752,6.409475285552452e-05,2.915616876832591e-05,1.024736205024292
2014-02-11,5.609995653519849e-05,0.49397871534784055,0.00032106771348049096,0.45120501847887,6.629607487612856e-05,2.3121722200178466e-05,1.1817491308488408
2014-02-12,5.280573476410588e-05,0.5031183492123948,0.0002906525778848148,0.451952795584053,6.233009536213175e-05,2.3168581554142268e-05,1.1803660272993672
2014-02-13,5.31879934714369e-05,0.5121319877467047,0.00028003161611133234,0.4408276100764567,6.250175893255272e-05,2.247080812280821e-05,1.1751102993971283
2014-02-14,5.362200748552388e-05,0.5192985439543306,0.00027450541026141656,0.4137223985120856,6.300341547109716e-05,2.100627006318358e-05,1.174954434298379
2014-02-18,5.088126402858046e-05,0.5166158129032906,0.00023839745684363958,0.4284668263591635,5.689805885774504e-05,2.1823697213293573e-05,1.1182516775877442
2014-02-19,5.093399391722896e-05,0.44922733918324165,0.00022577731941681567,0.4575382146006405,4.817372188882017e-05,2.280151161048226e-05,0.9458068803146596
2014-02-20,5.128532994270177e-05,0.38515809524993594,0.0002200493329861886,0.4959269729667383,4.091623228452891e-05,2.522190563875782e-05,0.7978155221043197
2014-02-21,5.0142924359823583e-05,0.34710789034486095,0.00022453668311048203,0.4937160860556774,3.6830953884294725e-05,2.5175370349889365e-05,0.7345194632047645
2014-02-24,5.289213529725008e-05,0.334677848563114,0.00024572994963810825,0.5489545366873905,3.8155009359714816e-05,2.789005446370501e-05,0.7213739650571176
2014-02-25,4.99909412374215e-05,0.31456737823296477,0.0002374361895521657,0.5369292523677756,3.427147502365116e-05,2.735478525230927e-05,0.6855537058381432
2014-02-26,4.8822079787728685e-05,0.36805700346581516,0.00021962129459655817,0.5372300119562555,3.8111886608267755e-05,2.7369891615090456e-05,0.7806280841367821
2014-02-27,4.902946505121921e-05,0.40216167014073223,0.00024100092599620916,0.4815561366737366,4.371581796177616e-05,2.4304860507690023e-05,0.8916233925070959
2014-02-28,4.913560627678946e-05,0.4336582838894975,0.00024085515246473514,0.4867341056344873,4.71762891986137e-05,2.4539591124463977e-05,0.9601242922059701
2014-03-03,5.060228536900576e-05,0.46304683171082645,0.00023185919127424788,0.4339883772445283,5.0155913080772555e-05,2.2150696633477795e-05,0.9911788116884814
2014-03-04,5.593664385448813e-05,0.4813170848416542,0.00023594371971621145,0.3784393576380492,5.529472358742105e-05,1.795387553638394e-05,0.9885241547788074
2014-03-05,4.9068183379191435e-05,0.42674329642950176,0.00021403205228702314,0.3806191217444931,4.3732681314906863e-05,1.8060959325617456e-05,0.8912635093283844
2014-03-06,4.928243059442446e-05,0.4001718466393435,0.0002086089228218761,0.3664333461504233,4.0575046959721244e-05,1.7363191121904113e-05,0.8233166763554814
2014-03-07,4.8971813978785636e-05,0.3853616842206043,0.00020075693067651314,0.4466433473508434,3.8209987937082395e-05,2.209544916252033e-05,0.7802444882608348
2014-03-10,4.912023117884392e-05,0.37316964581075984,0.00017707929463695333,0.4420191904449755,3.480329823533842e-05,2.1866684635985904e-05,0.7085328672135444
2014-03-11,5.148937537691702e-05,0.3641732800771016,0.00017812720364004716,0.3791632602802433,3.487642927828166e-05,1.8739238049009237e-05,0.6773519589813661
2014-03-12,4.8906113932888686e-05,0.3358633913812572,0.00016508206646180176,0.3984172157215942,3.017825993340492e-05,2.0413381901034857e-05,0.6170651786976363
2014-03-13,5.192240840939531e-05,0.3305992154004321,0.00018266004490631577,0.2941374254043197,3.2195932858239764e-05,1.4265498197803956e-05,0.6200778015607986
2014-03-14,5.053194068255615e-05,0.33093072515039346,0.0001813230856171697,0.2818949565977707,3.1677188595968895e-05,1.3672702700843545e-05,0.6268745701845566
2014-03-17,5.312543808337814e-05,0.3398488681130961,0.0001722848886269949,0.3119901769935538,3.25132724458498e-05,1.4909883728034354e-05,0.6120094933583717
2014-03-18,5.3640183376897774e-05,0.3477583668940658,0.00017039067509363724,0.3062633312808753,3.3246476607112534e-05,1.4771116836941324e-05,0.6198054241073199
2014-03-19,4.9711758607667365e-05,0.3061767492527744,0.00016113055189297015,0.2698445431783648,2.7402533576791328e-05,1.285098231140817e-05,0.5512284084145207
2014-03-20,4.924048797705463e-05,0.2942192750027506,0.0001536758673528361,0.281315303904474,2.5593821196707837e-05,1.3291556948465313e-05,0.5197718838333648
2014-03-21,5.1299807125194504e-05,0.27746172771742916,0.00017858486570093175,0.3822540103922031,2.6557260778192697e-05,1.7675567602809002e-05,0.5176873416576614
2014-03-24,5.150721281894852e-05,0.28111988915441,0.0001859178683054393,0.4132767114282125,2.7509719578011445e-05,1.8911237241916778e-05,0.5340945097283762
2014-03-25,5.187847468728203e-05,0.29754748829886524,0.00019544041373279012,0.4003486098002117,2.9961053118622775e-05,1.8352462014940255e-05,0.5775237861025183
2014-03-26,4.894688218699071e-05,0.303334988380196,0.00019116839273740133,0.4195303207950045,2.9342226708495992e-05,1.8623429765916286e-05,0.5994708017642578
2014-03-27,4.819111839496585e-05,0.31636810435589086,0.00017590649051743817,0.4313516617374902,2.912843334542152e-05,1.9057045626951043e-05,0.6044357200156687
2014-03-28,4.77393720640184e-05,0.32909292310018584,0.00013755374188220495,0.3885330667420522,2.6668162871837497e-05,1.704171470080625e-05,0.5586198921107622
2014-03-31,4.471229395078723e-05,0.33234817225109586,0.00013264897913676198,0.4023547491315101,2.5595211737057617e-05,1.716504180857495e-05,0.5724423749143601
2014-04-01,4.637295349124256e-05,0.3506735859878988,0.0001460765566250091,0.416954236334017,2.886195162439448e-05,1.7775950572207362e-05,0.6223876085409354
2014-04-02,4.141854620280984e-05,0.3383811122771154,0.00014317738413849158,0.4051520341983842,2.6057980270825963e-05,1.7358355226515523e-05,0.629137974646203
2014-04-03,4.131197301210188e-05,0.3497611924682251,0.00014983205408508843,0.4034543055175872,2.751768887722352e-05,1.7245771432760738e-05,0.6660947631129243
2014-04-04,4.5815215175484866e-05,0.35574451058860634,0.00015249713378113737,0.4061667553281982,2.9735408775417933e-05,1.584867502819807e-05,0.649029119726343
2014-04-07,4.72141155464609e-05,0.3557215383902711,0.0001545772031026806,0.4847338496904473,3.038916824811763e-05,1.7493183083290634e-05,0.6436458227881716
2014-04-08,4.530353492960697e-05,0.3527031425010616,0.00014475067763008537,0.4580819280688696,2.8561806794386432e-05,1.7141275733799943e-05,0.6304542645240823
2014-04-09,4.691297863661334e-05,0.35289872214488266,0.00013702450918618624,0.4335601145026187,2.829408914669422e-05,1.532474523340485e-05,0.603118581871756
2014-04-10,5.810324280314903e-05,0.355638909018874,0.00012869625390678517,0.5417091772437311,3.0753348368188804e-05,1.3012976307300326e-05,0.5292879860833183
2014-04-11,5.691804938589508e-05,0.35845837115637913,0.00012890142181149115,0.4267275382984382,3.0703832272949906e-05,9.206050986419359e-06,0.5394392921792337
2014-04-14,5.793906540801691e-05,0.372663533187246,0.000130868219034813,0.4655698951829637,3.2450376201810687e-05,9.972838904985311e-06,0.5600776604401457
2014-04-15,5.375893588153699e-05,0.373957382214659,0.00014491011311278194,0.6420952892718402,3.300629602916592e-05,1.3335811495627294e-05,0.6139685521658851
2014-04-16,3.1303883437837385e-05,0.4043983475707148,0.00011271575776313342,0.5942625501389578,2.4021537374959105e-05,1.144236605392928e-05,0.7673660497318355
2014-04-17,3.0074876652121772e-05,0.44119860347021317,0.00011098065702849183,0.6152914001455722,2.5489405262064503e-05,1.1874570349678975e-05,0.8475314980308069
2014-04-21,3.398061258211898e-05,0.46081461317017464,0.00011249639167242355,0.7525184887440605,2.8491226220399847e-05,1.5265100150740444e-05,0.8384553442509828
2014-04-22,3.465237531876505e-05,0.46827953965232755,0.00011247708683283735,0.781112154204962,2.923504167801365e-05,1.5841962296594402e-05,0.8436663117342553
2014-04-23,3.661275306357103e-05,0.48143016172723196,0.00011902293274322872,0.7179870933520331,3.1780799050124635e-05,1.4432038434874614e-05,0.8680253843501844
2014-04-24,2.8915216768426475e-05,0.4765307813044663,0.00011633521491285035,0.7189522317892826,2.7638201793476428e-05,1.4448580945240337e-05,0.9558358844349227
2014-04-25,3.367547480592454e-05,0.48087399108006246,0.00011268088412282783,0.6959195003058022,2.9621924791748903e-05,1.2670750770351558e-05,0.8796290167388376
2014-04-28,3.364553762091845e-05,0.47402951620804973,0.00011052817306241357,0.7234753071350106,2.8907172660623432e-05,1.3610392633339251e-05,0.8591681008732335
2014-04-29,3.9441733334885286e-05,0.48411878187660967,0.0001097342848497747,0.6823213754161614,3.184938839197069e-05,1.264250998149992e-05,0.8075047848822774
2014-04-30,4.001418281063408e-05,0.47961103326342214,0.0001037461406837118,0.7269740422606724,3.0901681809211385e-05,1.3649895121431706e-05,0.772268221881543
2014-05-01,2.1991126094734782e-05,0.4720468422790145,9.867951576815275e-05,0.7319268557586451,2.1989853499502894e-05,1.4075383363677236e-05,0.9999421314203554
2014-05-02,2.5114593555483047e-05,0.47140510471966196,8.451694475507012e-05,0.7466838116207586,2.1718471271286025e-05,1.5203220890881412e-05,0.8647749454238897
2014-05-05,2.3421323104644024e-05,0.4819693767652863,8.324858368230473e-05,0.7224536420691681,2.1282056139959164e-05,1.4896527284935747e-05,0.9086615664227491
2014-05-06,2.3724080850696792e-05,0.47831278189973114,8.10587170666209e-05,0.829373828638592,2.0975221090790913e-05,1.576671076334362e-05,0.884132085992906
2014-05-07,2.503936026433856e-05,0.4639111629692449,7.786975062366966e-05,0.8907494726928831,2.0484757603083694e-05,1.6466586989909185e-05,0.8181022752509536
2014-05-08,2.245244272166245e-05,0.458384981663343,7.696506619137627e-05,0.9343089369715112,1.9055002159252946e-05,1.75024916621348e-05,0.848682809058829
2014-05-09,2.6257615904936162e-05,0.44604280339298713,7.713074050882406e-05,0.935811834690037,2.0073261058620196e-05,1.7716161703015166e-05,0.7644738627944752
2014-05-12,2.5472098693136958e-05,0.4681001446664314,8.309161052753281e-05,0.8066225041052301,2.1535240594473475e-05,1.4028597947747938e-05,0.8454442978534703
2014-05-13,2.7268227179962204e-05,0.46854149135592615,8.159616393713909e-05,0.8900722175392441,2.2100972199131043e-05,1.850580283444334e-05,0.8105027163398335
2014-05-14,2.54765910501542e-05,0.4494323911192988,8.095661967510774e-05,0.9482811567034533,2.0410855600942725e-05,2.0925051277051748e-05,0.801161174223079
2014-05-15,2.174205444419079e-05,0.47160723801991994,8.313469462913367e-05,0.9562312881361394,2.0050347513466215e-05,1.9162972660052517e-05,0.9221919467147421
2014-05-16,2.0552751262807784e-05,0.43688295125877774,7.8489539294948e-05,1.0002984186620882,1.7547125022271513e-05,2.0156748019679355e-05,0.8537603943090945
2014-05-19,2.1296152341554682e-05,0.432296687986873,8.195628759590316e-05,1.042169223539668,1.8060244252119757e-05,2.0878091974751602e-05,0.848051984342694
2014-05-20,2.0908636850371392e-05,0.4409364057158567,8.72187798979259e-05,1.020635152685681,1.8829718219712614e-05,1.9161827824940462e-05,0.9005712976156143
2014-05-21,2.119414789263069e-05,0.43318102282051285,8.839049965534057e-05,0.9500856309995348,1.8749090143393715e-05,1.743287770180731e-05,0.8846352416891866
2014-05-22,2.007249814887391e-05,0.4298465344791548,8.514929290507885e-05,0.9283924097246942,1.7770705344139823e-05,1.699618644205592e-05,0.8853260422463548
2014-05-23,2.2049522594442057e-05,0.4425356659681239,8.455571434683622e-05,0.9529911624790172,1.910818137958046e-05,1.7807338862885886e-05,0.8666029524102707
2014-05-27,2.174082787467674e-05,0.5060662133300775,7.866016329911022e-05,1.048053253350809,2.0927762786647764e-05,1.8886510882147152e-05,0.9626019260758687
2014-05-28,2.1661197917021908e-05,0.519802122734206,7.944819119926527e-05,0.8391950830285984,2.1563601182809708e-05,2.3001686956221876e-05,0.9954943981128807
2014-05-29,2.1856321025887475e-05,0.5119285657790739,8.088671648366775e-05,0.8414235696539528,2.1524669781516727e-05,2.2766198780475463e-05,0.9848258431060778
2014-05-30,2.8179051435749515e-05,0.5013391409624902,8.375150943105756e-05,0.8406940573295331,2.4355167397388387e-05,2.3669546543068635e-05,0.8643004699047486
2014-06-02,2.8496658002674943e-05,0.49430274375746824,8.658259013971043e-05,0.900760535485466,2.455304010156977e-05,2.7286974822308842e-05,0.8616112141734308
2014-06-03,3.418588872187905e-05,0.4734362859584188,8.536030879779754e-05,0.9003903090535903,2.557484244615247e-05,2.727586336532539e-05,0.7481110891753564
2014-06-04,2.793146765100254e-05,0.4686825816327552,8.799784896960473e-05,0.9411810192025266,2.3236018828846776e-05,2.9001508039288046e-05,0.8318939455375439
2014-06-05,4.136471088316827e-05,0.4677949411351593,8.967011451997816e-05,0.9651510991829272,2.8490126640845776e-05,3.1757906701966e-05,0.6887544003707446
2014-06-06,3.9833023701562004e-05,0.4823925580785883,9.169686997569807e-05,1.0245827618272552,2.91540901508068e-05,3.3366612677419234e-05,0.7319075340409962
2014-06-09,5.1073182956276414e-05,0.4876832835106854,9.382484483039588e-05,1.0208884052797256,3.375928648610671e-05,3.324097714857883e-05,0.6609982877904422
2014-06-10,4.95066057749403e-05,0.4811826842579073,9.441201595917757e-05,1.034919817692059,3.289691721408445e-05,3.481817194412128e-05,0.6644955092182164
2014-06-11,4.7157992518462575e-05,0.5014027388290907,9.979945594171461e-05,0.972620754859146,3.4397623876954366e-05,3.2943020299651736e-05,0.729412386744146
2014-06-12,4.667919578081926e-05,0.5034613057021192,0.00010221201282314374,0.985125999734325,3.477592981998406e-05,3.2184058213643604e-05,0.7449984781930129
2014-06-13,3.72024477228719e-05,0.49750288842233975,0.0001116715438095412,0.9560742601571252,3.2066578566286014e-05,3.2475686703540036e-05,0.8619480848452782
2014-06-16,2.938646502467408e-05,0.49881923223278013,0.00011145490271948093,0.939075411850252,2.8547392849692257e-05,3.238438752410354e-05,0.9714469850566475
2014-06-17,3.191330809025626e-05,0.4489986318722224,0.00011560088045027979,0.9329715130908688,2.7271655428612114e-05,3.2163589473417016e-05,0.8545543242174467
2014-06-18,3.560112133469648e-05,0.4556179432701828,0.0001197356673083319,0.9058240202902657,2.9747085884832847e-05,3.0383323186466613e-05,0.8355659813400779
2014-06-19,3.687128606172102e-05,0.5326251790344233,0.00011810379026358221,0.9049409078673022,3.514776822898314e-05,3.0413590466404885e-05,0.9532558254178392
2014-06-20,3.6786047916274955e-05,0.49937425256088563,0.00011934297767651414,0.9101805479915146,3.3087667092809896e-05,3.083576510656118e-05,0.8994624040102766
2014-06-23,3.78482539714106e-05,0.4895173181550211,0.00012533763759496407,0.902705860811392,3.371566561067165e-05,3.057009954270358e-05,0.8908116510774691
2014-06-24,3.933090292313687e-05,0.514259297678747,0.00012579593648965145,0.8435079221687272,3.61728241406333e-05,2.7746941568264608e-05,0.9197049000203401
2014-06-25,4.004889359785303e-05,0.5115255673083546,0.00012315477397984774,0.8644151597175342,3.5924293242051555e-05,2.815406708042632e-05,0.8970108788218163
2014-06-26,4.4267929857314866e-05,0.49340426991457714,0.00012436073336302862,0.8638031884127438,3.660910801157662e-05,2.82057328991883e-05,0.8269893832753352
2014-06-27,3.536085878696092e-05,0.5014965186982295,0.00012453320168459274,0.8611504950150389,3.327912518537346e-05,2.8104030395221568e-05,0.9411288731948138
2014-06-30,3.524942345217237e-05,0.48375818903048423,0.0001253677455963439,0.8331747181415831,3.215860837676399e-05,2.7192549778585314e-05,0.9123158686665584
2014-07-01,3.707778978776346e-05,0.4948001279642639,0.00012712480161048648,0.8325363600533738,3.397049430241458e-05,2.65063195969945e-05,0.9161952343131747
2014-07-02,3.729144432547138e-05,0.47422354252133675,0.00013168866128679605,0.8309085267257309,3.3232415102177935e-05,2.6763180050324182e-05,0.8911538746564186
2014-07-03,3.7850371933542936e-05,0.4872320789374923,0.000134968953626326,0.8269429376210193,3.482474061212148e-05,2.6407564736544542e-05,0.9200633661742132
2014-07-07,3.637233936281704e-05,0.481886864148292,0.00013184751883961693,0.8413361216733168,3.337080520878585e-05,2.7431702051449333e-05,0.9174775610638997
2014-07-08,3.904012916123487e-05,0.4842988073951081,0.00012671253247236274,0.7791429599604505,3.406267947380367e-05,2.4802531318385184e-05,0.872504272030596
2014-07-09,3.921043801203444e-05,0.4765880130805299,0.00012544154648479408,0.8044864896021258,3.342448016391752e-05,2.5315141447328345e-05,0.8524383265919883
2014-07-10,3.784415060760939e-05,0.4810267682229743,0.00012936395920497092,0.7941145352199445,3.365699011326628e-05,2.534733580999998e-05,0.88935778906077
2014-07-11,4.137743263306523e-05,0.48426658311625975,0.00013343517569868338,0.8038833755877769,3.598333711327568e-05,2.565737319286921e-05,0.8696367759782404
2014-07-14,3.5819786180035966e-05,0.4707311155835859,0.00013658440675738575,0.7740307080647834,3.2925695785304176e-05,2.522598881731731e-05,0.9192041409687476
2014-07-15,3.740515266448331e-05,0.46528389130420367,0.0001379526509032702,0.7685998732262307,3.342325619829116e-05,2.4979076987098716e-05,0.8935468462885593
2014-07-16,4.331224214055195e-05,0.43557774635340313,0.00013139830869548816,0.7482001964053554,3.285987479796875e-05,2.454185657085029e-05,0.758674064744458
2014-07-17,4.7474517764657056e-05,0.4578797069754305,0.00013514406989800816,0.7213633292331056,3.667584883378068e-05,2.1931961883933507e-05,0.7725375751174967
2014-07-18,4.82618636397603e-05,0.4717276429849415,0.0001382470418901355,0.8129066887094105,3.8531977162895515e-05,2.41546591015848e-05,0.7983938923392742
2014-07-21,3.56854935741795e-05,0.44022678433033724,0.00013650363552615135,0.7992221287710118,3.072517926804889e-05,2.429958686430391e-05,0.8609991397255136
2014-07-22,3.6878426197529086e-05,0.42343846970937177,0.0001376579132709004,0.8131989804181878,3.017012377780338e-05,2.5484258175580095e-05,0.81809683570024
2014-07-23,3.8554343811198455e-05,0.42454413287852905,0.00013572907913312203,0.8784719124898183,3.071114104983277e-05,3.267536799730126e-05,0.7965675981992059
2014-07-24,3.79220014302475e-05,0.41143271583343805,0.00013402690357723908,0.8680840863647409,2.9331916479063986e-05,3.357779600563389e-05,0.7734801796528635
2014-07-25,3.58816002468109e-05,0.39995882676308,0.00013599878435470965,0.9087079103599384,2.7939504559798457e-05,3.4769015790781624e-05,0.778658264057821
2014-07-28,3.90148494586092e-05,0.402514092055306,0.0001404992975480619,0.8967176612397882,2.9801157577446115e-05,3.4441808429485394e-05,0.7638414088733604
2014-07-29,3.5953585678647994e-05,0.41712245132359227,0.00013652399856636135,0.9601873068476549,2.922396711866806e-05,4.045959170533037e-05,0.8128248286518888
2014-07-30,3.539196672747045e-05,0.4274725338642458,0.00013561973067612233,0.9616722810797164,2.9615700045115914e-05,4.052220429689319e-05,0.8367915881354193
