Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_BRK.B,Predicted_Covariance,Future_Cov_45_BRK.B,Beta_Predicted
2014-05-23,2.2049522594442057e-05,0.7222570042699491,3.8519189347600656e-05,0.9261052955431238,2.1048925303041456e-05,1.730495671916855e-05,0.9546204555171268
2014-05-27,2.174082787467674e-05,0.7623064042551263,3.749116358177058e-05,0.9199547174643832,2.1763666732917633e-05,1.6578102998987567e-05,1.0010505054532672
2014-05-28,2.1661197917021908e-05,0.746350178229507,3.642256642388115e-05,0.9098926805565936,2.096375850349942e-05,2.4939453322806457e-05,0.9678023617994633
2014-05-29,2.1856321025887475e-05,0.7520450936728797,3.6337767189312046e-05,0.8890760055533429,2.1193931767849023e-05,2.405551948313371e-05,0.9696934695800866
2014-05-30,2.8179051435749515e-05,0.7563070597534682,3.5591204422081895e-05,1.027481879992456,2.3951498055691746e-05,2.8928514444236483e-05,0.8499753127000415
2014-06-02,2.8496658002674943e-05,0.768437037872619,3.6119477611374127e-05,1.057280469378078,2.4653352459095814e-05,3.2028474174315154e-05,0.8651313587993945
2014-06-03,3.418588872187905e-05,0.7720462937413125,3.7029139951630336e-05,1.057573963128687,2.7468730745483044e-05,3.2037487106390974e-05,0.8035107985331675
2014-06-04,2.793146765100254e-05,0.7514857509659421,3.6262073799358497e-05,1.0425701564095975,2.391629750096953e-05,3.2125708185503175e-05,0.8562492239863059
2014-06-05,4.136471088316827e-05,0.7699907745689174,3.706068044603915e-05,1.0611476714846213,3.0147910189620005e-05,3.4916635101536515e-05,0.7288316428651144
2014-06-06,3.9833023701562004e-05,0.772419870211005,4.130234798655029e-05,1.0777364787624917,3.133014792405097e-05,3.509761924069608e-05,0.786537024123087
2014-06-09,5.1073182956276414e-05,0.7667085918351442,4.5190781425133835e-05,1.0768323840285074,3.683424037113903e-05,3.506255971291347e-05,0.721205106849767
2014-06-10,4.95066057749403e-05,0.7718276225327176,4.8546293580319396e-05,1.0387442243100196,3.7838153269087146e-05,3.494683780299472e-05,0.7643051402291935
2014-06-11,4.7157992518462575e-05,0.7688923833235837,5.0708804719461934e-05,1.0779376129588056,3.759974505914234e-05,3.651014075944001e-05,0.7973143692327842
2014-06-12,4.667919578081926e-05,0.7803657103686958,5.384699275102138e-05,1.076412087962865,3.91237601261433e-05,3.516637395643748e-05,0.838141263398104
2014-06-13,3.72024477228719e-05,0.7610389138462793,5.672567035325652e-05,1.0688228675993232,3.496088677466702e-05,3.6305502654187634e-05,0.9397469498538727
2014-06-16,2.938646502467408e-05,0.740683966093532,5.707737932086877e-05,1.0463342623061194,3.033462489615941e-05,3.6083251464869435e-05,1.0322651897970447
2014-06-17,3.191330809025626e-05,0.7432445393951855,5.8359889101505406e-05,1.0483346221742438,3.2075605879845664e-05,3.6140658042897987e-05,1.0050855833914303
2014-06-18,3.560112133469648e-05,0.754420204195863,6.0346155288012797e-05,1.0638507404399795,3.4967932277241794e-05,3.5683885771313506e-05,0.9822143507362621
2014-06-19,3.687128606172102e-05,0.7347466365718383,6.0017758786520946e-05,1.074144495292427,3.456381218278433e-05,3.6100247538326097e-05,0.9374181341254527
2014-06-20,3.6786047916274955e-05,0.6659761876112849,5.979257460982073e-05,1.0601863285206528,3.123373305117713e-05,3.591777111430339e-05,0.849064654139121
2014-06-23,3.78482539714106e-05,0.678395408984538,6.202477546588129e-05,1.0593047894181926,3.286914635875153e-05,3.587331628651395e-05,0.8684455135917198
2014-06-24,3.933090292313687e-05,0.663826617071299,6.480830633757227e-05,1.0868311743206442,3.351482502870665e-05,3.5750987389554405e-05,0.8521244756115466
2014-06-25,4.004889359785303e-05,0.6531517843100287,6.790966496592537e-05,1.0980083630076285,3.4062394371949966e-05,3.576221536545887e-05,0.8505202344410335
2014-06-26,4.4267929857314866e-05,0.6580298504708114,7.087766541899816e-05,1.1043256698428856,3.685911503194054e-05,3.6059504404633473e-05,0.8326369710701507
2014-06-27,3.536085878696092e-05,0.6746501434191391,7.226119899186283e-05,1.1024074377028348,3.410300122431568e-05,3.597755829726123e-05,0.9644279690653593
2014-06-30,3.524942345217237e-05,0.7493402445873252,7.379406338953095e-05,1.0992876949807306,3.821780843395903e-05,3.587775134779141e-05,1.0842108803797674
2014-07-01,3.707778978776346e-05,0.761262769232712,7.476333741288889e-05,1.1115647621962936,4.008075090448824e-05,3.539003490207123e-05,1.0809908339713343
2014-07-02,3.729144432547138e-05,0.7584812957101712,7.491313260837539e-05,1.0952549646032133,4.0089298483382726e-05,3.527765677672829e-05,1.075026704074326
2014-07-03,3.7850371933542936e-05,0.7695334072397931,7.74732034275955e-05,1.070505330897513,4.167142107473275e-05,3.418547706304715e-05,1.1009514291668983
2014-07-07,3.637233936281704e-05,0.7682475762205828,7.685435466555848e-05,1.085647026815106,4.061823576721412e-05,3.539744105293227e-05,1.116734212832557
2014-07-08,3.904012916123487e-05,0.7482384913579965,7.544945027519243e-05,1.0979799337128715,4.060913216527097e-05,3.495209877049318e-05,1.0401894931637177
2014-07-09,3.921043801203444e-05,0.7610139454539927,7.312632428291881e-05,1.1031137082176696,4.075025531578837e-05,3.471217965366746e-05,1.039270596856922
2014-07-10,3.784415060760939e-05,0.7383999264241824,6.993054736755007e-05,1.1089899176738065,3.798608096966729e-05,3.539784074774141e-05,1.0037503910057202
2014-07-11,4.137743263306523e-05,0.7429980552508563,6.540912956979924e-05,1.1051577085066668,3.865348286698255e-05,3.527308142602042e-05,0.9341682266698698
2014-07-14,3.5819786180035966e-05,0.7410356812751336,6.964575142033138e-05,1.0942233444388003,3.701245809983151e-05,3.566120253739413e-05,1.0332964555902424
2014-07-15,3.740515266448331e-05,0.7442487079853692,7.405842451355838e-05,1.092024005289156,3.9171575514436924e-05,3.549018501054171e-05,1.0472240513438904
2014-07-16,4.331224214055195e-05,0.7505244859418063,7.818196783474029e-05,1.1268689061416677,4.367405308170363e-05,3.696264074982525e-05,1.0083535490953708
2014-07-17,4.7474517764657056e-05,0.7540804677682624,8.402160147446596e-05,1.1176526951118155,4.7625927917789954e-05,3.398054117157229e-05,1.003189293125282
2014-07-18,4.82618636397603e-05,0.7612450929166519,8.785684522233457e-05,1.1261629127836352,4.9569478797554866e-05,3.346273518098766e-05,1.0270941704107195
2014-07-21,3.56854935741795e-05,0.7618171649966782,8.419396736986782e-05,1.124290868751932,4.175775050722655e-05,3.418299198996385e-05,1.170160374002524
2014-07-22,3.6878426197529086e-05,0.7594494402811525,8.234772820725535e-05,1.13686958282662,4.18514844813874e-05,3.56275384725872e-05,1.1348500680918838
2014-07-23,3.8554343811198455e-05,0.7588583431356954,8.095378231870704e-05,1.184802432315376,4.239512728828612e-05,4.4069542724795106e-05,1.099619993427876
2014-07-24,3.79220014302475e-05,0.7546594581517282,7.914217719376964e-05,1.186441719772485,4.1342871854719975e-05,4.589198058672311e-05,1.0902080664377567
2014-07-25,3.58816002468109e-05,0.7562191367723189,8.064809585521037e-05,1.1818284551200884,4.067997000699265e-05,4.521916421063102e-05,1.1337278640633712
2014-07-28,3.90148494586092e-05,0.7598538649133391,8.318279622648612e-05,1.1807630907124815,4.3287429992830365e-05,4.535163957259408e-05,1.1095116498848454
2014-07-29,3.5953585678647994e-05,0.7660368659000707,8.568857323818343e-05,1.1470700252309394,4.2518920644434937e-05,4.8334303679386496e-05,1.1826058470069634
2014-07-30,3.539196672747045e-05,0.7658476266144595,8.64799993488365e-05,1.1481518004283997,4.236942382517305e-05,4.837993434579266e-05,1.1971480463753617
2014-07-31,4.5379445989039353e-05,0.7621379753465466,9.249819478600686e-05,1.1747690441234029,4.937758271867784e-05,4.200124520704204e-05,1.0881045733921955
2014-08-01,4.584672797284814e-05,0.766834301998456,9.132957784167237e-05,1.188708632380354,4.962053353052448e-05,4.2241579762042625e-05,1.082313519950896
2014-08-11,3.847004227028839e-05,0.7863491535619876,8.864853795929732e-05,0.98732424101959,4.59211276416769e-05,5.800504795076687e-05,1.1936853960034044
2014-08-12,3.841634430365733e-05,0.7863374514943082,8.809692133430249e-05,1.0065326325730997,4.574539100050247e-05,5.995403669381009e-05,1.190779389077565
2014-08-13,3.776559449586869e-05,0.7833009774076857,8.702622092407465e-05,1.0300189856224118,4.4905743744074565e-05,5.997905425161584e-05,1.1890649238683892
2014-08-14,3.862814115860239e-05,0.7894162123033741,9.03918266359619e-05,1.028186048066386,4.664687210304543e-05,6.287817739915613e-05,1.2075878026726454
2014-08-15,3.923523389055349e-05,0.7888791144925118,8.87602219179419e-05,0.9923675449364848,4.655408239896031e-05,6.311923996648404e-05,1.1865376546198938
2014-08-18,5.8802594173761744e-05,0.802689761102131,8.651318099161977e-05,0.9533042882783224,5.7251531240501037e-05,6.770748794479951e-05,0.973622542422579
2014-08-19,5.790352204668287e-05,0.8103069520063632,8.503164714210437e-05,0.9739495590630886,5.6858101095591666e-05,6.942226540783721e-05,0.9819454687013967
2014-08-20,5.609710643686182e-05,0.8180132222115142,8.339264971288233e-05,0.9594720957858204,5.594927205842471e-05,7.136093087329508e-05,0.9973646701616686
2014-08-21,5.441563613273725e-05,0.8228095550757125,8.440875960685824e-05,0.941783599142645,5.576413126672366e-05,7.120253659645503e-05,1.0247813906042924
2014-08-22,5.0059045313325706e-05,0.8269783402644025,8.488757753910709e-05,0.9387452967108352,5.390852962081231e-05,7.096422484428414e-05,1.0768988757854292
2014-08-25,6.652021183637015e-05,0.8327767182072481,8.375156937872163e-05,0.9251607431153068,6.215869154271956e-05,7.220649294532087e-05,0.9344331568820122
2014-08-26,6.338834696697776e-05,0.8381811511947985,8.308533099144926e-05,0.9265422918704056,6.082817415553325e-05,7.233329796015634e-05,0.9596113018568188
2014-08-27,6.228211919321129e-05,0.8444303581683219,8.237762632179613e-05,0.9080762248864088,6.048534551111653e-05,7.177938217286794e-05,0.9711510509698488
2014-08-28,6.139493236265438e-05,0.8478777657372207,8.247864162135397e-05,0.8873759233007591,6.0335130889528014e-05,7.272733361568815e-05,0.9827379649697109
2014-08-29,6.15753093611576e-05,0.8504060982915289,8.327795894249406e-05,0.8837823154033945,6.089683244624378e-05,7.228949255125411e-05,0.9889813478494384
2014-09-02,7.761239871585492e-05,0.8505473742034901,8.387023279976491e-05,0.872564608006333,6.862272904879962e-05,7.161644074010689e-05,0.8841722480454808
2014-09-03,7.595624179294328e-05,0.8494315129040073,8.317172821097109e-05,0.8706412338172589,6.751464147904266e-05,7.220268394448769e-05,0.8888623223761857
2014-09-04,7.498131031863036e-05,0.8506977826829434,8.329805678538741e-05,0.8701679776908581,6.723095009541221e-05,7.23809805275874e-05,0.8966361058471334
2014-09-05,7.387822741090312e-05,0.8499862003952104,8.406210694616676e-05,0.8745140786073835,6.698387130910336e-05,7.24002615610213e-05,0.9066794596538699
2014-09-08,7.348698808482049e-05,0.8461123619140484,8.286412475015939e-05,0.8820499860725686,6.602623570555691e-05,7.301680194026022e-05,0.898475191680843
2014-09-09,8.133593066383054e-05,0.8478058601816723,8.628828492085332e-05,0.8717621232781609,7.102537784901798e-05,7.125264899660806e-05,0.8732349561791196
2014-09-10,8.008754908927675e-05,0.8493407226954861,8.748513268614643e-05,0.8682715945019731,7.10937751635714e-05,7.080227414991053e-05,0.8877007221724361
2014-09-11,7.945435898388616e-05,0.8520877403523776,8.84008331154392e-05,0.8690238129294512,7.141202690121246e-05,7.086299850893263e-05,0.8987804799444077
2014-09-12,7.986652544186676e-05,0.855287765293589,9.006036459073862e-05,0.866192179371544,7.253731993684132e-05,6.983863192710047e-05,0.9082318222249417
2014-09-15,7.976789477234261e-05,0.8561932013593416,9.059399705052127e-05,0.8687056430193293,7.278393821597131e-05,7.00065856330928e-05,0.9124465227983828
2014-09-16,8.12776222335961e-05,0.8500663976448154,9.013979807111466e-05,0.8696916505067473,7.276066080322288e-05,6.966753747241682e-05,0.8952114838461314
2014-09-17,8.038458733415224e-05,0.8465755183250491,8.938045067691259e-05,0.8687200792552183,7.175850275482461e-05,6.966579876435095e-05,0.8926898194616626
2014-09-18,8.052555846541116e-05,0.8501691770694695,9.022995933194676e-05,0.8586706619872899,7.246822250065962e-05,6.84309334352674e-05,0.8999406384966274
2014-09-19,7.686942885417954e-05,0.8468815278505988,8.66160948375499e-05,0.8598786899011812,6.910329991923099e-05,6.825213367368384e-05,0.8989698629128516
2014-09-22,7.562338268336147e-05,0.8458370716742906,8.723202026100924e-05,0.8528762767046285,6.869936627315569e-05,6.636846033478735e-05,0.908440800126636
2014-09-23,7.716105522203933e-05,0.8402058236692622,8.790952367347333e-05,0.8528526882052447,6.9199463909823e-05,6.555463982554883e-05,0.8968185273088091
2014-09-24,7.845740621167833e-05,0.8393640321955306,8.847703098865542e-05,0.8502938040323524,6.99330707881678e-05,6.449972120380265e-05,0.8913507871964076
2014-09-25,8.684570042440597e-05,0.8361704537442467,9.807201039145041e-05,0.8031957935638175,7.71687592793864e-05,5.564205625949374e-05,0.8885731694519203
2014-09-26,7.784867175631449e-05,0.8375177713661436,9.71107774139134e-05,0.7839927545595087,7.282044861639914e-05,5.4609379109701184e-05,0.9354102899063592
2014-09-29,7.945972408695768e-05,0.8391469305100963,9.298614882973858e-05,0.7877027881336353,7.213078642191084e-05,5.526371556886113e-05,0.9077653773750041
2014-09-30,7.034453028421699e-05,0.8422129390652501,8.714304229661294e-05,0.7830760107374914,6.594068209042996e-05,5.4823366149546684e-05,0.9373960110900748
2014-10-01,6.051441443903661e-05,0.8415839225071341,8.320313795326953e-05,0.7746174436176182,5.9716823818802423e-05,5.038682603870699e-05,0.9868198242083679
2014-10-02,5.727685640094654e-05,0.8438099366534125,8.118337967472043e-05,0.7777183988581838,5.75397255196071e-05,5.0557458058395634e-05,1.0045894473820356
2014-10-03,5.732458945014978e-05,0.8571450041523748,7.465045338365439e-05,0.7285258360163085,5.60713483344744e-05,4.688413993198388e-05,0.9781378091374695
2014-10-06,5.950629355094935e-05,0.8612274889723948,7.475930126848411e-05,0.7329665141210804,5.7442317131000215e-05,4.7136354989056614e-05,0.9653149894442349
2014-10-07,5.823383972398379e-05,0.8237603573239392,6.715899689739895e-05,0.6804519150455263,5.1515830065086345e-05,4.407635489205576e-05,0.8846373570635321
2014-10-08,6.403572465426801e-05,0.8055133173043839,7.447407976516197e-05,0.618886622037626,5.562710543318e-05,3.655620327630653e-05,0.8686886223824818
2014-10-09,6.579132724406009e-05,0.7905856328204274,8.422357248194329e-05,0.6503071081512317,5.885048834354128e-05,3.6307548263983824e-05,0.8945022210181136
2014-10-10,6.388921163395802e-05,0.7961791190961847,8.336940564882964e-05,0.6681310812699287,5.810692598481522e-05,3.588768688102997e-05,0.9094951166047973
2014-10-13,7.100010076144222e-05,0.8056554278441216,7.881441432891775e-05,0.7356400158142866,6.0267287633595196e-05,3.569279553129543e-05,0.8488338324489301
2014-10-14,5.126108009219706e-05,0.7705781186570022,7.23672709279924e-05,0.7849457751082495,4.6933359964389296e-05,4.386814593114959e-05,0.9155749328725805
2014-10-15,4.732231652345586e-05,0.7450821857296417,7.00414113535927e-05,0.8242703041108572,4.289578523533367e-05,5.4094042447714154e-05,0.9064599619520288
2014-10-16,5.30327919984953e-05,0.7257680085601227,6.895932822852918e-05,0.82525153533093,4.389010075614595e-05,5.4208740440747744e-05,0.8276030565652897
2014-10-17,4.626798859027275e-05,0.7075135651007393,6.825043977450165e-05,0.7987053309527778,3.9758300140473464e-05,5.091959443627347e-05,0.8593047018437308
2014-10-20,4.9165393824874467e-05,0.700375324341348,6.554999864816645e-05,0.8196980538436823,3.9760051777073106e-05,5.118492165059459e-05,0.8086999550679309
2014-10-21,6.127847379397686e-05,0.7236381313670962,6.700746845383668e-05,0.8515909428956483,4.6369991776315244e-05,4.703773724037782e-05,0.7567093125102116
2014-10-22,6.0122674099070425e-05,0.7392824091835994,6.814294637368172e-05,0.8332379155425674,4.7319480788093615e-05,4.461623005220203e-05,0.7870488380160927
2014-10-23,6.055871725038731e-05,0.753352897203035,6.830861303010033e-05,0.8455963797449849,4.845343046098684e-05,4.338635369185149e-05,0.8001066181876062
2014-10-24,5.99990058104541e-05,0.7515378997808603,6.52751538310062e-05,0.8396359285251872,4.703237022640254e-05,4.319576687335226e-05,0.7838858259582648
2014-10-27,5.8561423507449295e-05,0.7543538925686587,6.386882269295512e-05,0.8656644896113266,4.613445596247535e-05,4.683766050524615e-05,0.7877960131315256
2014-10-28,5.4522480778452264e-05,0.7686515243578346,6.455365760454928e-05,0.8881213641282321,4.560135253449855e-05,4.586941941617216e-05,0.8363770665497777
2014-10-29,5.3729820257279105e-05,0.7779764183079154,6.531954975691138e-05,0.8799215034864953,4.608883369182561e-05,5.243469854097738e-05,0.8577887190229652
2014-10-30,5.3551839514494966e-05,0.7897715176393708,6.577286846371837e-05,0.8794857291637682,4.687184569814867e-05,5.352538563075325e-05,0.8752611697953305
2014-10-31,5.56093263598845e-05,0.7981797698678716,6.55339589045242e-05,0.915598126465203,4.818454202680216e-05,5.622170314358463e-05,0.8664831095951122
2014-11-03,5.4562010343014535e-05,0.7994021215840217,6.417148290015829e-05,0.9109742866148736,4.7302219161708206e-05,6.215306021095889e-05,0.8669442138281515
2014-11-04,6.02491600622342e-05,0.8105179096537112,6.662127531540554e-05,0.9433810762426194,5.135048917136635e-05,6.557139288204578e-05,0.852302158541696
2014-11-05,6.0354415020847636e-05,0.8138720889660215,6.794428391506188e-05,0.9499594283353542,5.2117927855248745e-05,6.662503831624279e-05,0.8635313230564187
2014-11-06,5.86925643313682e-05,0.8156790144716749,6.886261357610497e-05,0.9489005180283848,5.185642609471144e-05,6.636540662767116e-05,0.8835263322614243
2014-11-07,5.828791566618652e-05,0.8171923151734638,6.958538588119633e-05,0.949933332895676,5.2044226303179855e-05,6.71515743689331e-05,0.8928819242951811
2014-11-10,5.7340540123530906e-05,0.8210729958000256,7.110793296423332e-05,0.9259074905206586,5.2429013458903706e-05,6.681478982442639e-05,0.9143446041134926
2014-11-11,6.57571982494724e-05,0.8289673698081863,7.058520710934206e-05,0.9189954262534512,5.6476260533112e-05,7.00510065761723e-05,0.8588605055654898
2014-11-12,6.673646336542344e-05,0.834262515956705,7.195841217132247e-05,0.915363495865296,5.781294735236066e-05,6.98753270941825e-05,0.8662872504315818
2014-11-13,7.11343776232816e-05,0.8369306525284614,7.366960659990518e-05,0.8909306166300637,6.058615862144654e-05,6.852919221794323e-05,0.8517141872288944
2014-11-14,6.859476809423724e-05,0.8408220370769605,7.466114749981714e-05,0.9176214936434394,6.0172341541095027e-05,7.5100999408131e-05,0.8772147382790002
2014-11-17,6.853595565786147e-05,0.8420635217883058,7.556526456005417e-05,0.9215541592442738,6.059896325091315e-05,7.608170933015476e-05,0.8841922851915773
2014-11-18,7.650833651469074e-05,0.8443799497266625,7.83349168887121e-05,0.9268126006005892,6.536872065617655e-05,7.59368135919373e-05,0.8543999730490126
2014-11-19,7.466095393809579e-05,0.8425481126531044,8.024901582146211e-05,0.93389744541549,6.521707772191194e-05,8.013514579370941e-05,0.8735098372301253
2014-11-20,7.31046489834875e-05,0.8425271704117026,8.008468466715602e-05,0.9604153508677844,6.446606299378143e-05,8.570278176859016e-05,0.8818326042211446
2014-11-21,7.04730363634149e-05,0.8306787282341731,8.224231535032669e-05,0.96143266008257,6.324005593368008e-05,8.711499855678407e-05,0.8973652789353954
2014-11-24,6.987047932397521e-05,0.8241139274498114,8.207184554917748e-05,0.9741272767605104,6.240669951697307e-05,9.117063971810908e-05,0.8931769199350399
2014-11-25,8.166110492431963e-05,0.8308367766395863,8.736300514518434e-05,0.9955877276132834,7.01757593049921e-05,9.701299599224336e-05,0.8593535364238373
2014-11-26,7.228929035700332e-05,0.8363970780024866,9.102076168011674e-05,0.9824062356603206,6.784529268501216e-05,0.00010041341312232827,0.9385248125961078
2014-11-28,6.63644735069259e-05,0.844150450162499,8.431641615911465e-05,0.9857516887379264,6.314569570441354e-05,0.00010095630298674823,0.9514984805510972
2014-12-01,6.796408095783602e-05,0.848941112818578,8.776659364919735e-05,1.003825677456895,6.556648653599799e-05,0.00010411615415637201,0.9647226242443349
2014-12-02,6.956629167082881e-05,0.8491816589867117,9.305920459397233e-05,0.9967528953490956,6.832500941886649e-05,0.00010259658745212521,0.9821568431757758
2014-12-03,9.973973303376368e-05,0.8536659156452845,0.00010296853111575345,1.0039500520239515,8.651159141310063e-05,0.00010335448339088788,0.8673734005666018
2014-12-04,7.195368455764464e-05,0.8585410322565412,0.00010557382817617368,0.9916758348624356,7.482827092813101e-05,0.00010471091524887181,1.03995050966686
2014-12-05,6.914099334132158e-05,0.8597650111705955,0.00010504120847168097,0.9903983162231816,7.327020882538053e-05,0.00010451846407751627,1.0597216684995348
2014-12-08,6.652863915801598e-05,0.8604103454937446,0.00010283779464801401,0.9953242214985792,7.116825560244323e-05,0.00010604462528596904,1.0697386344158857
2014-12-09,5.578278936298998e-05,0.8547048804356343,0.00010644653999524979,0.9828643398350048,6.586156891525147e-05,0.0001050196130054987,1.1806790170831511
2014-12-10,7.622608908783083e-05,0.8499707374216724,0.000105807519300663,1.0117687839803362,7.633330376527445e-05,0.00010171041651387424,1.0014065351997803
2014-12-11,6.0199482263474304e-05,0.8279361812591332,0.00010053945644262211,1.009448214735593,6.441121723404685e-05,0.00010104835130733481,1.069962976627259
2014-12-12,5.635062229218622e-05,0.8122928374120941,0.00011283352653123901,0.9808633473035518,6.477106871524468e-05,9.171735443888113e-05,1.1494295196847555
2014-12-15,5.5088696774690915e-05,0.8124340322493351,0.00011784289967890725,0.9952153898768492,6.545925628783518e-05,9.213704834111163e-05,1.1882520393531755
2014-12-16,5.154869882225274e-05,0.8274767654730513,0.00012436294292801923,1.0058729744853323,6.625370310156464e-05,9.115113424179758e-05,1.285264315400411
2014-12-17,8.951914955443635e-05,0.8525380238404706,0.00013441484093124255,0.9941893764010457,9.351802857287293e-05,8.270209283644019e-05,1.0446706546961204
2014-12-18,9.913276275332198e-05,0.8648046254110381,0.00014280030350082704,0.9573662615369808,0.00010289426610666584,6.754671124099325e-05,1.037944098891946
2014-12-19,7.377698274922788e-05,0.8767051014947818,0.00012864826999882736,0.9549101055961554,8.541142228507208e-05,6.736767859675932e-05,1.1576974159459774
2014-12-22,6.996587850894997e-05,0.8876846927796129,0.00011127407438868342,0.9590063364910068,7.832472377983392e-05,6.760059141412221e-05,1.119470311086206
2014-12-23,6.063494070426503e-05,0.8938833556785397,0.00010280265617887913,0.9457969696294865,7.057396167338599e-05,6.739802714914076e-05,1.1639157365980874
2014-12-24,5.292955813268682e-05,0.8797591732444757,9.75242515207658e-05,0.9497896941807444,6.320759281563014e-05,6.81204943090407e-05,1.1941832700960353
2014-12-26,5.0003308753932844e-05,0.8692490362928144,9.52778291184007e-05,0.955238951833974,5.999837884917166e-05,6.87618025916246e-05,1.1998881742891203
2014-12-29,4.966432774890378e-05,0.8693617304418638,9.50549041256823e-05,0.9558786606877911,5.973241354980807e-05,6.87966833983911e-05,1.202722683609193
2014-12-30,4.653062419950052e-05,0.8661503913088135,9.443227722367875e-05,0.927073750695751,5.741468369582625e-05,7.037290148866499e-05,1.2339117448685024
2014-12-31,4.3755181092948726e-05,0.8630736961332339,9.920941169438001e-05,0.9224550095947256,5.686421665386953e-05,6.820956718717296e-05,1.2995996184560041
2015-01-02,6.483180836307134e-05,0.8515560099421263,0.00010006949513463226,0.941888779087558,6.858957952822549e-05,7.545239195248315e-05,1.0579618440397323
2015-01-05,8.284505496642122e-05,0.8399149846963354,0.00010407309031577167,0.9574738698456464,7.798980778199066e-05,6.95045598650519e-05,0.9413936391689463
2015-01-06,7.372029621424698e-05,0.8328444126153814,0.00010155463764840864,1.000589867543742,7.206216284808224e-05,7.367500541456139e-05,0.9775077766732536
2015-01-07,7.097584833724285e-05,0.8253424985110753,0.00010231127989400773,1.001082266580644,7.033172401567898e-05,7.158375590915804e-05,0.9909247393774949
2015-01-08,6.58935484829367e-05,0.8252603417604788,0.00010526106427884651,1.0077669464453975,6.87299933115762e-05,6.908439969954163e-05,1.0430458655504646
2015-01-09,5.142752848602693e-05,0.8249417802908141,0.00010477859748576114,1.0029625128121102,6.055603296833193e-05,6.740198990883076e-05,1.177502297913952
2015-01-12,5.214866604959718e-05,0.8267185218143576,0.0001036226590162669,0.9974979034904706,6.0772434710331114e-05,6.831276918232134e-05,1.1653689214702463
2015-01-13,5.1084978694142575e-05,0.8299113357600767,0.00010066332295035528,1.0085549798385007,5.9513286813989704e-05,6.94333049191277e-05,1.1649860357250872
2015-01-14,5.779000718727771e-05,0.8322316850148709,9.929719333773854e-05,1.0149712300257523,6.304332453538629e-05,6.902306182808393e-05,1.0909035593486667
2015-01-15,5.577655409897309e-05,0.8356257398938475,9.626290663495199e-05,1.0438006523490573,6.123040535556802e-05,6.868157569935066e-05,1.0977803549304481
2015-01-16,7.006830803083834e-05,0.8332615408208334,9.800990245528169e-05,1.0515179470677147,6.905213821906377e-05,6.677064933537169e-05,0.985497440421605
2015-01-20,6.698197984101967e-05,0.8309173477143962,9.752163341653559e-05,0.9938855538286582,6.71563833692621e-05,6.838390410591363e-05,1.0026037380300847
2015-01-21,5.396910834789416e-05,0.8361266347057862,9.855277512293e-05,1.0158874337272212,6.0978832974953314e-05,6.954819784096347e-05,1.1298840177583307
2015-01-22,5.806897077464812e-05,0.8307278872479207,0.00010539409994163959,0.988710427871948,6.498887270814762e-05,6.296470057548112e-05,1.119166946498053
2015-01-23,5.910063936486745e-05,0.8290839462745351,0.00010297116244204524,1.0011210706618157,6.467737767590606e-05,6.628701862694125e-05,1.0943600335118153
2015-01-26,6.288399592442454e-05,0.8301404761158164,9.918245327497861e-05,1.004768992699979,6.556002015129459e-05,6.827955117344384e-05,1.042554932897174
2015-01-27,6.964065036165525e-05,0.8294773006351331,9.995139508543777e-05,1.0091928713026364,6.920386414986785e-05,6.472851318798044e-05,0.9937279992429838
2015-01-28,7.988841611727443e-05,0.832311508351202,0.00010444809647668916,0.978263876887848,7.602878844452833e-05,5.8953577232047544e-05,0.9516872675622927
2015-01-29,8.021798542057233e-05,0.8326152673941878,0.00010183352715135554,0.9608297237745044,7.525331551488748e-05,5.7115508045749036e-05,0.9381102644294078
2015-01-30,7.830236811365751e-05,0.832875524724375,0.00010327417592963206,0.9448237877221652,7.489682667800835e-05,5.2555651642603776e-05,0.9565078104572017
2015-02-02,6.708254753246161e-05,0.8318686151520339,0.00010428215779624173,0.9002631915856495,6.95768107092907e-05,4.7483993030924464e-05,1.0371819984269695
2015-02-03,8.067150173734702e-05,0.8308620905530754,9.945645087070856e-05,0.9076936645046596,7.442271227097236e-05,4.425323763203014e-05,0.9225403106202277
2015-02-04,7.910110058857453e-05,0.8220983621291502,9.449962890859216e-05,0.8956059712245726,7.107716507823655e-05,4.3767405985066166e-05,0.8985610130499629
2015-02-05,8.520627788871464e-05,0.8173902926074734,9.42103131784133e-05,0.8532468647248145,7.323429355336285e-05,4.0410704655695665e-05,0.8594941049885075
2015-02-06,8.507292515013707e-05,0.8153343434793597,8.830828568550883e-05,0.8601120378641808,7.066952072122647e-05,4.05896563604525e-05,0.8306934385588434
2015-02-09,6.296753465448077e-05,0.8061513053600304,8.360807211231229e-05,0.8510664299250067,5.8492342070301435e-05,3.998043603926846e-05,0.9289285723391287
2015-02-10,6.653518645016198e-05,0.799387484497555,7.977237212634778e-05,0.8635092935801815,5.8238380139854626e-05,3.857635278939894e-05,0.8753019754964984
2015-02-11,6.58212274519105e-05,0.7934786958243369,7.58482559863173e-05,0.8547193619402941,5.606490091236023e-05,4.089292713370678e-05,0.8517753782899549
2015-02-12,6.625281595902424e-05,0.7866437870859145,7.235341323891898e-05,0.896855857996425,5.446403331290629e-05,4.2729989823315404e-05,0.8220636741929728
