Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_LBTY.A,Predicted_Covariance,Future_Cov_45_LBTY.A,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.5707217853505123,0.00016522476774576104,0.6227174139715074,4.6907196925203144e-05,2.009621954746969e-05,1.147320015210115
2013-11-12,3.99781619662566e-05,0.5773339702111151,0.00016374663293777957,0.6306410975152186,4.67115967261024e-05,2.0607797949862572e-05,1.1684278223078173
2013-11-13,4.4902541372157916e-05,0.534080944685444,0.00015295384203425273,0.5921287506469757,4.426115464868613e-05,1.871166016085978e-05,0.9857160262231954
2013-11-14,4.545126757048379e-05,0.5097993466459588,0.0001440203361244742,0.5763566727834447,4.124622289898272e-05,1.796947886636461e-05,0.9074823454597812
2013-11-15,4.488960878325864e-05,0.49537782930664115,0.00013768548729347466,0.6898036163893971,3.8945165973029944e-05,2.2459366491983286e-05,0.8675764175417442
2013-11-18,4.304897041106976e-05,0.48068970589416804,0.00013219120451219083,0.838600885455448,3.626164368620736e-05,3.60277656188036e-05,0.8423347490067479
2013-11-19,4.253689180732228e-05,0.4638009970956458,0.0001295531051541338,0.879875192603989,3.443011454996707e-05,3.818197278375661e-05,0.8094177333389527
2013-11-20,3.986505410246521e-05,0.48391813434412395,0.00012832589008605192,0.9088868426361336,3.4611882340800925e-05,3.997611568249674e-05,0.8682261474382539
2013-11-21,3.485111027762049e-05,0.48406522807845986,0.00012675158296754913,0.998145371678188,3.2172802435700375e-05,4.4452345363939847e-05,0.9231499995097722
2013-11-22,3.677714977289896e-05,0.5009833204743462,0.0001221414941680235,0.8931746381123531,3.35771565334245e-05,4.1587032987260486e-05,0.9129896346172935
2013-11-25,4.464079349966786e-05,0.5032963869269679,0.00012404566465530273,0.9212162511539126,3.745247827390132e-05,4.354377335775274e-05,0.8389742954318223
2013-11-26,4.5604254902161166e-05,0.5053232970826312,0.0001257599517602688,0.8272213413285765,3.826865374336531e-05,4.8355816218404775e-05,0.8391465626500516
2013-11-27,5.098239319509307e-05,0.5315165679501018,0.00012622712892922471,0.8445638524624028,4.263863250236737e-05,5.031640646375438e-05,0.8363403487004457
2013-11-29,5.306536742177139e-05,0.5383536562547862,0.00012826226214218277,0.842914053503878,4.441428779271276e-05,5.0222943117067625e-05,0.8369731512400815
2013-12-02,5.1303727815654587e-05,0.5532319110687096,0.00012821723292370799,0.7993223520916759,4.4869877538017363e-05,5.09363660482695e-05,0.8745929282028893
2013-12-03,5.129816798105141e-05,0.5646789834535879,0.00012823683901718493,0.8139817989018929,4.5799311999752355e-05,5.4450694082761543e-05,0.8928059968276015
2013-12-04,4.926678581923591e-05,0.5755573144836031,0.00012745047914190593,0.8156219975278791,4.560751699419965e-05,5.462166062965174e-05,0.9257254402902915
2013-12-05,6.186383108747796e-05,0.5779022418858702,0.00012733153531065803,0.8623542668922614,5.129095350942204e-05,5.957030059381414e-05,0.8290943610798135
2013-12-06,6.149224160789946e-05,0.5766242161662918,0.0001301808620351464,0.8473398616296536,5.159131661197932e-05,5.626356444785368e-05,0.8389890376894596
2013-12-09,5.694825981469449e-05,0.5827930725256931,0.00013045316320212943,0.8374507546799099,5.0232167337358945e-05,5.59723106849243e-05,0.8820667655308657
2013-12-10,5.3452041059883435e-05,0.5887909604514128,0.00013060863208711235,0.8225998832255315,4.919593521467447e-05,5.520399519413571e-05,0.9203752417902853
2013-12-11,5.2671389427449466e-05,0.5790000733183297,0.0001338008113510419,0.8388701838057865,4.8606615231515346e-05,5.363518693881315e-05,0.9228276633648896
2013-12-12,5.926873458923956e-05,0.558875547747495,0.00013956900404525646,0.8405099431350777,5.0830271068333584e-05,5.4455801495693795e-05,0.8576236935141517
2013-12-13,5.102150798536989e-05,0.5876770346255278,0.00014490531598468964,0.8479705033326177,5.0530957064713355e-05,5.545158670823941e-05,0.9903854092121855
2013-12-16,5.265033739264804e-05,0.58391480592392,0.0001467796867224465,0.8563997468227497,5.1331392403845935e-05,5.5468819813252865e-05,0.974948973660589
2013-12-17,5.547285481711756e-05,0.5806480871292434,0.00014651051370441554,0.8369589631029724,5.234650053371519e-05,5.438012496499854e-05,0.9436417272247964
2013-12-18,5.7755345996717895e-05,0.5547415331190148,0.00014735722164589736,0.8646466297031519,5.1176724931689696e-05,5.094028172796785e-05,0.8860950280619556
2013-12-19,6.478693026373803e-05,0.5592218536324706,0.00015096401685159695,0.8725702302965366,5.530502048940013e-05,5.136170878275784e-05,0.8536447129731499
2013-12-20,6.101338500649426e-05,0.55685333145478,0.00015474993073476262,0.8744381051812099,5.4108888649797436e-05,5.1924153056405996e-05,0.8868363662176437
2013-12-23,6.0371580554275465e-05,0.559935609307694,0.00015689423124069346,0.8812388567336055,5.4495149490137966e-05,5.194151520888524e-05,0.9026622955671262
2013-12-24,6.05937066863415e-05,0.5597529289741145,0.00015706920356666604,0.9089473313052194,5.460792264324622e-05,5.463830675895068e-05,0.9012144268697703
2013-12-26,6.0130930524985e-05,0.5540180089141186,0.00015947537704401267,-2.3834181505564875,5.425248845907758e-05,-0.0001521112863980239,0.902239296571922
2013-12-27,6.1029823506439453e-05,0.38797509215819537,0.0012687046868583218,-2.3766171679696138,0.00010795808545015558,-0.000151674062296168,1.768939827243062
2013-12-30,6.103786899254316e-05,0.27486709102789986,0.002178922375447796,-2.350086615153609,0.00010024051908992196,-0.0001501315368717605,1.6422676732401664
2013-12-31,6.15980310886923e-05,0.21697293732281805,0.002892441984277641,-2.4142821381455484,9.158435941540771e-05,-0.00015324228560734425,1.4868066039893288
2014-01-02,6.274975633376732e-05,0.18954856386365684,0.0035061509170622386,-2.4617914439006285,8.890820107210738e-05,-0.00015054911868030198,1.4168692639888945
2014-01-03,6.287727487442676e-05,0.22012269614796864,0.003802248463138332,-2.4923649725720565,0.00010762964939668933,-0.00015411755292807467,1.7117416365712141
2014-01-06,6.194585296328845e-05,0.09471612557531536,0.005057943510686596,-2.466061834449956,5.3017229670705615e-05,-0.0001518358247747831,0.8558640673190134
2014-01-07,5.985294868622432e-05,0.0009631899588950488,0.006065352071407512,-2.386806975779642,5.803402995472574e-07,-0.00015257207476548923,0.009696102068248273
2014-01-08,5.957982003469859e-05,-0.05867567737026219,0.006878744760212249,-2.392124754884769,-3.756317581231056e-05,-0.00015339575410768807,-0.6304680979303765
2014-01-09,5.8876921963223624e-05,-0.0999688359912935,0.007637806426935408,-2.3166443904057,-6.703807078436325e-05,-0.00015259807499774114,-1.13861371398181
2014-01-10,5.8643073362417135e-05,-0.12652204480397547,0.008376348361945505,-2.2851380794681804,-8.867514942633558e-05,-0.00015259631829980848,-1.5121163394407846
2014-01-13,6.549653155125348e-05,-0.04910846538758318,0.009854020939778246,-2.340783320349849,-3.945229340489444e-05,-0.00014780825790007204,-0.6023569870111604
2014-01-14,6.384952094066409e-05,-0.00600126716193415,0.009867006486543367,-2.4151887271420542,-4.7633718890465444e-06,-0.00014817824515438247,-0.07460309519742814
2014-01-15,6.070372053025981e-05,0.015582931346836193,0.009750686775236037,-2.4741018805513617,1.1988764107539243e-05,-0.00015453331572689018,0.19749636435485105
2014-01-16,6.085694586035492e-05,0.04548333898749089,0.009341566583656142,-2.4521128307249507,3.4293931238774846e-05,-0.0001540710822132727,0.5635171261710576
2014-01-17,6.130074788390541e-05,0.06207582667659395,0.008938313897503018,-2.424538280655302,4.594975493504805e-05,-0.00015235145387957892,0.7495790267040481
2014-01-21,6.022038567812545e-05,-0.019563315747770576,0.009119551981089404,-2.4040704789340896,-1.4497762544808046e-05,-0.00015366402813451953,-0.24074509622535073
2014-01-22,6.0180607898710316e-05,-0.07486662438171501,0.009300558104998583,-2.413581875839051,-5.601070540503599e-05,-0.0001545126039373401,-0.9307101965355241
2014-01-23,6.197862719476769e-05,-0.1064635536881767,0.009232962253617121,-2.396290795204531,-8.05364467774995e-05,-0.00015077943703295128,-1.2994228885453352
2014-01-24,8.312838911315208e-05,-0.12098041152159071,0.008997139012471986,-2.875760973078583,-0.00010462656209460712,-0.00015235196694905577,-1.258614093341714
2014-01-27,7.785643656399444e-05,-0.12513770789346096,0.008646191307729935,-2.875093964718296,-0.00010267102019424696,-0.00015190040828239466,-1.3187223141127975
2014-01-28,5.7778264472590076e-05,-0.12881169339359247,0.008456207379495442,-2.953616789022365,-9.003789817792829e-05,-0.00015485530804567967,-1.5583351109592802
2014-01-29,5.541992369045716e-05,-0.13331073241893995,0.007709480131552435,-3.1826538595419143,-8.713860899778161e-05,-0.00015871306403969797,-1.572333615695435
2014-01-30,5.718939038351772e-05,-0.1171230890021729,0.007525069031885725,-3.074311724397607,-7.683436310691914e-05,-0.00015893790674297,-1.34350729377705
2014-01-31,5.786696567157789e-05,-0.10765091614690282,0.007135330404537489,-2.766768132705698,-6.917356035090948e-05,-0.00014916904330708518,-1.195389451444574
2014-02-03,7.055814511505822e-05,0.033548530655525696,0.006955321772269097,-3.4956926701192903,2.350204723057421e-05,-0.00014414866393718765,0.3330876568856755
2014-02-04,5.3287933521446234e-05,0.013131477358761107,0.007223229771860303,-3.2547673187037383,8.146925476542908e-06,-0.00013832615150525184,0.15288499549835424
2014-02-05,5.1744253938995175e-05,-0.0024960239674367253,0.007598882265985238,-2.497870908685782,-1.565145345035283e-06,-0.00013448392628657424,-0.030247713048110414
2014-02-06,5.460185755120456e-05,-0.0048300092325461765,0.008082716500977454,-2.6082111169258995,-3.208709077211104e-06,-0.00013702880514079508,-0.05876556624840169
2014-02-07,6.356327391387762e-05,-0.007842769625984432,0.008394161691456474,-2.7639727867736643,-5.728768232837047e-06,-0.00013979962382187932,-0.09012701643718038
2014-02-10,6.2547563500994e-05,-0.008464319838954293,0.00871303877854372,-2.6915207911007784,-6.248590833455138e-06,-0.00013853039878836544,-0.09990142674951416
2014-02-11,5.609995653519849e-05,-0.06001744247290622,0.008692629187715665,-2.787940750909247,-4.191160806256059e-05,-0.0001428663000478131,-0.7470880665703229
2014-02-12,5.280573476410588e-05,-0.09321654977974692,0.008851244786872374,-2.7768275980936745,-6.372880062836455e-05,-0.00014234928359075087,-1.2068537804284754
2014-02-13,5.31879934714369e-05,-0.11723532118470742,0.008602119938464076,-2.796385789338342,-7.929905789819251e-05,-0.00014254335952022551,-1.490920275847176
2014-02-14,5.362200748552388e-05,-0.13216842232946596,0.008499123475758675,-2.7721911995405746,-8.922494928517801e-05,-0.00014075476022995572,-1.6639613746140651
2014-02-18,5.088126402858046e-05,-0.15021914012860593,0.007631459711382038,-2.7983777987445637,-9.360693505895713e-05,-0.0001425336712462591,-1.839713239167511
2014-02-19,5.093399391722896e-05,-0.1644693017739592,0.008028277099657923,-2.8081096366022043,-0.00010517194163334267,-0.00013994272486808653,-2.064867361555308
2014-02-20,5.128532994270177e-05,-0.17473748222452365,0.00829460075808421,-2.884487555646146,-0.00011396733534013676,-0.00014669956850594322,-2.222220963918261
2014-02-21,5.0142924359823583e-05,-0.1847555934183776,0.008215000593977949,-2.869038493397296,-0.0001185785742693841,-0.00014629684683034797,-2.3648117014171146
2014-02-24,5.289213529725008e-05,-0.18667392302821992,0.008050504356136799,-2.8979003000853565,-0.00012181218943397772,-0.00014723003782332177,-2.3030302851152022
2014-02-25,4.99909412374215e-05,-0.16690225540059694,0.007806183721977076,-2.856008786914018,-0.00010426228690036707,-0.00014550428515529857,-2.085623601388003
2014-02-26,4.8822079787728685e-05,-0.16602849747971019,0.008137898237161052,-2.860618870768725,-0.00010465184832676876,-0.0001457380017916767,-2.1435352361427413
2014-02-27,4.902946505121921e-05,-0.1655100977276381,0.008375955369211062,-2.9542672733442146,-0.0001060645490392789,-0.0001491063004139712,-2.1632817924584193
2014-02-28,4.913560627678946e-05,-0.16696640338008475,0.008508357899985471,-2.9512991378971978,-0.00010795683076332895,-0.00014879514973698482,-2.1971201526483513
2014-03-03,5.060228536900576e-05,-0.16692592720081356,0.008570911475755867,-2.987687670760378,-0.00010993155412828924,-0.00015249109584634612,-2.1724622381506715
2014-03-04,5.593664385448813e-05,-0.240533894357676,0.005809472859892046,1.2163916593897246,-0.0001371174882442255,5.770791017213948e-05,-2.45129987778528
2014-03-05,4.9068183379191435e-05,0.006929994451768446,0.006750626687756174,1.2121293335740764,3.98845707814079e-06,5.751739032639916e-05,0.08128397677408601
2014-03-06,4.928243059442446e-05,0.16282531481311105,0.0029359588890613473,1.1971203341517112,6.19359739102279e-05,5.672472054238534e-05,1.2567556665363617
2014-03-07,4.8971813978785636e-05,0.24575235320302308,0.0055378478311844176,1.147911975781579,0.0001279797594996727,5.678721255867436e-05,2.613335081994572
2014-03-10,4.912023117884392e-05,0.29274057032590484,0.005441924117661599,1.1513616211650954,0.00015135241551426302,5.6957847116659694e-05,3.0812643157805515
2014-03-11,5.148937537691702e-05,0.321627853318999,0.0034884213220159905,1.1966168773687766,0.0001363097527174644,5.913992959629573e-05,2.6473374695194467
2014-03-12,4.8906113932888686e-05,0.39317213905780724,0.0037761881570245234,1.1637997141554537,0.00016896281087495704,5.962866835044451e-05,3.454840249765416
2014-03-13,5.192240840939531e-05,0.4383430429233715,0.0034796856682761416,1.1294614827509282,0.00018632088561116507,5.477824090057348e-05,3.58844844295494
2014-03-14,5.053194068255615e-05,0.45944426866001953,0.002979347353710224,1.1260949885189884,0.0001782692333467398,5.461879196689265e-05,3.527852501581819
2014-03-17,5.312543808337814e-05,0.4782387384960993,0.0026991648253593676,1.2007092678044755,0.0001810967753075982,5.738140779511718e-05,3.4088523660430705
2014-03-18,5.3640183376897774e-05,0.4863978768445885,0.0028568863221850233,1.3388927506045212,0.00019040716086996489,6.457495635732998e-05,3.549711221754904
2014-03-19,4.9711758607667365e-05,0.5072630579868763,0.0026175277854855734,1.3264187566541616,0.00018298203332883887,6.31689037640291e-05,3.6808601919107398
2014-03-20,4.924048797705463e-05,0.5101398908205481,0.002128075258118413,1.3567705705258273,0.0001651368325344416,6.410455831535328e-05,3.353679854094725
2014-03-21,5.1299807125194504e-05,0.48692645731738005,0.001662852941645401,1.3745607500177073,0.00014221590208203833,6.356020028717868e-05,2.772250229615247
2014-03-24,5.150721281894852e-05,0.49592901325885236,0.00151960903662975,1.3413110753050372,0.00013874568171625258,6.13774046755356e-05,2.6937136397566963
2014-03-25,5.187847468728203e-05,0.4996952885156473,0.0013191049254685334,1.346188099529411,0.00013071894223193008,6.171088235802083e-05,2.519714448427601
2014-03-26,4.894688218699071e-05,0.515402545265386,0.0011456922957438559,1.327089301645585,0.0001220514861583023,5.891100875727132e-05,2.493549756489732
2014-03-27,4.819111839496585e-05,0.5151656838345675,0.0010611419295327134,1.322643356632153,0.00011649765044634898,5.843416643857076e-05,2.417409147709645
2014-03-28,4.77393720640184e-05,0.5401362286251387,0.000423645181746971,1.2984206195676355,7.681442687710985e-05,5.6950915261495623e-05,1.6090372276807885
2014-03-31,4.471229395078723e-05,0.4384789005462664,0.00024525320537805865,1.2973309598731506,4.5916578837229625e-05,5.534603534281303e-05,1.0269340885924552
2014-04-01,4.637295349124256e-05,0.43531675361222455,0.00019061586368615877,1.3634684581410588,4.0927694479521575e-05,5.8128556581598664e-05,0.8825768340860732
2014-04-02,4.141854620280984e-05,0.42241997376186247,0.00042240091034348866,1.336227607188924,5.58732962699644e-05,5.7249406423329805e-05,1.3489922122417215
2014-04-03,4.131197301210188e-05,0.36105260763505764,0.00032955732305262113,1.3442535621545613,4.2128300310878305e-05,5.746050881983045e-05,1.019760065648215
2014-04-04,4.5815215175484866e-05,0.3770801564774453,0.0003470242295308713,1.262403937355754,4.7546487975456675e-05,4.9259151555380744e-05,1.037788162586175
2014-04-07,4.72141155464609e-05,0.47105529535930696,4.10377877846398e-05,0.9739168775785042,2.0734797112275842e-05,3.514692909989124e-05,0.4391652130361699
2014-04-08,4.530353492960697e-05,0.34370351775414665,-0.0002820329940338832,1.049283607830372,,3.926384898133916e-05,
2014-04-09,4.691297863661334e-05,0.4447010766629175,-0.0005400967029439103,0.9380686033094948,,3.3157252884448775e-05,
2014-04-10,5.810324280314903e-05,0.6229936234226928,-0.00046215386525150947,0.9125520650425304,,2.1921390481139047e-05,
2014-04-11,5.691804938589508e-05,0.5894444153252948,-0.00042669492232703986,0.6932559630419973,,1.495602971360239e-05,
2014-04-14,5.793906540801691e-05,0.5429646233544252,-0.0004688607559928121,0.5711217064666003,,1.2233833915514077e-05,
2014-04-15,5.375893588153699e-05,0.5680323357503368,-0.0004217427978470802,0.6211597727905922,,1.2900997370648754e-05,
2014-04-16,3.1303883437837385e-05,0.47818654260210286,-0.0001707996507052836,0.6947137928046861,,1.3376527795880758e-05,
2014-04-17,3.0074876652121772e-05,0.44731859697704646,-0.00014661039762770987,0.697839442634306,,1.3467673288430937e-05,
2014-04-21,3.398061258211898e-05,0.41860494505827106,-0.00013534641262251117,0.6194580413438613,,1.2565922541089454e-05,
2014-04-22,3.465237531876505e-05,0.4095235450762528,-0.00016669309892855872,0.5833965711934087,,1.183203517581335e-05,
2014-04-23,3.661275306357103e-05,0.37791435029046877,6.70803067083744e-05,0.5532264790038186,1.8728676858807407e-05,1.1120235840031718e-05,0.5115342412598323
2014-04-24,2.8915216768426475e-05,0.3472806322884479,3.8716466378314955e-05,0.5633258014070739,1.1619612527247273e-05,1.1321000311684186e-05,0.4018511298153272
2014-04-25,3.367547480592454e-05,0.3016493734057795,3.5719281239006037e-05,0.5878921469097794,1.0461901987387867e-05,1.0703874327515575e-05,0.3106682844913385
2014-04-28,3.364553762091845e-05,0.29371531773025383,2.180985977435262e-05,0.6350092315480399,7.956402937578438e-06,1.1946122945632247e-05,0.2364772121409557
2014-04-29,3.9441733334885286e-05,0.2909815390575401,1.26465466249216e-05,0.6730165270926003,6.498743672954179e-06,1.2470103485022798e-05,0.1647682067564255
2014-04-30,4.001418281063408e-05,0.30795235077028194,1.6824168826981373e-06,0.6337187421928859,2.5267211084200024e-06,1.1898904038607768e-05,0.06314563814479567
2014-05-01,2.1991126094734782e-05,0.3006188707131826,-1.2862352109983685e-05,0.6945673642840081,,1.3356938397981181e-05,
2014-05-02,2.5114593555483047e-05,0.26889073499740046,-2.7234890443250947e-05,0.8035219781593267,,1.636050217577077e-05,
2014-05-05,2.3421323104644024e-05,0.2676777876470396,-8.587237899432261e-05,0.7798253978917998,,1.6079495819150287e-05,
2014-05-06,2.3724080850696792e-05,0.25079522688613665,-0.0001149521020961123,0.8942885759560532,,1.7000764708486827e-05,
2014-05-07,2.503936026433856e-05,0.2849619228772319,4.661769726352563e-05,0.9280193949910386,9.735849587115786e-06,1.715556681694678e-05,0.38882181830267176
2014-05-08,2.245244272166245e-05,0.34238767566575173,4.4164725034768516e-05,0.982655706850474,1.0781711030464601e-05,1.8408175963347406e-05,0.4802021394341314
2014-05-09,2.6257615904936162e-05,0.3861840577315138,3.863463924501609e-05,1.006845761215953,1.230015028482697e-05,1.906092833459993e-05,0.46844124498426637
2014-05-12,2.5472098693136958e-05,0.40691334264523676,3.180638282309811e-05,1.1094325288569362,1.1582210023446043e-05,1.9295002083721793e-05,0.45470183525029606
2014-05-13,2.7268227179962204e-05,0.4276456216890755,2.1911808902542585e-05,0.9972908428827408,1.0453256270844277e-05,2.0735022780519642e-05,0.38334931720554805
2014-05-14,2.54765910501542e-05,0.42261728414004474,2.7808138653854052e-05,1.057231071381915,1.124873984657874e-05,2.3329172180605944e-05,0.4415323786622016
2014-05-15,2.174205444419079e-05,0.421464185680441,4.0785109913195844e-05,1.223664102192723,1.2550521843965535e-05,2.4522353562717227e-05,0.5772463626278371
2014-05-16,2.0552751262807784e-05,0.43107641893613724,5.7116396178283213e-05,1.178852713115081,1.4769631103639472e-05,2.3754748230391003e-05,0.7186206320886375
2014-05-19,2.1296152341554682e-05,0.43606929026099933,6.995212173155809e-05,1.1636700707760863,1.6830868284057216e-05,2.3312155278786394e-05,0.7903243747564455
2014-05-20,2.0908636850371392e-05,0.44377065735326154,8.178131754424656e-05,1.2323463827282626,1.835052501653208e-05,2.313658229817955e-05,0.8776528641180223
2014-05-21,2.119414789263069e-05,0.4732700937979954,7.58532725711374e-05,0.9872338163376186,1.897597954425977e-05,1.811450023214877e-05,0.895340527035664
2014-05-22,2.007249814887391e-05,0.4713648180159977,7.969443716972268e-05,0.9813249888355918,1.885262727770221e-05,1.7965229245512864e-05,0.9392267538338203
2014-05-23,2.2049522594442057e-05,0.47988377784735914,8.2437518973686e-05,0.9705450800822296,2.0459646274576462e-05,1.813534668860227e-05,0.9278952043947496
2014-05-27,2.174082787467674e-05,0.488242154237375,8.179124206058776e-05,1.0511246574984248,2.058859514274966e-05,1.8941859317612673e-05,0.9470014325779574
2014-05-28,2.1661197917021908e-05,0.4765337256864675,8.621498520412419e-05,0.9619886526320148,2.0593314715081745e-05,2.6367363549632876e-05,0.9507006396400176
2014-05-29,2.1856321025887475e-05,0.4705344247729937,8.834996711925502e-05,0.947743770978278,2.0676790571246945e-05,2.564287935495158e-05,0.9460325251791714
2014-05-30,2.8179051435749515e-05,0.4790722716338118,0.0001120089210358321,0.9385571539524484,2.6914760938988886e-05,2.5512909981067636e-05,0.9551336744019467
2014-06-02,2.8496658002674943e-05,0.48435339013210227,0.0001294906115052773,0.9222827647684196,2.9422424012033465e-05,2.508529950079479e-05,1.032486827377148
2014-06-03,3.418588872187905e-05,0.4817883353361792,0.00013222231478117474,0.9830948843717396,3.239157729379492e-05,2.7728703898965587e-05,0.9475130969189703
2014-06-04,2.793146765100254e-05,0.47709636647848586,0.0001258629178965509,1.0755164395267642,2.8287976661912035e-05,3.0754631283503625e-05,1.0127637049138984
2014-06-05,4.136471088316827e-05,0.4693661913951391,0.00014424223830814085,1.0140807874043074,3.6255427225370496e-05,2.8066197561599806e-05,0.8764820652988827
2014-06-06,3.9833023701562004e-05,0.47915551849491433,0.00013913090899524334,1.036665825021918,3.56705612719906e-05,2.97842907974458e-05,0.8955022229605889
2014-06-09,5.1073182956276414e-05,0.48873083709472637,0.00013126170931283427,1.004305819315641,4.001614354227221e-05,2.941270182761751e-05,0.7835059658711676
2014-06-10,4.95066057749403e-05,0.4901344803118382,0.00013263147320340986,0.9918401850848252,3.9716423068169396e-05,2.917773752213025e-05,0.8022449215913205
2014-06-11,4.7157992518462575e-05,0.4471590302286566,0.00022109824204274463,0.9904132559688288,4.5659621282352846e-05,2.8950002838581037e-05,0.9682265686877339
2014-06-12,4.667919578081926e-05,0.44547372776501865,0.000259133448231007,0.8981217069126826,4.8994295342613056e-05,2.5159660120816324e-05,1.049595960750144
2014-06-13,3.72024477228719e-05,0.345009432319784,0.0002632865995509089,0.8549310896650255,3.4145313448089315e-05,2.422162940895093e-05,0.9178243781818939
2014-06-16,2.938646502467408e-05,0.31652092901955176,0.00026175817255114217,0.8580201555392649,2.7760432635638938e-05,2.4308197267979792e-05,0.944667302185892
2014-06-17,3.191330809025626e-05,0.2519793924179239,0.00036836695512034465,0.8432930180058275,2.732066518210003e-05,2.3814510048667563e-05,0.8560900394541533
2014-06-18,3.560112133469648e-05,0.20543561385582865,0.000462473701168224,0.8886268092949183,2.6360345210674044e-05,2.4166743670249285e-05,0.7404358127614235
2014-06-19,3.687128606172102e-05,0.17111607686160468,0.0005556762362886796,0.8638976901489053,2.449321923930987e-05,2.3602624979724984e-05,0.6642897998813826
2014-06-20,3.6786047916274955e-05,0.26240663184380736,0.0004892117046230342,0.8826519653277735,3.5201793627732045e-05,2.393069452456052e-05,0.9569332837235281
2014-06-23,3.78482539714106e-05,0.32269436418004027,0.00043460008348383583,0.8930034718324608,4.1386548377006707e-05,2.4219830602467942e-05,1.0934863311863428
2014-06-24,3.933090292313687e-05,0.3624609278874249,0.0003888418745352788,0.9706590323919772,4.482441912393205e-05,2.5468655461255457e-05,1.1396742966092333
2014-06-25,4.004889359785303e-05,0.3898846051586917,0.0003548718570142514,0.9240285855256628,4.6480107949449214e-05,2.4241000187373812e-05,1.1605840704658306
2014-06-26,4.4267929857314866e-05,0.23796209690366693,0.00032440925450008393,0.950132405668628,2.8516683221242676e-05,2.5101017198255555e-05,0.6441837988168438
2014-06-27,3.536085878696092e-05,0.21091833853735012,0.00030886832796248194,0.8631261315932485,2.2042580326593404e-05,2.3650124923266202e-05,0.6233610009132883
2014-06-30,3.524942345217237e-05,0.10876212914747903,0.00031963099163004175,0.8964179497731256,1.1544580353273659e-05,2.4782538000181976e-05,0.32751118238679117
2014-07-01,3.707778978776346e-05,0.037136123060274036,0.0008275936829110508,0.913444750219978,6.505221140780597e-06,2.4435198945291118e-05,0.17544792119533167
2014-07-02,3.729144432547138e-05,-0.016555488881571986,0.001274575731658324,0.8762755897679486,-3.6093536303215187e-06,2.4159793927618614e-05,-0.09678771352538368
2014-07-03,3.7850371933542936e-05,-0.05375168688173554,0.0016609194493866289,0.8920968818660019,-1.3477255423370292e-05,2.413425177504795e-05,-0.35606665760202927
2014-07-07,3.637233936281704e-05,-0.04512544015887228,0.0015824899366618079,0.8163557946179331,-1.0826237416425227e-05,2.2853929323598947e-05,-0.29765029156999306
2014-07-08,3.904012916123487e-05,-0.039877927378372945,0.0015953980443761027,0.768429270238855,-9.952283269190836e-06,2.0726418823399327e-05,-0.2549244452570361
2014-07-09,3.921043801203444e-05,-0.03399697547304828,0.001708093084055295,0.7608951828844719,-8.798262109717327e-06,2.0653198998631867e-05,-0.22438571349335532
2014-07-10,3.784415060760939e-05,-0.03477818324548805,0.0017268305499571546,0.62071512412671,-8.890601289270061e-06,1.7082357201839566e-05,-0.23492669663676932
2014-07-11,4.137743263306523e-05,-0.031062272099432568,0.0017001875268246728,0.6685525740159333,-8.238789421816278e-06,1.936707459064384e-05,-0.19911311305555862
2014-07-14,3.5819786180035966e-05,0.0786938372129061,0.001421648538996616,0.6410035478625802,1.7758175293337454e-05,1.8706824174916645e-05,0.49576441367019974
2014-07-15,3.740515266448331e-05,0.15413066623270893,0.0024779204757376465,0.6910829270390945,4.692437033480607e-05,2.1047356542191228e-05,1.2544894751722637
2014-07-16,4.331224214055195e-05,0.20929275620085946,0.003364350927787204,0.8580066329414249,7.989326601726037e-05,3.0989197896323044e-05,1.8445885520772594
2014-07-17,4.7474517764657056e-05,0.23321141473296436,0.004146454517948705,0.9390199304530782,0.00010347097406575625,3.2506908565460866e-05,2.1795055313397285
2014-07-18,4.82618636397603e-05,0.25337759288665196,0.004682131189303531,0.9004821395012301,0.00012044590500073195,2.9139395989696417e-05,2.4956745537174654
2014-07-21,3.56854935741795e-05,0.32433818495006567,0.003718853387691067,0.8926573208900437,0.00011815400969149136,2.8952497792145893e-05,3.3109815181870585
2014-07-22,3.6878426197529086e-05,0.33814818747790854,0.0031726995759369576,0.8279275813849639,0.00011566653579845667,2.978287668145757e-05,3.136428197313
2014-07-23,3.8554343811198455e-05,0.3362311706116228,0.0027381180143242465,0.8528724623672087,0.0001092447843825349,3.0541841344523806e-05,2.8335272652417385
2014-07-24,3.79220014302475e-05,0.3387617343744469,0.0024250195457468145,0.7989962477408014,0.00010273007247476794,3.09659574320378e-05,2.7089834027807393
2014-07-25,3.58816002468109e-05,0.2451732288279533,0.0022878966997461636,0.7951831799699874,7.02468984893953e-05,3.0481365373640687e-05,1.957741516716182
2014-07-28,3.90148494586092e-05,0.26784410593799945,0.001969603867508043,0.773585113839667,7.424829853280314e-05,3.3667584110452946e-05,1.90307791938485
2014-07-29,3.5953585678647994e-05,0.2866059524978923,0.0017084025272070043,0.8024169080784175,7.1031569895566e-05,4.0351188739639423e-05,1.9756463383219665
2014-07-30,3.539196672747045e-05,0.30063480377666163,0.001495771700143281,0.8030915159479619,6.917103292040455e-05,4.7455409768789164e-05,1.9544274963028703
2014-07-31,4.5379445989039353e-05,0.27652319697140276,0.0013067386526023344,0.8187781610250148,6.733727427929289e-05,4.358120944132475e-05,1.483871669468091
