Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_BKNG,Predicted_Covariance,Future_Cov_45_BKNG,Beta_Predicted
2013-04-01,6.678777769649997e-05,0.6768466645849696,0.0003008208278424476,1.500406991489815,9.593845949374049e-05,8.991619957059406e-05,1.436467311874163
2013-04-02,6.451960799026473e-05,0.6386492213413505,0.00026713240697240093,1.4110289102336293,8.384391242660355e-05,9.116331457546727e-05,1.299510568000578
2013-04-03,6.836168011312682e-05,0.638191252025226,0.0002576018255552643,1.4163174680909831,8.468991147816584e-05,8.973742631251575e-05,1.2388506446596779
2013-04-04,6.901245142532413e-05,0.6305187512517363,0.00025089812186932544,1.394079937244682,8.2967965215224e-05,9.22482702324588e-05,1.2022173318245422
2013-04-05,6.697476452894188e-05,0.6335999838782501,0.0002509092288908282,1.3768768552447352,8.21351534948354e-05,9.0107891678173e-05,1.2263597202994607
2013-04-08,7.273438811092278e-05,0.6400519412538284,0.0002453629271774464,1.389578677775129,8.55046209367393e-05,9.414488125869254e-05,1.1755735238514884
2013-04-09,7.022991067372413e-05,0.6288009456638988,0.0002516004132845828,1.388643381479704,8.358530264098518e-05,9.649383702416944e-05,1.1901667229694748
2013-04-10,6.636144982931065e-05,0.5974552925950505,0.00026194115035854557,1.2737310359010023,7.87707917607461e-05,9.069019928146598e-05,1.1869962450090181
2013-04-11,6.716170407401359e-05,0.5881154103702212,0.00027068903799785916,1.2451075091922137,7.929736333176463e-05,8.983681107817688e-05,1.1806931409062715
2013-04-12,6.98842565011876e-05,0.622665006431883,0.00027591988112400434,1.260313843549333,8.646406129083136e-05,9.2083671100601e-05,1.237246636363113
2013-04-15,9.593981606210937e-05,0.5616986670804566,0.0003061492920892253,1.115286494565069,9.626523244174386e-05,6.731454916369875e-05,1.003391880378672
2013-04-16,8.836558039441448e-05,0.5766190362324073,0.00031505264752590146,1.109344638417902,9.621041983673295e-05,6.805235813846885e-05,1.0887770940597403
2013-04-17,8.959564094882932e-05,0.5627817401470676,0.00032481430512281014,1.0147900120594582,9.60065828530548e-05,7.2119237881383e-05,1.0715541720147632
2013-04-18,9.719405369416862e-05,0.5555968306154956,0.00033872297709128994,0.9660854786288984,0.00010080961041834985,6.776767559196605e-05,1.0371993613473305
2013-04-19,7.72897485213767e-05,0.5936995194830808,0.0003287204099018445,1.0232956806443747,9.463264512421712e-05,7.425854192426937e-05,1.2243880583728868
2013-04-22,7.797978274745508e-05,0.5998735536680783,0.0003227209654310315,0.9984173364377612,9.516216551884164e-05,7.403315513491085e-05,1.2203440708091395
2013-04-23,8.499754389235151e-05,0.6002294588965897,0.00032719499342647953,0.98698150306628,0.00010009763569766279,7.299548830777779e-05,1.1776532722455533
2013-04-24,7.773768893068322e-05,0.602998761684369,0.0003231444173512913,0.978375189749764,9.557197518383514e-05,7.30216849374698e-05,1.2294162136599445
2013-04-25,6.90805921567358e-05,0.618019576128772,0.0003177340172125327,0.961460076045395,9.156133464111531e-05,7.189652777290737e-05,1.325427761727539
2013-04-26,7.034557142953508e-05,0.6198305072966412,0.00029614900454562896,0.9644259675680816,8.946362003364421e-05,7.268145976914439e-05,1.2717733073397466
2013-04-29,6.776168711759701e-05,0.6207912027591707,0.0002800092078869114,0.9898589589064356,8.551136038997997e-05,7.373441518769568e-05,1.2619426113399346
2013-04-30,5.8041023931509805e-05,0.6289415050212676,0.00026398289479527055,0.99726120573654,7.785126643302561e-05,7.418289604698753e-05,1.3413144903317435
2013-05-01,6.311211636341748e-05,0.6451628780920688,0.00025123869045737523,0.9925655549333208,8.123982946115209e-05,7.429523222455708e-05,1.2872303155443259
2013-05-02,6.214021471172626e-05,0.651224804024331,0.0002409016173669791,1.0198846868515308,7.96777692121115e-05,7.520367133671923e-05,1.2822255214556861
2013-05-03,7.476459886581012e-05,0.6320805618597226,0.00023866032326640385,0.9887968020838948,8.443267539750095e-05,7.186510679196196e-05,1.1293135612088738
2013-05-06,7.535412832838797e-05,0.6272759086727322,0.00023062612036831996,0.9917367385913952,8.269254915402958e-05,7.198323503005486e-05,1.097385783479059
2013-05-07,7.392273390092128e-05,0.6264879506226054,0.000222121793557248,1.0163779477037518,8.027814310872781e-05,7.718367494686132e-05,1.0859736764650059
2013-05-08,6.958015556766957e-05,0.6199625218414578,0.00021866488494505886,1.0101462142076576,7.647115626263398e-05,7.63557071167064e-05,1.0990368681809375
2013-05-09,7.111722928104653e-05,0.6203444370048381,0.00021597118561845496,0.99485793918052,7.688085638416817e-05,7.516407064198097e-05,1.081044033371217
2013-05-10,7.562958883543677e-05,0.6325723305601032,0.0002198614317577351,0.9847718342913024,8.157002342528841e-05,7.467948220326565e-05,1.078546435083463
2013-05-13,7.357910230951406e-05,0.6275730422738571,0.00021775773298805592,0.9837769210515178,7.943800261519213e-05,7.46890158392055e-05,1.0796272327573706
2013-05-14,7.590263764609063e-05,0.61744637538909,0.00021892723952267158,0.9458095531169242,7.959349588031296e-05,7.028726959649389e-05,1.048626218385606
2013-05-15,7.650099964197039e-05,0.6110528711666624,0.00021925101075480862,0.926040904260283,7.913764936372768e-05,6.835066093611177e-05,1.0344655590658551
2013-05-16,7.639729836462006e-05,0.6000603075381635,0.00021879887752217794,0.9187559062479372,7.758119154784811e-05,6.730321728153927e-05,1.0154965320576876
2013-05-17,7.425705624970095e-05,0.5841745104697309,0.00021965682913739187,0.9054852260155172,7.460772934685687e-05,6.47194445496885e-05,1.0047224212063663
2013-05-20,7.217439206379002e-05,0.6028454197469093,0.0002244460944994466,0.9089580935941812,7.672794368592372e-05,6.528362289393587e-05,1.0630909591605444
2013-05-21,7.13709588975209e-05,0.6127454342986454,0.00023559585703588015,0.9289422735250112,7.945562978261435e-05,6.679072514475078e-05,1.1132767586421524
2013-05-22,7.35750525384875e-05,0.6032333659255589,0.00025044629248268334,0.8509016187275349,8.188567795973633e-05,6.00218485867772e-05,1.1129543932965795
2013-05-23,7.454058968752127e-05,0.6029084981042566,0.000244219793094578,0.8732235039232836,8.134638295406365e-05,6.162112693470768e-05,1.091303185218586
2013-05-24,7.630250921850573e-05,0.6050118093691821,0.00023318431983500602,0.8719417406694676,8.070174650636382e-05,6.150173180254633e-05,1.0576552112494766
2013-05-28,7.438631671877e-05,0.6114875095232929,0.00022619455381855326,0.8756520190253244,7.931862734152449e-05,6.114063042664057e-05,1.066306692417665
2013-05-29,7.273626036607267e-05,0.6044163578382392,0.00021596921689527067,0.9207547446199792,7.575435775482153e-05,6.577337969458649e-05,1.0414937113010643
2013-05-30,7.309916508279677e-05,0.5916154436774963,0.00020610344927882667,0.9080632097707944,7.261700629265475e-05,6.470322161127932e-05,0.993404045181694
2013-05-31,7.696255068093324e-05,0.5995372957450743,0.0001984836204093307,0.9257097301260494,7.410001015086176e-05,6.114082174723727e-05,0.9628060595088794
2013-06-03,7.835861755638394e-05,0.6002335024569388,0.00018827593746765462,0.9180838675519652,7.290562279259734e-05,6.107211610263144e-05,0.9304097630377051
2013-06-04,7.696792659140356e-05,0.5928179563887158,0.00018225101347740417,0.9230773426635878,7.021197987014227e-05,6.108983673331717e-05,0.912223870117662
2013-06-05,8.390672708275947e-05,0.6047076213554703,0.0001766933245896169,0.9596865639898666,7.362984799708486e-05,5.8742157462585635e-05,0.8775202007874977
2013-06-06,8.864935953499249e-05,0.6007824180678607,0.0001702622850402424,0.8992975130909199,7.38098367033859e-05,5.4053261695419985e-05,0.8326042860383103
2013-06-07,8.584609796353898e-05,0.5997583953162946,0.00016498126902946185,0.9175902667594444,7.137628427334464e-05,5.226874449335782e-05,0.8314447128821156
2013-06-10,7.344670994631798e-05,0.5913600230396034,0.0001630298045983792,0.9094905954674072,6.471003567926428e-05,5.191292029366279e-05,0.8810474387016204
2013-06-11,7.540176794643908e-05,0.5750686917812,0.00016241156720542225,0.914372539125352,6.363835825190034e-05,5.034964361301545e-05,0.843990266874183
2013-06-12,7.564969572692771e-05,0.5657503234379113,0.00016277680544407269,0.856190433130844,6.278048467780228e-05,4.982149620768571e-05,0.8298841664138432
2013-06-13,7.668406692361186e-05,0.5816198905172586,0.00016212049980343364,0.8994663646304227,6.485012030132141e-05,4.822441649799781e-05,0.845679199121263
2013-06-14,7.978958283363962e-05,0.5843348301273353,0.00016206317382094732,0.9231078243886114,6.644725445492409e-05,4.951673958725078e-05,0.8327810736078902
2013-06-17,6.406673037804978e-05,0.5582238937541111,0.00016737306304936327,0.900826842833052,5.7805276652801084e-05,4.761426486210565e-05,0.9022666883685083
2013-06-18,5.269216623890948e-05,0.5793314641073388,0.0001738379173118796,0.866914176103297,5.544627797133492e-05,4.5360422715111815e-05,1.0522679542142588
2013-06-19,5.313666894497608e-05,0.5685803092173681,0.0001873150629891357,0.8860065785922215,5.672510775363104e-05,4.404666213755804e-05,1.067532249949105
2013-06-20,6.610900161714408e-05,0.572159265056989,0.00017936579853519575,0.945310826685044,6.230416096116127e-05,3.2896351219746264e-05,0.9424459519443704
2013-06-21,6.524441916700448e-05,0.5721081593908486,0.000173262390456062,0.9497905745361624,6.082778150654094e-05,3.3328582060149445e-05,0.9323062766616347
2013-06-24,5.5679700730278476e-05,0.533474162057866,0.00017379431811068613,0.9664702741850304,5.247828370294283e-05,3.62768952871874e-05,0.9425029771111051
2013-06-25,5.683904438603972e-05,0.5187676006460928,0.00017983535386795652,0.9884152920570024,5.244858372495982e-05,3.553104309306924e-05,0.9227562548156026
2013-06-26,5.616484134519195e-05,0.5071123268394939,0.00018403773844291975,0.9895043231368634,5.1557266026264075e-05,3.369619291152508e-05,0.9179633520086083
2013-06-27,5.600093181678947e-05,0.5004090645000502,0.0001872984196977258,1.0114218801366228,5.124952579084308e-05,3.4074081034657086e-05,0.9151548756100896
2013-06-28,5.651835513949762e-05,0.4968824933185969,0.0001882430976272017,1.0257906277269435,5.1251665485757654e-05,3.4459890876017044e-05,0.9068145270551343
2013-07-01,4.0959150997653995e-05,0.48267159734226067,0.00018443132696465672,0.9928326749632688,4.195121680204972e-05,3.405253715271687e-05,1.0242208585928099
2013-07-02,4.708768430286185e-05,0.47092271226663446,0.00018183164838706325,0.9928143712650284,4.357506474843819e-05,3.4007028513148475e-05,0.9254025844246034
2013-07-03,4.5307854285029834e-05,0.46067380535765046,0.00017939573459429398,0.9933057434274212,4.153233250086684e-05,3.402345417235602e-05,0.9166695963924634
2013-07-05,5.048108536897671e-05,0.4538503063553159,0.00017909368806625581,0.9730603718485252,4.3153608264473456e-05,3.2835120370058796e-05,0.8548470768616561
2013-07-08,5.858594159480322e-05,0.4765037371743786,0.00018347787612812483,0.8837941988583925,4.940317610599927e-05,3.0220504205846754e-05,0.843259914600084
2013-07-09,6.185296409698371e-05,0.4747054097837159,0.00017885802327756602,0.8765399931834519,4.9929665049448606e-05,2.9234051949557447e-05,0.8072315656717808
2013-07-10,6.043816195282401e-05,0.4677851186681575,0.0001777838344201127,0.8999649869615384,4.848955072348382e-05,3.0223407673975868e-05,0.8023002215278011
2013-07-11,6.428746384905295e-05,0.4566820123309679,0.00017827397708430223,0.8247606608101825,4.889011166821363e-05,2.452610985867599e-05,0.7604921510515282
2013-07-12,6.999194674271863e-05,0.47774013326657777,0.00017783063906624515,0.8044746010787321,5.3298999590758294e-05,2.446808603249662e-05,0.7615018880197537
2013-07-15,7.060701256657018e-05,0.47157788914012344,0.0001779941268891612,0.8335992387051052,5.2866454909567154e-05,2.5441025322268685e-05,0.7487422706027004
2013-07-16,3.5042919617133015e-05,0.45358299593084056,0.00016966270030172248,0.916443540349912,3.49743855946922e-05,3.008617435960857e-05,0.9980442833191527
2013-07-17,3.792838595062833e-05,0.4463918565055658,0.00016844926764431794,0.9058806849227136,3.56806705561693e-05,2.978258724701298e-05,0.940737910719826
2013-07-18,3.7451029819475974e-05,0.44825372131082863,0.00016835553964373153,0.8648710718367466,3.5593401326339894e-05,3.091774154995747e-05,0.9503984669556391
2013-07-19,4.0860668714576163e-05,0.4501813695151429,0.00016594479923395024,0.8859072689113788,3.706995646396564e-05,3.208359277160191e-05,0.9072283354663193
2013-07-22,3.950888193740232e-05,0.450243032560341,0.00016668341798731034,0.8717347677135491,3.653764648390521e-05,3.161395355030809e-05,0.9247957596419782
2013-07-23,3.3171208880188284e-05,0.4554519147280084,0.00016126843000147911,0.8795130251464172,3.331178161747489e-05,3.197300777990879e-05,1.004237793617783
2013-07-24,3.471216593235655e-05,0.4478636752464173,0.00015159914852823107,0.8962422834518449,3.248890522901439e-05,3.258498055300452e-05,0.9359515419557911
2013-07-25,3.488954269695917e-05,0.4409245400512387,0.00014818576375525284,0.8596607541493019,3.1704079659829575e-05,3.157616610580487e-05,0.9086986302802065
2013-07-26,3.343176772700175e-05,0.44970230642137715,0.00013729559149287145,0.8773438969864454,3.0467237750801815e-05,3.27520750953514e-05,0.9113259579808106
2013-07-29,3.360094972876798e-05,0.44980106536393455,0.00013493846050841978,0.9304758083653436,3.028754913515724e-05,3.5860524643619725e-05,0.9013896743884618
2013-07-30,3.816574763863081e-05,0.4593094046583426,0.00012981263874956941,0.9150568938349256,3.232962850010016e-05,3.52882874187098e-05,0.8470848994289472
2013-07-31,3.750748633018741e-05,0.46897707023896534,0.00012843466771287953,0.9882566550818118,3.255005466503994e-05,4.001204855606422e-05,0.8678282084406829
2013-08-01,4.226173154810077e-05,0.46818186566949416,0.00013617077996106838,0.8759172630313989,3.551650266647874e-05,3.393932769912561e-05,0.8403939300512365
2013-08-02,4.130983358011611e-05,0.4702105898576497,0.0001359505247579514,0.9496223915677774,3.52378638072122e-05,3.8204409395109836e-05,0.8530139376831922
2013-08-05,3.7225611971094185e-05,0.4805635699464569,0.00014031722850594904,1.161923799056476,3.473179806043403e-05,5.000116447315364e-05,0.9330081151494136
2013-08-06,4.1983018398946586e-05,0.4945133950246659,0.00014902763243675564,1.1851970573738897,3.911544636773546e-05,5.0356216045612346e-05,0.9316968588594126
2013-08-07,4.81253999850549e-05,0.5049608637628256,0.00015485100330045505,1.1484588586740998,4.3591509473877857e-05,6.0746356209008786e-05,0.9057900710937463
2013-08-08,4.5117615842124565e-05,0.5113222250067198,0.0001574952174801406,1.115687128180211,4.310239736199901e-05,5.9715447271719926e-05,0.955334109692826
2013-08-09,4.7210405389653165e-05,0.5293981744128161,0.0001678782754671749,1.168832445555466,4.7130120897732924e-05,6.27102888163194e-05,0.9982994322701191
2013-08-12,4.729046229109182e-05,0.5297922874810307,0.0001684598655813763,1.127689326045309,4.7286877416427906e-05,6.18713047251745e-05,0.9999241945523424
2013-08-13,5.1414947954433665e-05,0.561845701260507,0.00017006181160565182,1.1179182067671465,5.253698710501222e-05,6.58915962357111e-05,1.0218232089152937
2013-08-14,5.361675369996386e-05,0.5776464167544518,0.00017655895099530578,1.0679761027364534,5.620270408920737e-05,6.3124480199095e-05,1.0482302677949198
2013-08-15,5.120699157562921e-05,0.5864152763629241,0.00017664543864573138,1.1611577026563564,5.5772629418816106e-05,6.369545660237114e-05,1.0891604388913134
2013-08-16,4.9139520575593413e-05,0.5808867946997356,0.0001775091261487783,1.1531162914488786,5.4252193777948875e-05,6.277541884197782e-05,1.1040440187952265
2013-08-19,5.1240075352845624e-05,0.5787345172458433,0.00017668481738515094,1.1109481945550084,5.5066044507592433e-05,5.9511015771194924e-05,1.0746675161658272
2013-08-20,5.687877447837599e-05,0.5887406596055769,0.0001742710843468101,1.1359131874475226,5.8615410664586125e-05,6.146509524685001e-05,1.030532236359459
2013-08-21,5.746511661394483e-05,0.5903836740993005,0.00017251534821011586,1.1858461336240589,5.878281166416112e-05,6.27790522444026e-05,1.0229303467539912
2013-08-22,5.43081375808944e-05,0.5993758119088265,0.00017234749995608727,1.1618271225016497,5.7987470097419785e-05,6.020036832295747e-05,1.0677491934066945
2013-08-23,4.6628310947370826e-05,0.5863148184376875,0.00017509232559004333,1.1625133161506114,5.2977232608142144e-05,6.012210073101951e-05,1.1361602325234839
2013-08-26,5.7057237442025364e-05,0.5839002481384845,0.0001804774023820167,1.1620721002791223,5.925233175681162e-05,5.98360786150633e-05,1.0384717945206625
2013-08-27,6.26349019454684e-05,0.5840521459693812,0.00018761023656570797,1.1767389998501996,6.331229995154112e-05,5.327784767242111e-05,1.0108150246113978
2013-08-28,6.352118414260544e-05,0.5806555915663041,0.00019360312026707067,1.2080020091156416,6.439232131771511e-05,5.513983762236638e-05,1.0137141205232252
2013-08-29,6.345432123592429e-05,0.579253430254812,0.00019854014410056458,1.2059806961766713,6.50164693812243e-05,5.5066104320816496e-05,1.0246184675034489
2013-08-30,6.533098257867051e-05,0.5778530615485055,0.00020171928755804486,1.2193383706715015,6.633622086706946e-05,5.512875987884433e-05,1.0153868539660866
2013-09-03,6.741624909395761e-05,0.5749969367605914,0.00020337721348704578,1.1892421426987902,6.732850483058974e-05,5.416929858598901e-05,0.9986984701085108
2013-09-04,5.29054408502055e-05,0.5698048823543616,0.0002018749104383801,1.137470182984992,5.8886739491473324e-05,5.097333507109007e-05,1.1130563992123808
2013-09-05,5.526096611110341e-05,0.5603022258197419,0.0002025013571383466,1.2651947125416674,5.927145021999983e-05,6.23723543496569e-05,1.0725735431558192
2013-09-06,5.903493096893949e-05,0.5545325499096844,0.00020302943677335777,1.425909245150597,6.0710118169856685e-05,7.500796417535596e-05,1.028376203265124
2013-09-09,5.950680039687122e-05,0.5460845115576197,0.00020290182138057457,1.4427892466842238,6.00048191897634e-05,7.37360511927364e-05,1.0083691072208676
2013-09-10,6.058865375686932e-05,0.5438975479631561,0.00019262211918580588,1.4347863210836884,5.875784112512603e-05,7.240173056682083e-05,0.9697829128356278
2013-09-11,5.2548421709793746e-05,0.5405811641667524,0.0002032670056131437,1.4652143742013577,5.5869423783063325e-05,7.538338528362516e-05,1.0631988928537244
2013-09-12,5.463125330927889e-05,0.5422404152767576,0.00021405927969139372,1.4535007362072214,5.8638046815978506e-05,7.474328590514507e-05,1.07334251484249
2013-09-13,5.629719144726608e-05,0.5368604084531917,0.0002165503556502174,1.448593427329095,5.927672385946171e-05,7.476036634298302e-05,1.0529250631443414
2013-09-16,5.4138744378514925e-05,0.5367708801412597,0.00021904381417420837,1.481037110082601,5.845323256837785e-05,7.65148140315425e-05,1.0796931705637254
2013-09-17,5.7555509167455784e-05,0.5419837154280502,0.0002219805302822091,1.499397805899853,6.126143001127496e-05,7.743902619619627e-05,1.0643886379848873
2013-09-18,6.204530316157312e-05,0.5634171845073532,0.00023722454851517704,1.4178068351823716,6.83540668623476e-05,7.007024949804081e-05,1.1016799560854063
2013-09-19,6.178297806302708e-05,0.5736611266789533,0.0002462281850846384,1.414339350411643,7.075525861712505e-05,7.138810516150574e-05,1.1452225327329644
2013-09-20,6.675064824066973e-05,0.5902265676509391,0.000250041942123993,1.5072926126717745,7.62522968507398e-05,7.084112379756674e-05,1.1423454132731692
2013-09-23,6.644616634370019e-05,0.6008835161958419,0.000256986730337226,1.5052547244969945,7.852005666050977e-05,6.971524428057482e-05,1.181709359338446
2013-09-24,6.687102886618699e-05,0.6059589930424475,0.00026359873812918227,1.51850911060337,8.045145470151154e-05,6.988810689475323e-05,1.2030838476031198
2013-09-25,5.221698153901886e-05,0.6023609084981216,0.0002730822327470724,1.507337090541586,7.192988795759907e-05,6.875135684431304e-05,1.3775190721020487
2013-09-26,5.0374063840171386e-05,0.5969485891914914,0.0002816690709342106,1.4951621078481825,7.110661502730974e-05,6.816432806802021e-05,1.4115719401341
2013-09-27,5.122431082106018e-05,0.5969872434477752,0.00028284177250988043,1.523590333222807,7.185796075345178e-05,6.875454205140302e-05,1.4028097128426054
2013-09-30,5.1567877421329924e-05,0.6009263228948183,0.00028375132890484493,1.5479213360881297,7.269086020252656e-05,6.940467557909835e-05,1.4096151293684926
2013-10-01,5.3629225784131454e-05,0.6000523184961346,0.0002843684458481721,1.4997759568020956,7.410211164910125e-05,6.589692253662722e-05,1.38174867463829
2013-10-02,4.9785428743887e-05,0.5926190806858328,0.00029208414671420417,1.5326102924058684,7.146291858397324e-05,6.829408305980416e-05,1.435418362099532
2013-10-03,5.1677659876475144e-05,0.5965462880045441,0.0002992488924746296,1.4561502931107624,7.418427268668684e-05,6.414887922724531e-05,1.4355191946386336
2013-10-04,4.988490741732951e-05,0.6013098936098991,0.0002905185279211822,1.45022343971876,7.238854579958498e-05,6.276512688397723e-05,1.451111158611431
2013-10-07,5.300164613196136e-05,0.6045007514374102,0.00029878118998100513,1.370839376533063,7.607082923752135e-05,5.686048377555923e-05,1.4352540871678452
2013-10-08,5.7418241986777646e-05,0.5993024293612156,0.0003295838028265125,1.1279576439553078,8.244302414569189e-05,4.650129049613861e-05,1.4358333047653562
2013-10-09,4.671951297786224e-05,0.570216708020804,0.0003226525114868379,1.123482561569254,7.000944211722067e-05,4.6925507960040406e-05,1.4985053921772307
2013-10-10,5.493659376391755e-05,0.5650832631244338,0.0003182513508860834,1.1538362651391172,7.471855019206102e-05,3.781878763147185e-05,1.360087058057398
2013-10-11,5.397060840252837e-05,0.5729605169879577,0.00030370953048236815,1.174468093732466,7.335547990154318e-05,3.843103180417787e-05,1.3591745965588686
2013-10-14,5.390763459317086e-05,0.5536852614846267,0.00028070257169680786,1.2017905312947033,6.811006533825961e-05,3.957830908490518e-05,1.26345861494891
2013-10-15,5.553151341989191e-05,0.5666812748462329,0.0002667311682726405,1.269666932367026,6.896766151760882e-05,4.6807940570321485e-05,1.2419553739895726
2013-10-16,4.144281603770634e-05,0.5610313436203097,0.00025501959832534776,1.3141672522057617,5.7676451478998224e-05,4.3956237883800166e-05,1.3917116883785567
2013-10-17,4.1583055321708076e-05,0.5659982118290429,0.00024203692586682431,1.3670645019144594,5.678244269268694e-05,4.478627976665484e-05,1.3655187732933167
2013-10-18,4.3823960134694674e-05,0.5494205511226758,0.0002336115261872363,1.31220844989387,5.5591429713724006e-05,4.257448023557766e-05,1.2685168009203538
2013-10-21,4.4710412594374516e-05,0.5721731201378811,0.00023720030282031883,1.3281226703740343,5.892361860623224e-05,4.3102503863488904e-05,1.3178947629225422
2013-10-22,4.4371990394003997e-05,0.5800772817603586,0.00023459200919772677,1.3938876651794188,5.91829923314342e-05,4.5035136525170765e-05,1.3337916962010254
2013-10-23,3.6244305626284386e-05,0.5778375409255628,0.00023085874397435946,1.3955238190038686,5.285654962881602e-05,4.402681671081634e-05,1.4583407990711907
2013-10-24,4.040389782719303e-05,0.5744196177121691,0.00022927752096359307,1.3953489062355844,5.52868230000018e-05,4.391651504415685e-05,1.368353697865064
2013-10-25,3.967999624918889e-05,0.5852451287666556,0.00022632602169895543,1.4378883534108895,5.5461404520086613e-05,4.5293724070879794e-05,1.3977169799057205
2013-10-28,4.081308187982178e-05,0.5892244670276112,0.00022281752840985194,1.4521597395128378,5.6189496919382365e-05,4.942590914968932e-05,1.376752117981141
2013-10-29,4.2024721372673885e-05,0.5924933540747951,0.00021870749701061968,1.4573637689684402,5.6802537857571384e-05,4.894682136436015e-05,1.3516457932902943
2013-10-30,3.243679795796633e-05,0.5916436122585229,0.00021322198318105413,1.4565462037791144,4.920340488004917e-05,4.8270616347419896e-05,1.5169008033348443
2013-10-31,3.3498134377451295e-05,0.5879411399322304,0.0002117504086672912,1.469941092697978,4.9517223919369585e-05,4.918731944388063e-05,1.478208408904744
2013-11-01,3.528785039280735e-05,0.5940348590517754,0.00020972037336305376,1.4783076365136243,5.1102817338874e-05,4.941266944810708e-05,1.4481703127286603
2013-11-04,3.477448195487655e-05,0.5931317666971136,0.00020898136035300398,1.4587681758378512,5.056328655171122e-05,4.852991619153301e-05,1.4540342144369616
2013-11-05,3.766596277267884e-05,0.5965491903443735,0.00020891811075613147,1.4912890378120358,5.291866042028599e-05,4.915992168481979e-05,1.4049464430170029
2013-11-06,3.8333959556374354e-05,0.6056267425216543,0.0002133782192868588,1.4706375086119357,5.4773680899357465e-05,5.458016645022664e-05,1.4288552900152844
2013-11-07,4.0431492315281525e-05,0.5987869758032677,0.00022083930194203186,1.3299212250716757,5.6580973310659036e-05,4.686198290162519e-05,1.3994282691681315
2013-11-08,4.3778322206368926e-05,0.5823223886036992,0.0002330568948227139,1.0854202920741356,5.8819864853950724e-05,3.492301522830589e-05,1.3435842647572622
2013-11-11,4.088414418239951e-05,0.583929795666917,0.00023899209253991585,1.079525698947068,5.772046985684497e-05,3.4838250812379946e-05,1.4118057503987926
2013-11-12,3.99781619662566e-05,0.5861514109305753,0.0002443834976192264,1.094000939934495,5.7937154862423176e-05,3.574925645657881e-05,1.4492200744827837
2013-11-13,4.4902541372157916e-05,0.5781837491018894,0.00023388317997244311,1.058371655953021,5.9251702929465095e-05,3.344524434667477e-05,1.3195623481169922
2013-11-14,4.545126757048379e-05,0.5788082881694785,0.00022264483519645608,1.04057946716244,5.822561087264691e-05,3.244288064480188e-05,1.2810558205522704
2013-11-15,4.488960878325864e-05,0.5759012810104611,0.00021481295633787525,1.0257468362363331,5.655241958214727e-05,3.3397366403511765e-05,1.2598109254014755
2013-11-18,4.304897041106976e-05,0.5691180373643004,0.0002127517082952008,1.0468150498321782,5.446534546566273e-05,4.497301149533966e-05,1.2651950777354093
2013-11-19,4.253689180732228e-05,0.5634649349434575,0.0002113231710570879,1.108212667490041,5.34223920759405e-05,4.809062269785281e-05,1.255907279683853
2013-11-20,3.986505410246521e-05,0.5793294399329442,0.00020293299888440148,1.1837269564684632,5.2107245287966575e-05,5.206457341930907e-05,1.3070907957138411
2013-11-21,3.485111027762049e-05,0.5828908464988058,0.0001973995701324711,1.2465386331300323,4.834690149608657e-05,5.551452463905712e-05,1.387241356472145
2013-11-22,3.677714977289896e-05,0.5787622506873604,0.00019203970459341692,1.3136985799859784,4.8639012124365666e-05,6.116701465757663e-05,1.3225334868176135
2013-11-25,4.464079349966786e-05,0.579893558035749,0.0001878552999275152,1.3292805509840135,5.310384448259756e-05,6.28320342464799e-05,1.189581105519387
2013-11-26,4.5604254902161166e-05,0.5821147558501093,0.00018413110943541356,1.3028559508474702,5.334268540823173e-05,7.615937811402647e-05,1.169686590048944
2013-11-27,5.098239319509307e-05,0.617947816223797,0.00018015104940760163,1.3041334594941003,5.922162350757003e-05,7.769609016484449e-05,1.1616093281644921
2013-11-29,5.306536742177139e-05,0.639062123319087,0.00017676247169956733,1.3040059651747191,6.189330853394736e-05,7.769596098326938e-05,1.1663597472530471
2013-12-02,5.1303727815654587e-05,0.6456934304676246,0.00017579380440660655,1.284946284851325,6.132006571930842e-05,8.188247725874226e-05,1.195236064319628
2013-12-03,5.129816798105141e-05,0.6382613806745693,0.00017382491604874282,1.4193790253376375,6.027059920075336e-05,9.494828164513171e-05,1.1749074396383161
2013-12-04,4.926678581923591e-05,0.6291092777208299,0.00017222825644811778,1.424091604300904,5.795026246735167e-05,9.537046395441462e-05,1.1762541741605834
2013-12-05,6.186383108747796e-05,0.6340839868291085,0.00017505272243421464,1.385889831907554,6.598566927689279e-05,9.573545008847027e-05,1.0666275934897467
2013-12-06,6.149224160789946e-05,0.6591248727230806,0.0001754190214932976,1.4285317882495048,6.845673863982568e-05,9.485484393405388e-05,1.1132581420000072
2013-12-09,5.694825981469449e-05,0.6685049198184829,0.00017677446875488906,1.4585909615124355,6.70740618539232e-05,9.748717283227128e-05,1.1778070492790709
2013-12-10,5.3452041059883435e-05,0.6760781711265462,0.00017488407435221583,1.4642050501628003,6.53663435087836e-05,9.826158525025616e-05,1.2228970533707464
2013-12-11,5.2671389427449466e-05,0.6675617081881086,0.0001693339295713207,1.49378926606919,6.30450216320686e-05,9.550901686519179e-05,1.196950039051238
2013-12-12,5.926873458923956e-05,0.6458918785526454,0.000174880930958977,1.528436824259613,6.575728588536172e-05,9.902589848031557e-05,1.1094767981987619
