Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_AMGN,Predicted_Covariance,Future_Cov_45_AMGN,Beta_Predicted
2013-11-13,4.4902541372157916e-05,0.343729273839489,0.0001648528783686418,0.468384928001006,2.957333130464864e-05,1.4801273519732987e-05,0.6586115262283518
2013-11-14,4.545126757048379e-05,0.3315773092820086,0.00016078813268390906,0.4270751602672338,2.834554414762487e-05,1.331522376536246e-05,0.6236469445801015
2013-11-15,4.488960878325864e-05,0.3199086862509745,0.00016057707015456178,0.471090256515552,2.7160684288665808e-05,1.5338262181438806e-05,0.6050550455854107
2013-11-18,4.304897041106976e-05,0.31037270957586927,0.0001598804806669284,0.7926215181822011,2.5749134442107227e-05,3.405241131599755e-05,0.5981358949176171
2013-11-19,4.253689180732228e-05,0.307340277392446,0.00016115081292441882,0.7966106310331021,2.5445946253771907e-05,3.456872712065052e-05,0.5982088764038856
2013-11-20,3.986505410246521e-05,0.3210095266521172,0.0001627977790021787,0.8398690860249574,2.5860584583462465e-05,3.694046625618049e-05,0.6487031101724574
2013-11-21,3.485111027762049e-05,0.3330299132122962,0.00017246372932342954,1.0228678644927285,2.581906077648224e-05,4.555336012594963e-05,0.7408389738751552
2013-11-22,3.677714977289896e-05,0.35932090960351504,0.00017805593578175158,1.0323517551517258,2.9077010460144964e-05,4.806724761764959e-05,0.7906270779464204
2013-11-25,4.464079349966786e-05,0.36590667256550413,0.00018297033863710172,1.0664925946436736,3.306942381048848e-05,5.0410651973102154e-05,0.7407893367920201
2013-11-26,4.5604254902161166e-05,0.37134155364578625,0.0001882757794186041,1.0312805816710733,3.440911156816336e-05,6.028424532278595e-05,0.75451537673369
2013-11-27,5.098239319509307e-05,0.42320598753625627,0.0001872349640555155,0.9848660365222154,4.134808385486538e-05,5.8675160748967234e-05,0.8110267342029175
2013-11-29,5.306536742177139e-05,0.45803944586231693,0.00018953880118927077,0.9859675812372088,4.5936460950015315e-05,5.87464327376068e-05,0.8656580210762611
2013-12-02,5.1303727815654587e-05,0.4824104489190782,0.00019126271971819627,0.965109433658937,4.778662191852312e-05,6.15010543128806e-05,0.9314454125094147
2013-12-03,5.129816798105141e-05,0.505218094696136,0.0001927013748761603,1.005389997430881,5.023104705122864e-05,6.725480011694392e-05,0.9791976795308375
2013-12-04,4.926678581923591e-05,0.5232491896345566,0.00018891123451952115,1.0105598444955384,5.047944510829156e-05,6.767651809207381e-05,1.0246141344293294
2013-12-05,6.186383108747796e-05,0.5405229231700563,0.00018909484957671218,1.003576418585976,5.846182552460626e-05,6.93257414258252e-05,0.945008165464872
2013-12-06,6.149224160789946e-05,0.5545044703886841,0.00018945777156523613,1.025030183981418,5.985100213862323e-05,6.806224329694093e-05,0.973309812321667
2013-12-09,5.694825981469449e-05,0.5680716829850213,0.00018936996617303502,1.044492760325693,5.8992787936250494e-05,6.98102819328754e-05,1.0359015030171028
2013-12-10,5.3452041059883435e-05,0.5612152337687908,0.00018466272998271776,1.031499270967005,5.575723431636808e-05,6.922305966533299e-05,1.0431263841525171
2013-12-11,5.2671389427449466e-05,0.5466855657786645,0.00018155762116312365,1.0368805094619913,5.346040402863164e-05,6.629545432870115e-05,1.0149799466040095
2013-12-12,5.926873458923956e-05,0.5484904285695105,0.00018606829077923235,1.052572684846511,5.759941398241924e-05,6.819513517233827e-05,0.9718347182812406
2013-12-13,5.102150798536989e-05,0.5358918261674906,0.00017976250815279507,1.0395662489637636,5.132197226128238e-05,6.798066414671231e-05,1.0058889728621632
2013-12-16,5.265033739264804e-05,0.5347573584916107,0.00018147410184545554,1.0540285904181896,5.227146552253018e-05,6.826919575447304e-05,0.992803999197719
2013-12-17,5.547285481711756e-05,0.5373669495777731,0.00018789402856170037,1.056115412485666,5.486150272230276e-05,6.861947913850773e-05,0.9889792566683235
2013-12-18,5.7755345996717895e-05,0.5438409238736555,0.00019457866137639182,1.087912359701878,5.76521603171517e-05,6.409388551896409e-05,0.9982134003738449
2013-12-19,6.478693026373803e-05,0.5520932883670762,0.00018753722824478117,1.089929299259024,6.085551126338446e-05,6.415601784089371e-05,0.9393177144780692
2013-12-20,6.101338500649426e-05,0.560043449873224,0.00019079656843376064,1.095789078761189,6.04254038988849e-05,6.506797851786564e-05,0.9903630800430631
2013-12-23,6.0371580554275465e-05,0.5675948342747069,0.0001939821899162999,1.1255907074777445,6.142365227653912e-05,6.634397292482175e-05,1.017426605575082
2013-12-24,6.05937066863415e-05,0.5712121455859864,0.00019711872255235465,1.1243151846193074,6.242738328380476e-05,6.758441972953866e-05,1.0302618324202404
2013-12-26,6.0130930524985e-05,0.5704921038059368,0.00019847791940923886,1.110668988003007,6.232391109285168e-05,7.088361246560187e-05,1.03647009199293
2013-12-27,6.1029823506439453e-05,0.5811817978355569,0.00020221895454850854,1.1114211823377316,6.456452963838537e-05,7.093013040513722e-05,1.0579176856307466
2013-12-30,6.103786899254316e-05,0.5906553105356952,0.00020368276134706081,1.0992552272313871,6.585836298977678e-05,7.02241677453136e-05,1.0789754635408804
2013-12-31,6.15980310886923e-05,0.5934590422987543,0.00021000741249686225,1.127741006598171,6.749808922353576e-05,7.158136437068361e-05,1.0957832260311733
2014-01-02,6.274975633376732e-05,0.5848384152006632,0.00021555731205391142,1.2112599947354574,6.801791156767609e-05,7.407375029754555e-05,1.083954991090122
2014-01-03,6.287727487442676e-05,0.58961137158451,0.00022390163055186868,1.216213676852929,6.995863620460882e-05,7.520562910206338e-05,1.1126219503679886
2014-01-06,6.194585296328845e-05,0.5962579839547286,0.00023312452124757277,1.2065935414673932,7.165298783866048e-05,7.429015889923526e-05,1.1567035469045015
2014-01-07,5.985294868622432e-05,0.6078678486560465,0.00025533987648928967,1.1885317238382238,7.514693482041669e-05,7.597461917563191e-05,1.2555260262008179
2014-01-08,5.957982003469859e-05,0.6108110723859345,0.00025222659331186284,1.1984586119076388,7.487760273381262e-05,7.685153634442434e-05,1.2567611431220298
2014-01-09,5.8876921963223624e-05,0.6172994761563895,0.0002671962378472094,1.1922957220943515,7.742543010371176e-05,7.853688411270408e-05,1.3150386861608376
2014-01-10,5.8643073362417135e-05,0.6167768316775638,0.00025583031268609394,1.246106926378111,7.554616343965834e-05,8.321218349196772e-05,1.2882367704840307
2014-01-13,6.549653155125348e-05,0.6195270000095663,0.0002478151526869447,1.2593207005453295,7.892840349672881e-05,7.951953402388491e-05,1.205077606818987
2014-01-14,6.384952094066409e-05,0.5997994787204342,0.0002344662900303935,1.263547542451986,7.338800998203811e-05,7.752199875958355e-05,1.149390142648654
2014-01-15,6.070372053025981e-05,0.5838086658681784,0.0002232558506635472,1.338384226393088,6.79641072516966e-05,8.359597227863536e-05,1.1196036529230131
2014-01-16,6.085694586035492e-05,0.5753331263181692,0.00021922766658363565,1.35440580516194,6.645415463304495e-05,8.509998624147493e-05,1.0919732118258716
2014-01-17,6.130074788390541e-05,0.5669590891864008,0.00021373056418794238,1.346030304140332,6.489599935660385e-05,8.458091812282037e-05,1.0586493900450826
2014-01-21,6.022038567812545e-05,0.5916851920726824,0.00021445955962669531,1.3346380677566396,6.724115608243551e-05,8.530775756794199e-05,1.116584613752487
2014-01-22,6.0180607898710316e-05,0.6110505102925791,0.00024385865583437428,1.309805425506971,7.402432980340943e-05,8.385107999536219e-05,1.2300362589889324
2014-01-23,6.197862719476769e-05,0.6280544891411396,0.0002464450461312028,1.2914432333215429,7.762084151597445e-05,8.126020601085482e-05,1.2523807807496468
2014-01-24,8.312838911315208e-05,0.6511844065469428,0.000270067433367159,1.2679483797507742,9.75696580966117e-05,6.717332610508951e-05,1.1737224687922505
2014-01-27,7.785643656399444e-05,0.651861543719728,0.00027179315835513553,1.301073019298942,9.482478838964839e-05,6.873984824912667e-05,1.2179441106543163
2014-01-28,5.7778264472590076e-05,0.6498676273125213,0.00026837335695465846,1.2744356326936022,8.092390824345119e-05,6.681744335238555e-05,1.400594306217719
2014-01-29,5.541992369045716e-05,0.6521600740124621,0.00025205929033616137,1.290358540878119,7.707943518141839e-05,6.434779488148146e-05,1.3908253575363694
2014-01-30,5.718939038351772e-05,0.6459598592099507,0.0002498852878574439,1.4243155821404885,7.722067766795578e-05,7.363525805476339e-05,1.3502622977812189
2014-01-31,5.786696567157789e-05,0.6489980421785738,0.0002497128485107159,1.3320249327968734,7.801519280388023e-05,7.181551736761602e-05,1.348181849496878
2014-02-03,7.055814511505822e-05,0.6439615147560692,0.0002524887844542084,1.483010200088358,8.595171302855318e-05,6.11535278187546e-05,1.2181685457914586
2014-02-04,5.3287933521446234e-05,0.632626362671242,0.0002519465125180237,1.5471135031764536,7.330201291717374e-05,6.575163011082364e-05,1.3755837029723184
2014-02-05,5.1744253938995175e-05,0.5950118089782753,0.0002504623045796675,1.6948813685722757,6.773729287463107e-05,9.12514334679869e-05,1.3090785491755506
2014-02-06,5.460185755120456e-05,0.5602969421279518,0.0002492787999619992,1.7670087071431169,6.53679151448838e-05,9.2834161407372e-05,1.1971738339411444
2014-02-07,6.356327391387762e-05,0.5401028781856627,0.0002539034756792535,1.7457855307314871,6.861419044688568e-05,8.830049327469231e-05,1.0794628127533454
2014-02-10,6.2547563500994e-05,0.5235951654121554,0.00025570671774252115,1.752406852354652,6.621736503662466e-05,9.01949637167277e-05,1.058672174105908
2014-02-11,5.609995653519849e-05,0.5756827624080951,0.00026225752427312216,1.7445931437122015,6.982781724222656e-05,8.940059699965154e-05,1.244703589002157
2014-02-12,5.280573476410588e-05,0.607678165300276,0.00026668071452321136,1.744207869140478,7.211240533722753e-05,8.941381192550366e-05,1.3656169289068418
2014-02-13,5.31879934714369e-05,0.6337727078368071,0.0002723617459318555,1.738334913820423,7.628047545995e-05,8.861012651830601e-05,1.4341671960404796
2014-02-14,5.362200748552388e-05,0.6376016491350311,0.0002752292797700457,1.785433107211452,7.7458357396458e-05,9.065327418751623e-05,1.4445255041480705
2014-02-18,5.088126402858046e-05,0.6393422888403099,0.00027334661165611144,1.837954536867988,7.53996317546964e-05,9.361509651807506e-05,1.4818741867801033
2014-02-19,5.093399391722896e-05,0.6520780071505149,0.00028269358831698935,1.847256777355836,7.8245865391302e-05,9.205842378255934e-05,1.5362208885181203
2014-02-20,5.128532994270177e-05,0.6500822433845594,0.0002885347442509779,1.8737701314496056,7.907950442292092e-05,9.529639648641326e-05,1.5419517532844582
2014-02-21,5.0142924359823583e-05,0.6479923165550946,0.0002936600957151551,1.8759480045999368,7.863160739640828e-05,9.5657579541805e-05,1.568149612339142
2014-02-24,5.289213529725008e-05,0.6382048384303233,0.0002966603538260767,1.853093851409711,7.994391224405516e-05,9.414784829732722e-05,1.5114517838006727
2014-02-25,4.99909412374215e-05,0.6308451753728292,0.00029911142663617275,1.8462864996474704,7.714094325790331e-05,9.4062244680051e-05,1.5430984364054794
2014-02-26,4.8822079787728685e-05,0.6402841108803239,0.00031088373158259824,1.841727319732034,7.888235372325874e-05,9.382922771209878e-05,1.6157106388385698
2014-02-27,4.902946505121921e-05,0.6347713473090615,0.00031396149158534835,1.8338893441782371,7.875607870489651e-05,9.255914586545918e-05,1.6063009992587731
2014-02-28,4.913560627678946e-05,0.636763749699831,0.000316090572671069,1.832564753668176,7.935645570644107e-05,9.239210740225334e-05,1.6150498939488458
2014-03-03,5.060228536900576e-05,0.6175525152925041,0.0003161428634701404,1.8318863230423204,7.810892342737096e-05,9.349918185911344e-05,1.5435848965670078
2014-03-04,5.593664385448813e-05,0.6121398571898397,0.00031535429020401225,1.851250914412376,8.130143900227683e-05,8.782682834951287e-05,1.4534557921238875
2014-03-05,4.9068183379191435e-05,0.6284595324288003,0.0003153034757836245,1.8570896542935968,7.817028348532345e-05,8.812174374344085e-05,1.593095119932104
2014-03-06,4.928243059442446e-05,0.6385605268098168,0.00031871929140526577,1.8810633786833264,8.002990545059088e-05,8.913288951351516e-05,1.623903376625361
2014-03-07,4.8971813978785636e-05,0.649419141353468,0.00031860238852909683,1.823366476250993,8.111901982444819e-05,9.020195088454076e-05,1.6564430278116422
2014-03-10,4.912023117884392e-05,0.6627733692617961,0.00032352042249171673,1.830660646285069,8.354993212153669e-05,9.05627626427881e-05,1.700927094934391
2014-03-11,5.148937537691702e-05,0.6670025835704408,0.0003228371706112816,1.7853343235824752,8.599596891187133e-05,8.823588251127306e-05,1.6701692005847057
2014-03-12,4.8906113932888686e-05,0.6768099966611645,0.0003238337472872158,1.7740852576814936,8.517446121351662e-05,9.089737707357119e-05,1.741591272829346
2014-03-13,5.192240840939531e-05,0.6842013772013686,0.0003217316474761559,1.8283212028986389,8.843175619607121e-05,8.867254069795816e-05,1.7031520475477322
2014-03-14,5.053194068255615e-05,0.6910845644335208,0.00032398965529556846,1.8191271221878835,8.842595394638215e-05,8.823281060755446e-05,1.7499021955613747
2014-03-17,5.312543808337814e-05,0.6938897392156711,0.00031742685105690127,1.7828470327962471,9.010804309300245e-05,8.520153493298022e-05,1.696137412581552
2014-03-18,5.3640183376897774e-05,0.70433957648959,0.00032687802788102226,1.7175084306426256,9.326529824632017e-05,8.28356355667905e-05,1.7387207197074663
2014-03-19,4.9711758607667365e-05,0.7042811617983842,0.00031984373544672055,1.741861177680539,8.880646028499368e-05,8.295378857635447e-05,1.7864276535832808
2014-03-20,4.924048797705463e-05,0.704143831397097,0.0003078363284376955,1.735812510319836,8.669269188660025e-05,8.201349344509491e-05,1.7605977407656443
2014-03-21,5.1299807125194504e-05,0.7144267762293648,0.00032028354296078596,1.6826717840576224,9.157625969226778e-05,7.780736908929561e-05,1.7851189862913264
2014-03-24,5.150721281894852e-05,0.7168026778025509,0.00032198205276287,1.6714142777019592,9.231015419087471e-05,7.648268354128894e-05,1.7921791752807787
2014-03-25,5.187847468728203e-05,0.7161392625746542,0.00032178027585011746,1.6856503298937366,9.25274926991248e-05,7.727223947470247e-05,1.7835430447188505
2014-03-26,4.894688218699071e-05,0.7088012726189695,0.00031651671499488207,1.7266409518947217,8.822371270518805e-05,7.664756253524395e-05,1.8024378420702858
2014-03-27,4.819111839496585e-05,0.7017473792398347,0.000297123852520928,1.7650542073036943,8.397172228632092e-05,7.797980521771762e-05,1.7424729925980054
2014-03-28,4.77393720640184e-05,0.694109536016578,0.000295898711871878,1.8009313957802362,8.249695130731419e-05,7.899188426859735e-05,1.7280694684606648
2014-03-31,4.471229395078723e-05,0.6827288239704256,0.0002874956140755558,1.770715154188633,7.740648136058109e-05,7.554129712233245e-05,1.7312124814213032
2014-04-01,4.637295349124256e-05,0.6855749306418506,0.00029357952687954724,1.666447794062124,7.999266946089667e-05,7.104543145757073e-05,1.7249854373843825
2014-04-02,4.141854620280984e-05,0.6843793146238779,0.0002843100372795461,1.6617854262032403,7.42660620600558e-05,7.119762287595401e-05,1.7930629843067156
2014-04-03,4.131197301210188e-05,0.684501663923037,0.0002786706098648292,1.6491830232257878,7.344429403467229e-05,7.049480716993193e-05,1.777796814815831
2014-04-04,4.5815215175484866e-05,0.6940528683708375,0.0002909433778724639,1.5015336312160128,8.01312019424825e-05,5.859002060821911e-05,1.749008525564225
2014-04-07,4.72141155464609e-05,0.6872006265515037,0.00028619102936376406,1.6257410345861998,7.988173415491154e-05,5.867010439274267e-05,1.6919036442884157
2014-04-08,4.530353492960697e-05,0.6909874679024569,0.0002802312027118633,1.5840804559300428,7.785642561330802e-05,5.927577189977677e-05,1.7185507871357504
2014-04-09,4.691297863661334e-05,0.6866490492521072,0.00027266674307939795,1.565478122009489,7.766000471713495e-05,5.5333857026461985e-05,1.6554055396628564
2014-04-10,5.810324280314903e-05,0.7068967079644655,0.00028693651417947195,1.2439351827138987,9.127441411161966e-05,2.9881899256046666e-05,1.5709005161872454
2014-04-11,5.691804938589508e-05,0.7131559385864216,0.0002849223012868461,1.16598920440618,9.08181662882716e-05,2.5154589526093805e-05,1.5955951981512801
2014-04-14,5.793906540801691e-05,0.7141260543148917,0.00028105110870490433,1.1617177958661593,9.112830080722333e-05,2.48848229902722e-05,1.57283000969177
2014-04-15,5.375893588153699e-05,0.7191881544044181,0.0002812713597818948,1.1147878127936397,8.84363100834623e-05,2.315326148226015e-05,1.6450532108436866
2014-04-16,3.1303883437837385e-05,0.6405064034898202,0.00026429610866655136,1.0396367523976997,5.825966315653129e-05,2.0017926893207174e-05,1.861100181778473
2014-04-17,3.0074876652121772e-05,0.589664645864316,0.00024701579950351364,1.065032499727957,5.082406331968771e-05,2.055416886977741e-05,1.689917598252297
2014-04-21,3.398061258211898e-05,0.558268055153731,0.00024004953391527673,1.0039425383794611,5.042069330269679e-05,2.036532473710841e-05,1.48380766182034
2014-04-22,3.465237531876505e-05,0.5420611494257779,0.00024245482549746915,0.9468285318046392,4.9685561541260366e-05,1.920290424549313e-05,1.4338284485321993
2014-04-23,3.661275306357103e-05,0.5320448012849777,0.00025919886236511994,0.7692341584723785,5.182996824447661e-05,1.5462139978954235e-05,1.4156260840173314
2014-04-24,2.8915216768426475e-05,0.4906244866269524,0.0002389156849659381,0.7597345205352175,4.077883149709716e-05,1.5268171140559925e-05,1.4102896694042764
2014-04-25,3.367547480592454e-05,0.47049601441776306,0.00022118754957589098,0.5943164198949517,4.0606274991416605e-05,1.0820842399023677e-05,1.2058115060124623
2014-04-28,3.364553762091845e-05,0.4582221468054526,0.00020781609088152877,0.6758732895732958,3.831593232039692e-05,1.2714878795113267e-05,1.1388117126288613
2014-04-29,3.9441733334885286e-05,0.44541738101502165,0.00019598319867576637,0.6767413381414931,3.916107248056287e-05,1.2539119292765817e-05,0.9928841653093837
2014-04-30,4.001418281063408e-05,0.4442300868726322,0.00018774634034218076,0.7348215883577569,3.8503542221031956e-05,1.3797243135196479e-05,0.9622473712195702
2014-05-01,2.1991126094734782e-05,0.41223014298683464,0.00017013701576126824,0.8556796671158295,2.5215227148778047e-05,1.6455222617395537e-05,1.14660918409336
2014-05-02,2.5114593555483047e-05,0.3956020628556414,0.00015547664835024216,0.8219430211645927,2.4720326899675478e-05,1.673557283016387e-05,0.9843012925956155
2014-05-05,2.3421323104644024e-05,0.38455825186068293,0.0001438877405606753,0.7883580921787383,2.2324397359886015e-05,1.6255434461933226e-05,0.9531655090595411
2014-05-06,2.3724080850696792e-05,0.37320517865804986,0.00013933815348899257,0.7856201348033568,2.1457414201392123e-05,1.4934936463616113e-05,0.9044571351965319
2014-05-07,2.503936026433856e-05,0.3658177690379848,0.00013839666935075545,0.7920360778885448,2.1534720058665526e-05,1.4641749869657e-05,0.8600347545354665
2014-05-08,2.245244272166245e-05,0.35942088001581635,0.0001315858668241744,0.6922211693530294,1.9536183443979524e-05,1.2967440174795091e-05,0.8701139419957511
2014-05-09,2.6257615904936162e-05,0.3523096308742973,0.00012587148603557957,0.7515800592607926,2.0254234820765754e-05,1.4228409354361362e-05,0.7713661017091108
2014-05-12,2.5472098693136958e-05,0.34993895297800787,0.00012028906640083082,0.8271031148491593,1.9370361666267304e-05,1.4384792143159759e-05,0.7604540913421607
2014-05-13,2.7268227179962204e-05,0.35097085805222544,0.00011403604470032901,0.9730062919129244,1.9571340914984366e-05,2.023011418623387e-05,0.7177342621439716
2014-05-14,2.54765910501542e-05,0.35246566559443493,0.00011098952164036256,1.2051422371698255,1.87425408292442e-05,2.6593023525411553e-05,0.7356769511410263
2014-05-15,2.174205444419079e-05,0.38291995141560126,0.00010998918296570938,1.115458226672053,1.8725493520643048e-05,2.2353896767812038e-05,0.8612568590842743
2014-05-16,2.0552751262807784e-05,0.4067007001031182,0.00010967275559680778,1.131353164929811,1.9308977697000645e-05,2.279759743823057e-05,0.9394838408783807
2014-05-19,2.1296152341554682e-05,0.4225425833247471,0.00011065485698369489,1.1463542696893814,2.0511919157978365e-05,2.29652625865641e-05,0.9631748885433139
2014-05-20,2.0908636850371392e-05,0.43498067431478327,0.0001158491528025301,1.217109926647103,2.140815562204634e-05,2.285052675000315e-05,1.0238905470141193
2014-05-21,2.119414789263069e-05,0.44177362572536377,0.00011392916933338576,1.1397282007899463,2.1708270785495917e-05,2.091258060262333e-05,1.024257776036563
2014-05-22,2.007249814887391e-05,0.45249966817735815,0.00011280748912078133,1.1256212077283794,2.153217717601352e-05,2.0606876692752024e-05,1.0727203468304467
2014-05-23,2.2049522594442057e-05,0.45042755376616905,0.00011486920131269685,1.1027360847205698,2.266868593877494e-05,2.0605432568619006e-05,1.028080578238413
2014-05-27,2.174082787467674e-05,0.4480641847964872,0.00012557998216314892,1.0305231533838517,2.3411997987547352e-05,1.8570608591178057e-05,1.0768678231806046
2014-05-28,2.1661197917021908e-05,0.43814720050661793,0.00013692680139992366,1.0568074101691332,2.3861926739256255e-05,2.8966272221232254e-05,1.1015977431472042
2014-05-29,2.1856321025887475e-05,0.43331818601721867,0.0001466864317988677,1.1106542969262156,2.4535246130716114e-05,3.00507109761739e-05,1.1225698095144017
2014-05-30,2.8179051435749515e-05,0.4259093817684151,0.0001524642608371959,1.1984398351730965,2.79167217456701e-05,3.374179609143838e-05,0.9906906131784617
2014-06-02,2.8496658002674943e-05,0.42373727600047556,0.00015533289606982207,1.172400522762745,2.8191965500455303e-05,3.5515836102929406e-05,0.9893077812075002
2014-06-03,3.418588872187905e-05,0.4250459009926716,0.00016053760480244257,1.1710523716397747,3.148818723708148e-05,3.547513135282494e-05,0.9210872794109624
2014-06-04,2.793146765100254e-05,0.42056972768585105,0.0001584259431474294,1.1729588656393284,2.7976799987283467e-05,3.614349979180063e-05,1.00162298440051
2014-06-05,4.136471088316827e-05,0.4114578819522082,0.00015625724181063486,1.2252533130099137,3.307961602368414e-05,4.0316464886985154e-05,0.799706206508132
2014-06-06,3.9833023701562004e-05,0.4533702831444518,0.00016102278415648606,1.2440402345738226,3.6309339881111036e-05,4.051347554210467e-05,0.9115386306886667
2014-06-09,5.1073182956276414e-05,0.4816609001317249,0.00016412122787326218,1.2642468862231906,4.409813614931307e-05,4.116493207070185e-05,0.8634303483114679
2014-06-10,4.95066057749403e-05,0.4881742512494946,0.00015573588514487422,1.2517673912695402,4.286479908435208e-05,4.2113651239632094e-05,0.8658399907119017
2014-06-11,4.7157992518462575e-05,0.47949764267780204,0.0001561932396255329,1.3255189650243608,4.115240750009954e-05,4.4895811604076564e-05,0.872649688893949
2014-06-12,4.667919578081926e-05,0.46840698739296394,0.00015526601572740163,1.3524632406790544,3.98770710318055e-05,4.418496281852947e-05,0.8542793071895898
2014-06-13,3.72024477228719e-05,0.4766386373030871,0.00016063801278054754,1.3097451976038852,3.6846747922101015e-05,4.4489090933019775e-05,0.9904388065156207
2014-06-16,2.938646502467408e-05,0.48110763620027813,0.00014196144237921135,1.2762598971271162,3.107428361099694e-05,4.4012328049994624e-05,1.0574352371033977
2014-06-17,3.191330809025626e-05,0.49434898783725584,0.00014133625045210013,1.2730285093473228,3.3200631513148836e-05,4.388683447252843e-05,1.040338137909483
2014-06-18,3.560112133469648e-05,0.5088655434546544,0.00014408827349726155,1.2622104357987465,3.644594388084966e-05,4.2337304753648686e-05,1.0237302229390686
2014-06-19,3.687128606172102e-05,0.5176049407716763,0.00014380381431771796,1.260124679004905,3.769014072626365e-05,4.23507386953989e-05,1.0222084649602918
2014-06-20,3.6786047916274955e-05,0.5217234268718921,0.00016244054706981902,1.3380008799626717,4.0330083952337224e-05,4.532977653493625e-05,1.0963418534148734
2014-06-23,3.78482539714106e-05,0.5271085263768658,0.0001762452899217928,1.3305531404084665,4.305084951122234e-05,4.505913134604347e-05,1.1374593275489437
2014-06-24,3.933090292313687e-05,0.5276677983188269,0.00018322551884389948,1.341473885634133,4.4794070579789346e-05,4.412738344453597e-05,1.1389026757745422
2014-06-25,4.004889359785303e-05,0.5315538030546826,0.00018507496863934565,1.3471445565182736,4.5763194550847765e-05,4.3876600016640605e-05,1.142683116551841
2014-06-26,4.4267929857314866e-05,0.5341329775587924,0.0001416729377468947,1.3411329130016365,4.229971571888083e-05,4.379196237506798e-05,0.9555385999576214
2014-06-27,3.536085878696092e-05,0.5399457368307256,0.00014979672105604384,1.3596917812835283,3.92972963526427e-05,4.437414757412176e-05,1.1113218881192253
2014-06-30,3.524942345217237e-05,0.536746720460768,0.00014514301422029617,1.3549632092093176,3.8392242271238655e-05,4.422230261230154e-05,1.08915943897155
2014-07-01,3.707778978776346e-05,0.5409118627076566,0.00015573054089260832,1.341296419480447,4.110269713752814e-05,4.270423884762688e-05,1.1085530548828182
2014-07-02,3.729144432547138e-05,0.5414408720201831,0.0001607597721772674,1.31321442603358,4.192222549093911e-05,4.229803040668627e-05,1.1241781124123622
2014-07-03,3.7850371933542936e-05,0.5456007157386522,0.0001700036943255845,1.2703284384170346,4.3766234866351533e-05,4.056662067963072e-05,1.1562960317324114
2014-07-07,3.637233936281704e-05,0.5516620095517906,0.00019076075746590873,1.2548951971692044,4.5951872528231125e-05,4.0915765135669406e-05,1.263374128066316
2014-07-08,3.904012916123487e-05,0.5561333246878493,0.0001990651338431929,1.2863501929597745,4.9026641408447915e-05,4.0948506996604545e-05,1.2558012092113982
2014-07-09,3.921043801203444e-05,0.5576448831630755,0.0002074783484656352,1.3179716147597882,5.0297333261375815e-05,4.1473210902160645e-05,1.282753669977841
2014-07-10,3.784415060760939e-05,0.5658954087489554,0.00021363404369758777,1.3219622092248409,5.088277424040385e-05,4.2195701701985395e-05,1.3445347147036446
2014-07-11,4.137743263306523e-05,0.5652105761631521,0.0002207077085762555,1.3211780194852214,5.401331107171603e-05,4.21677553356082e-05,1.3053809198532367
2014-07-14,3.5819786180035966e-05,0.5677223206206321,0.00021090628058307803,1.3592618387132127,4.934489398581314e-05,4.4298919391601054e-05,1.3775876198087231
2014-07-15,3.740515266448331e-05,0.5785330294963996,0.0002195448758667659,1.3332255706285154,5.2427062775383976e-05,4.332910442739043e-05,1.4016000214099962
2014-07-16,4.331224214055195e-05,0.5901799515666009,0.00022094657948205806,1.3313046074290735,5.773423649707468e-05,4.366837496783457e-05,1.3329773210475255
2014-07-17,4.7474517764657056e-05,0.6027911171813897,0.00023136615802726325,1.1758724426391869,6.31752606338869e-05,3.5750624612076506e-05,1.3307193755408389
2014-07-18,4.82618636397603e-05,0.6188285576093592,0.00024541248601311574,1.157456099539797,6.734738211914276e-05,3.43925789979912e-05,1.3954575526101098
2014-07-21,3.56854935741795e-05,0.5870943228162272,0.0002303045022597824,1.1980672079642274,5.322368606921119e-05,3.642609124695792e-05,1.491465599560085
2014-07-22,3.6878426197529086e-05,0.5753915689080605,0.00022576489114474704,1.16148575179965,5.2502246444189356e-05,3.639896689356206e-05,1.4236574566109628
2014-07-23,3.8554343811198455e-05,0.5660018443279949,0.0002215639330786802,1.1734894185935276,5.231232677640232e-05,4.364874738545155e-05,1.356846508206106
2014-07-24,3.79220014302475e-05,0.5573092539372807,0.00021639553149881943,1.1547588568493052,5.04854258355546e-05,4.4666476370231783e-05,1.3312964488020458
2014-07-25,3.58816002468109e-05,0.5408648810595746,0.0002111554904297605,1.1826289771318708,4.7078853069313864e-05,4.524979381355533e-05,1.3120611328782128
2014-07-28,3.90148494586092e-05,0.5341240790480349,0.00020642542439923664,1.1796178656338514,4.7933453251473324e-05,4.5307652903799884e-05,1.2285951097242052
2014-07-29,3.5953585678647994e-05,0.5332097180857743,0.00020350720456853379,1.1865907429689293,4.56098931871592e-05,4.999959553669111e-05,1.268577036928082
2014-07-30,3.539196672747045e-05,0.5269107287260287,0.0002450516100823777,1.1709670749660166,4.90702386610189e-05,4.934130677389787e-05,1.38647956579739
2014-07-31,4.5379445989039353e-05,0.5288172420220082,0.00025027502734307447,1.188107599992807,5.6356493092393957e-05,4.247813550184615e-05,1.2418946918392508
2014-08-01,4.584672797284814e-05,0.5249441317508864,0.0002535030584604002,1.171906071413172,5.6592497441806337e-05,4.164448918831601e-05,1.2343846539129721
