Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_REGN,Predicted_Covariance,Future_Cov_45_REGN,Beta_Predicted
2013-11-19,4.253689180732228e-05,0.39905160512453675,0.0006000841904231948,2.1237413407187757,6.375555503402085e-05,9.215924571197592e-05,1.4988296588009282
2013-11-20,3.986505410246521e-05,0.4280842409904046,0.0005980146249815757,2.1893077411491126,6.609693512890703e-05,9.629363680842792e-05,1.6580169428346436
2013-11-21,3.485111027762049e-05,0.4504059122746564,0.0006182585998637951,2.089556778889494,6.6114615235156e-05,9.305828812950184e-05,1.8970590810018253
2013-11-22,3.677714977289896e-05,0.4670938948277681,0.0006564466721113314,2.0527401113355728,7.25759869681736e-05,9.557746837147295e-05,1.9733989016640643
2013-11-25,4.464079349966786e-05,0.46968349633145784,0.0006556643952669207,2.062753160275068,8.03548423650683e-05,9.750159747127505e-05,1.8000316765351887
2013-11-26,4.5604254902161166e-05,0.469121501517975,0.0006573226324268933,1.805237593993653,8.122267973433521e-05,0.00010552645702480589,1.7810329301199943
2013-11-27,5.098239319509307e-05,0.4855954203732582,0.000649180295707193,1.8169455926764384,8.834202621389103e-05,0.00010824779286620566,1.7327948077257727
2013-11-29,5.306536742177139e-05,0.497443735190055,0.0006250106905329423,1.82016104010141,9.059271522752594e-05,0.00010844978085360068,1.7071909538943102
2013-12-02,5.1303727815654587e-05,0.5066525375610343,0.0006337180583061388,1.8013196093469883,9.13550847838118e-05,0.0001147880761141292,1.7806714769747418
2013-12-03,5.129816798105141e-05,0.5384343683831047,0.0006434926963878893,1.856109763468444,9.782627387713631e-05,0.00012416305260263988,1.9070130128871565
2013-12-04,4.926678581923591e-05,0.5474082751694049,0.0006485176478886146,1.861893100733708,9.784741860124996e-05,0.00012468973787516118,1.9860727054584115
2013-12-05,6.186383108747796e-05,0.5574498193116045,0.0006611257678675377,2.0234347858500947,0.00011273693591770283,0.00013977621849017814,1.8223400319047207
2013-12-06,6.149224160789946e-05,0.5355286808458216,0.0006604170440001002,2.120348120961034,0.00010792002415250985,0.0001407916097870518,1.7550185410486996
2013-12-09,5.694825981469449e-05,0.5250674092514191,0.0006679056715413632,2.1475959669678018,0.00010240304178728251,0.00014353788329291944,1.7981768384230632
2013-12-10,5.3452041059883435e-05,0.5080780764981934,0.0006687385164543712,2.102598177087562,9.605959935263668e-05,0.00014110361796795562,1.7971175178328385
2013-12-11,5.2671389427449466e-05,0.4959983204436548,0.0006721427106301866,2.08028950799966,9.332507332853632e-05,0.00013300832334058187,1.7718361779137037
2013-12-12,5.926873458923956e-05,0.5119303192310122,0.0006915678306768517,2.143581502077561,0.00010364326137999276,0.00013888050905332027,1.7487004252459535
2013-12-13,5.102150798536989e-05,0.48512841227000963,0.0006943999587154921,2.1290755696872044,9.131417481685018e-05,0.00013922727040258245,1.789719246303617
2013-12-16,5.265033739264804e-05,0.4931422748282859,0.0007129822088822501,2.1557137352533577,9.554592295471356e-05,0.00013962509586597482,1.8147257489000508
2013-12-17,5.547285481711756e-05,0.4978799984092502,0.0007296118820538444,2.1616920168982974,0.00010016382179056237,0.00014045262336273776,1.805636687002708
2013-12-18,5.7755345996717895e-05,0.5264854061356021,0.0007483036542288848,2.1971781506931047,0.00010945141115526751,0.0001294457991946005,1.895087100014731
2013-12-19,6.478693026373803e-05,0.4900468318211368,0.0007331812490033623,2.1955541705315254,0.00010680386320484144,0.0001292359170737314,1.6485402652982428
2013-12-20,6.101338500649426e-05,0.49527024678954007,0.0007573965162011801,2.1799229829936424,0.00010646735143190762,0.00012944387252735598,1.7449835215760483
2013-12-23,6.0371580554275465e-05,0.5024207009502202,0.0007696323038050254,2.19101616898028,0.00010829924827764721,0.00012914171770163512,1.7938779684637152
2013-12-24,6.05937066863415e-05,0.49851957642501205,0.0007771474928295655,2.110800287880499,0.00010818018072413688,0.00012688364844031763,1.7853369044432779
2013-12-26,6.0130930524985e-05,0.4804089427365095,0.0007897436309657729,2.0416978598134574,0.00010468949659913204,0.00013030247664254973,1.7410257197937842
2013-12-27,6.1029823506439453e-05,0.47809278275902417,0.000797580343398396,2.0389801858064005,0.0001054800837011704,0.00013012630384508139,1.728336699024549
2013-12-30,6.103786899254316e-05,0.4722012676654866,0.0008119705712788266,2.020639421769754,0.00010512281320632486,0.00012908532813124784,1.7222556249328993
2013-12-31,6.15980310886923e-05,0.4617591884243026,0.0008278333536118197,2.056210231838635,0.00010427265255919655,0.00013051430511687865,1.6927919726696934
2014-01-02,6.274975633376732e-05,0.44751640169026635,0.0008543409152723518,2.110536171696688,0.00010361689684564246,0.00012906835035886944,1.65127170047485
2014-01-03,6.287727487442676e-05,0.45017267625696195,0.0008691149820989475,2.094236183503729,0.00010523606613108153,0.00012949891344442437,1.673674095152028
2014-01-06,6.194585296328845e-05,0.47042236655772907,0.000862999905371491,2.0807484416749427,0.00010876757729673494,0.00012811201705371082,1.7558492149780371
2014-01-07,5.985294868622432e-05,0.4878471070754584,0.0008619932716622345,2.1387325245451327,0.00011080987052889742,0.00013671438953780237,1.8513686119260702
2014-01-08,5.957982003469859e-05,0.49828967045733447,0.0008566804935770937,2.131792123396285,0.00011257473076831234,0.00013670184203455287,1.8894775228047036
2014-01-09,5.8876921963223624e-05,0.482827695844309,0.000853692395577362,2.053028848700732,0.00010824689037423248,0.00013523363858692814,1.838528353127001
2014-01-10,5.8643073362417135e-05,0.5226419185665013,0.0008072251435954541,2.033637490124647,0.00011371295389643506,0.00013580168154289597,1.939068800055606
2014-01-13,6.549653155125348e-05,0.5858703083566399,0.0008042447728924677,2.056756663809677,0.00013446360889359115,0.00012987345593210852,2.052988237833149
2014-01-14,6.384952094066409e-05,0.6316046677237214,0.0009241291830905791,1.693478470433477,0.00015342300861768225,0.00010389940344434201,2.40288425594077
2014-01-15,6.070372053025981e-05,0.6144942302070587,0.0009256136828443517,1.9282243150155147,0.00014566001397864475,0.00012043760170383645,2.3995236652098715
2014-01-16,6.085694586035492e-05,0.6185785288110306,0.0009070340055322692,1.946022195346864,0.00014533215143093024,0.00012227241009929267,2.3880947256935294
2014-01-17,6.130074788390541e-05,0.6234401486411149,0.0008629091384774754,1.9636350119044823,0.00014338713507023446,0.00012338953413910757,2.3390764390311936
2014-01-21,6.022038567812545e-05,0.6391933293622349,0.0007666488472045738,1.925810351000122,0.0001373416446792953,0.00012309446771670266,2.2806503666944047
2014-01-22,6.0180607898710316e-05,0.6174213012314944,0.0007186415205088846,1.915547584619044,0.00012840030242809518,0.00012262946131151115,2.133582675738422
2014-01-23,6.197862719476769e-05,0.6257208612590357,0.000698635561452367,1.8394770432896537,0.00013020478797422938,0.0001157435957177214,2.100801419254756
2014-01-24,8.312838911315208e-05,0.616903287864103,0.0007085412358983629,1.7726490614629309,0.00014971810876651635,9.391134164226446e-05,1.8010466744727143
2014-01-27,7.785643656399444e-05,0.611751951364494,0.0007114330303408949,1.7342021674675967,0.00014397584527270157,9.162344622999164e-05,1.8492478159382493
2014-01-28,5.7778264472590076e-05,0.5908183884485942,0.0007010051390461281,1.691267547094752,0.00011890410569402601,8.867154262070193e-05,2.057938340298088
2014-01-29,5.541992369045716e-05,0.5653003403638159,0.0006820963796308748,1.8550849987959692,0.00010990946171119226,9.250965929903649e-05,1.983212072342094
2014-01-30,5.718939038351772e-05,0.5572040217607289,0.0006455375094005833,1.8879524220250687,0.00010706135043722435,9.760467801806263e-05,1.8720491636518648
2014-01-31,5.786696567157789e-05,0.548166506067144,0.0006404984863350026,1.7346272670338592,0.0001055326648455096,9.352163878827895e-05,1.8237117433192689
2014-02-03,7.055814511505822e-05,0.5260249452992227,0.0006450141362738641,2.0435911582495505,0.00011221851927939988,8.426968927032956e-05,1.5904403254423234
2014-02-04,5.3287933521446234e-05,0.5173137760667174,0.0006466891575628842,2.2783275638399627,9.60320661828257e-05,9.682789978972474e-05,1.8021353022476785
2014-02-05,5.1744253938995175e-05,0.5094654709730609,0.0006508619238775801,2.1888079957425126,9.349540185536882e-05,0.00011784415765095401,1.8068750583513469
2014-02-06,5.460185755120456e-05,0.49862874037855265,0.0006499392465313949,2.227850518502159,9.393282790350077e-05,0.00011704562280313433,1.7203229361823889
2014-02-07,6.356327391387762e-05,0.5040641486082335,0.000649720322154734,2.1004398525773547,0.00010243589445838475,0.00010623863688381615,1.611557872194814
2014-02-10,6.2547563500994e-05,0.509071263540557,0.000643006951200557,2.038878367367478,0.00010209197715403767,0.00010493942095720249,1.6322294816874077
2014-02-11,5.609995653519849e-05,0.533625045340586,0.00066452849036511,1.8984428617130944,0.00010303250757940673,9.728453067615407e-05,1.836588010808201
2014-02-12,5.280573476410588e-05,0.5501129672619753,0.0006532983443341531,1.893734940497225,0.00010217583746819404,9.707905967068907e-05,1.9349382775305486
2014-02-13,5.31879934714369e-05,0.5603252475030167,0.0006408926359247443,1.884272749546932,0.00010345217736729468,9.604918212532571e-05,1.945028767119232
2014-02-14,5.362200748552388e-05,0.5616869845144452,0.0006288434670045354,1.9691711242680952,0.00010314238550130348,9.998235673428335e-05,1.9235084685919008
2014-02-18,5.088126402858046e-05,0.5603791918282841,0.0006127874485635543,1.9859813617170288,9.895001789959005e-05,0.00010115475281399281,1.944724050959287
2014-02-19,5.093399391722896e-05,0.5595573112782709,0.0006174647015735475,1.932233699961668,9.923263152678723e-05,9.629326630628431e-05,1.9482593822908663
2014-02-20,5.128532994270177e-05,0.5507561580269069,0.0006068643938663157,1.9726030154703325,9.71631905364348e-05,0.00010032284959475091,1.8945610888140878
2014-02-21,5.0142924359823583e-05,0.5463793766817324,0.0006025695162169045,1.974442206049849,9.497355754158705e-05,0.00010067995590111728,1.8940570131103776
2014-02-24,5.289213529725008e-05,0.5428279619200045,0.0005978222742949305,2.016431903632478,9.652588831074598e-05,0.000102446362779015,1.8249572978719288
2014-02-25,4.99909412374215e-05,0.5448133251080268,0.0005905883228684681,1.9975058202834373,9.361292297137227e-05,0.00010176637334086686,1.8725977277918675
2014-02-26,4.8822079787728685e-05,0.5389204084439456,0.000605836824059173,1.9948558794290936,9.268524492115398e-05,0.00010163056417657155,1.8984288527677635
2014-02-27,4.902946505121921e-05,0.5330397895934078,0.0006115058086360549,2.0061078530525367,9.22971943583424e-05,0.00010125127232021593,1.8824842217210211
2014-02-28,4.913560627678946e-05,0.5299225500781467,0.0006261785379304487,2.0394693376446646,9.295219490622614e-05,0.00010282358083668986,1.891748203586014
2014-03-03,5.060228536900576e-05,0.5202037209451246,0.0006360416115782653,2.1905963936238337,9.332570615170232e-05,0.00011180768588697037,1.844298246040582
2014-03-04,5.593664385448813e-05,0.5139671164662094,0.0006459389397994519,2.1842601609208057,9.769655948993693e-05,0.00010362541389197032,1.7465574041961074
2014-03-05,4.9068183379191435e-05,0.52880033891675,0.000658360778261061,2.189965781550463,9.504377764994187e-05,0.00010391722497754236,1.9369736375903313
2014-03-06,4.928243059442446e-05,0.5328552992906039,0.000673140082521687,2.20950081379087,9.705280114213227e-05,0.00010469567062301411,1.9693184766157268
2014-03-07,4.8971813978785636e-05,0.545560956136272,0.0006892904623693736,2.320837416617658,0.00010023456548124401,0.00011481184138867193,2.046780736459245
2014-03-10,4.912023117884392e-05,0.5575342285109024,0.0006914515037128327,2.314718043259475,0.00010275018176060212,0.00011450907690733419,2.091809816336056
2014-03-11,5.148937537691702e-05,0.562575835994396,0.0006933577844881651,2.282703433324354,0.00010629640674512649,0.00011281716219218976,2.0644337975942855
2014-03-12,4.8906113932888686e-05,0.5711105637572544,0.0006996256115571714,2.156016824608346,0.00010564151498881075,0.00011046609706881007,2.1600881054212793
2014-03-13,5.192240840939531e-05,0.5826586628267714,0.0007130947003589349,2.14087625963231,0.00011211538863488948,0.00010383128356252142,2.1592871376629423
2014-03-14,5.053194068255615e-05,0.5875259201584221,0.0007131106137884155,2.1879441392317083,0.00011152917005220246,0.00010612147908858556,2.207102449376199
2014-03-17,5.312543808337814e-05,0.5845416162955139,0.0007115000310226494,2.321553672024428,0.00011364600143452804,0.00011094610622625608,2.139201210090078
2014-03-18,5.3640183376897774e-05,0.5865281147198721,0.0007126130351507013,2.22844772816302,0.00011467291237689035,0.00010747829856106501,2.137817307057878
2014-03-19,4.9711758607667365e-05,0.5865700232192362,0.0007069840122654599,2.2613078694104294,0.00010996493564939446,0.00010769173646484639,2.212050805067151
2014-03-20,4.924048797705463e-05,0.5593208814058327,0.0006118392648095785,2.27948551740897,9.708248395105672e-05,0.00010770090054585616,1.9715987379389048
2014-03-21,5.1299807125194504e-05,0.5798459778123185,0.000658592757702616,2.19055360008151,0.00010658080359811404,0.00010129201314615423,2.0776063219498884
2014-03-24,5.150721281894852e-05,0.5770358636170732,0.0006914412270039617,2.1866129458526338,0.00010889663659637205,0.00010005779428596817,2.1142016940258714
2014-03-25,5.187847468728203e-05,0.5795718957640147,0.0007218818446521516,2.176333765947178,0.00011215896082169737,9.976575862548733e-05,2.16195563762774
2014-03-26,4.894688218699071e-05,0.5805502774064428,0.0007546603695365615,2.243228117732853,0.00011157788516052213,9.957945642727354e-05,2.2795708362845986
2014-03-27,4.819111839496585e-05,0.5836216759826585,0.0007476561090651938,2.2722370242042214,0.00011078114745811295,0.00010038705883521044,2.2987876427803635
2014-03-28,4.77393720640184e-05,0.5715553639599413,0.0007504834631082831,2.365635987902293,0.00010818504237568931,0.00010376077879249211,2.2661597272501486
2014-03-31,4.471229395078723e-05,0.5516183815812948,0.0007234258433612165,2.434632331511722,9.920857583407945e-05,0.00010386497450101559,2.2188209789297275
2014-04-01,4.637295349124256e-05,0.5378194336000448,0.0007122092557462639,2.3347837803679687,9.774007685228611e-05,9.953850437285104e-05,2.107695747063946
2014-04-02,4.141854620280984e-05,0.5438762352579678,0.0006999710857147178,2.341397959743328,9.260566579983074e-05,0.00010031497828284948,2.235850223867789
2014-04-03,4.131197301210188e-05,0.56556917999906,0.0007095175934702292,2.316477720853225,9.682896460491846e-05,9.901851276978289e-05,2.3438474985581905
2014-04-04,4.5815215175484866e-05,0.5661281045392663,0.0007207746116051604,2.1947135746843687,0.0001028772439143355,8.56379843225748e-05,2.245482063552193
2014-04-07,4.72141155464609e-05,0.551000443854417,0.0007202452954996627,2.407234078667786,0.00010160804446758086,8.687279935033135e-05,2.1520692125979526
2014-04-08,4.530353492960697e-05,0.5687595618977376,0.0007121126324000346,2.334588187038868,0.00010215722827208708,8.735952541853789e-05,2.254950489643245
2014-04-09,4.691297863661334e-05,0.5893745240516312,0.0007309075218512851,2.03615181527087,0.00010913626311102554,7.197042989380513e-05,2.326355441132657
2014-04-10,5.810324280314903e-05,0.5964825393593237,0.0007210632128062431,2.092852353391143,0.00012209126418489413,5.027464778781671e-05,2.1012814138194216
2014-04-11,5.691804938589508e-05,0.6104549866890788,0.0007025664590606019,2.0910815670176444,0.00012207376971398116,4.511216594899667e-05,2.144728623539801
2014-04-14,5.793906540801691e-05,0.6087109231385492,0.0006696888096414166,2.122153799357998,0.00011990391371012157,4.545804656094111e-05,2.06948304853966
2014-04-15,5.375893588153699e-05,0.6140283793688576,0.0006564433057168166,2.243501328347769,0.00011534861590447252,4.659574880071804e-05,2.145664046599701
2014-04-16,3.1303883437837385e-05,0.5668260373392854,0.000616283987822236,2.1795119964020584,7.872983521335637e-05,4.196591906377212e-05,2.51501815644364
2014-04-17,3.0074876652121772e-05,0.5449355167807827,0.0006148795534888625,2.2060192280627104,7.410407110066012e-05,4.257418600386313e-05,2.463985869595648
2014-04-21,3.398061258211898e-05,0.5284650329433749,0.0006183453188569822,2.0929310151741967,7.660328554827545e-05,4.245583601347364e-05,2.254323266337613
2014-04-22,3.465237531876505e-05,0.5245803441889118,0.0006292408805895664,2.004692373359216,7.746169280635721e-05,4.065774783308987e-05,2.2353934497647536
2014-04-23,3.661275306357103e-05,0.5238575195238132,0.0006335008706483806,1.9306023177760547,7.978164441617544e-05,3.880644528374654e-05,2.179067066539626
2014-04-24,2.8915216768426475e-05,0.49632421126850484,0.0006155078651221989,1.960687988165156,6.621333926434693e-05,3.940339545905678e-05,2.2899132935654687
2014-04-25,3.367547480592454e-05,0.49591065846594934,0.0006081020101506491,1.7759155264784572,7.096570571539233e-05,3.233446255683044e-05,2.1073409097978715
2014-04-28,3.364553762091845e-05,0.4920310156938558,0.00059382540585076,2.2201732260229687,6.954815335764235e-05,4.1767049990775966e-05,2.067084025859113
2014-04-29,3.9441733334885286e-05,0.4921646437711449,0.0006040321956433542,1.9832408734113816,7.596585874636304e-05,3.674682259885143e-05,1.9260273908695849
2014-04-30,4.001418281063408e-05,0.489026781718728,0.0005874785512745808,2.0142238817849805,7.497830661344507e-05,3.781970626069406e-05,1.873793273956828
2014-05-01,2.1991126094734782e-05,0.4740767661931979,0.0005594377782206988,1.972466870467372,5.2583356109584056e-05,3.793169652888914e-05,2.3911170297992976
2014-05-02,2.5114593555483047e-05,0.462414164860325,0.000537889278714431,1.8472622023785688,5.3745319642080905e-05,3.761208542231201e-05,2.14000356101113
2014-05-05,2.3421323104644024e-05,0.4629475041005335,0.0005181242764141877,1.807411354754352,5.099815098571938e-05,3.72676542734118e-05,2.177423997690693
2014-05-06,2.3724080850696792e-05,0.47193244297108305,0.0005220846193196813,1.5608484081385026,5.2522450585624736e-05,2.9672319702855044e-05,2.213887691420598
2014-05-07,2.503936026433856e-05,0.47167323320482296,0.0005205305776671926,1.7033600363418633,5.384879247679789e-05,3.148868124363069e-05,2.150565825497154
2014-05-08,2.245244272166245e-05,0.4534286525273547,0.0005236745217525189,1.6399056681651183,4.9166747661367716e-05,3.072049741575247e-05,2.189817307224702
2014-05-09,2.6257615904936162e-05,0.4435495532749362,0.0005265437336623139,1.702347057240912,5.215392715857466e-05,3.222769217352499e-05,1.9862400054671474
2014-05-12,2.5472098693136958e-05,0.4445705006768448,0.000542653193803647,1.3232646446300718,5.2267796066383134e-05,2.3013922353402634e-05,2.051962686547922
2014-05-13,2.7268227179962204e-05,0.441638648810005,0.0005571966032090084,1.555637753719385,5.443769830329932e-05,3.234380872120427e-05,1.9963783470053507
2014-05-14,2.54765910501542e-05,0.4494058920304095,0.0005636439718976745,1.830294961039599,5.385324200518705e-05,4.038782764072171e-05,2.1138323372687293
2014-05-15,2.174205444419079e-05,0.4348065168371913,0.0005680050889541032,2.116010161873153,4.8319501757949936e-05,4.240505972086092e-05,2.22239815846199
2014-05-16,2.0552751262807784e-05,0.4271893814708151,0.0005968337817035922,2.0787017875722644,4.73131791166895e-05,4.188736816778441e-05,2.3020362827193517
2014-05-19,2.1296152341554682e-05,0.4227308916801284,0.000630944599487764,2.044720848685818,4.9001589956199026e-05,4.096251259134411e-05,2.3009597776300357
2014-05-20,2.0908636850371392e-05,0.4352674095989748,0.000662778318373831,1.9155212302426732,5.1239296344290844e-05,3.596279033927447e-05,2.4506282600331595
2014-05-21,2.119414789263069e-05,0.43495977835057115,0.0006899137740876062,2.060896285853751,5.25962143699696e-05,3.7814857666672e-05,2.48163854647148
2014-05-22,2.007249814887391e-05,0.4508548762257548,0.0006315628144126538,2.0242873377260384,5.076282232580888e-05,3.7058860718699286e-05,2.5289738202644565
2014-05-23,2.2049522594442057e-05,0.46257529230684896,0.0005806247369609956,1.9452051123980971,5.233952712973189e-05,3.634758427789082e-05,2.373726093413239
2014-05-27,2.174082787467674e-05,0.46313378212147,0.0005338405036567127,1.7540672814159168,4.989422260029378e-05,3.160928196402571e-05,2.2949550443941247
2014-05-28,2.1661197917021908e-05,0.46812789534060245,0.0005299175582061756,1.4733726676094367,5.015450069058065e-05,4.038400314251023e-05,2.3154075265231753
2014-05-29,2.1856321025887475e-05,0.472954360709274,0.0005286537143219281,1.4136890076006192,5.083857964697166e-05,3.824984956630733e-05,2.3260355476457577
2014-05-30,2.8179051435749515e-05,0.4513271523692522,0.0005302941219350763,1.5059235684192294,5.517127917981145e-05,4.0935698244536064e-05,1.9578827664091663
2014-06-02,2.8496658002674943e-05,0.43992504147836436,0.0005348455538479898,1.5047356935884155,5.43112556710869e-05,4.092751917865408e-05,1.9058815832364895
2014-06-03,3.418588872187905e-05,0.4376248954764138,0.00053977843837429,1.5186772309642516,5.944744908887346e-05,4.283508329149765e-05,1.7389470132694531
2014-06-04,2.793146765100254e-05,0.4354269126948031,0.0005559069987299039,1.5367797339252425,5.4257929533435885e-05,4.39445575575096e-05,1.9425377216613398
2014-06-05,4.136471088316827e-05,0.42488442393713993,0.0005605154746192406,1.65768234351174,6.469632480435875e-05,4.587883009445785e-05,1.5640463434420946
2014-06-06,3.9833023701562004e-05,0.4228315717216605,0.000544614171849847,1.5733464239016337,6.227783606599477e-05,4.5203580829547416e-05,1.5634724728053377
2014-06-09,5.1073182956276414e-05,0.4201541809830881,0.0005270115333603208,1.500445400668217,6.893110042596973e-05,4.3942942806551844e-05,1.34965350573473
2014-06-10,4.95066057749403e-05,0.41053579648636934,0.0005037000298439045,1.4793474444465349,6.48288914434583e-05,4.351911939765143e-05,1.3094998218656706
2014-06-11,4.7157992518462575e-05,0.42740856402334915,0.000507650848471917,1.4631287816621203,6.613074765115808e-05,4.276758426551306e-05,1.4023232143579392
2014-06-12,4.667919578081926e-05,0.43459811810022764,0.000511388176594084,1.525277845096897,6.714672964558281e-05,4.272858775940936e-05,1.4384722899012279
2014-06-13,3.72024477228719e-05,0.4137498300361406,0.0004838101625537227,1.605482087554886,5.55087029185338e-05,4.5485996026533585e-05,1.4920712564944294
2014-06-16,2.938646502467408e-05,0.4085968838127538,0.00046894066753335053,1.605428908508921,4.796535600291413e-05,4.5482710814905284e-05,1.6322261273222367
2014-06-17,3.191330809025626e-05,0.40118110738042057,0.00046621740897174785,1.6612296168946503,4.893511671441173e-05,4.6912957370659096e-05,1.5333765016154044
2014-06-18,3.560112133469648e-05,0.4013026837430041,0.0004663012538633303,1.7017465856326313,5.1705553836143844e-05,4.628002789982996e-05,1.4523574510489408
2014-06-19,3.687128606172102e-05,0.40826428452740404,0.00047361933756493715,1.7265411403537911,5.395109268142083e-05,4.717098275932786e-05,1.4632278513721737
2014-06-20,3.6786047916274955e-05,0.3966891251223198,0.0004711884380050623,1.5988251388751478,5.2226289712362395e-05,4.334777182805112e-05,1.4197309216589242
2014-06-23,3.78482539714106e-05,0.40037066555168943,0.00046543674506480906,1.5828194871631935,5.313926070168815e-05,4.292885869157073e-05,1.4040082467695314
2014-06-24,3.933090292313687e-05,0.3923942436986639,0.000461795780599392,1.6176383105429153,5.2882815167900466e-05,4.244443354183683e-05,1.3445614322978465
2014-06-25,4.004889359785303e-05,0.38791424589519014,0.00045250132991120313,1.5700655312996017,5.222048732437951e-05,4.118915738604689e-05,1.3039183516215536
2014-06-26,4.4267929857314866e-05,0.37974766603314425,0.00045344165890645746,1.582470630229867,5.3802248816491246e-05,4.1806407473473466e-05,1.215377565427332
2014-06-27,3.536085878696092e-05,0.39726006456104174,0.0004560661869432957,1.598557039524498,5.044873119898301e-05,4.380133134416239e-05,1.4266828614916345
2014-06-30,3.524942345217237e-05,0.3796093505492309,0.0005152040386951742,1.6433012095784612,5.115670217291907e-05,4.543101204346743e-05,1.451277699402098
2014-07-01,3.707778978776346e-05,0.4126445258922857,0.0005985024184426228,1.325705010772514,6.147038906892147e-05,3.5463409990800826e-05,1.6578763033283106
2014-07-02,3.729144432547138e-05,0.4072960044276914,0.0006092800640863396,1.3527231086148053,6.139361915777187e-05,3.729592827516276e-05,1.6463191562638901
2014-07-03,3.7850371933542936e-05,0.41787438616918066,0.0006388756402626898,1.355937947340877,6.498138924738393e-05,3.6682728611287615e-05,1.716796584231119
2014-07-07,3.637233936281704e-05,0.419144309714314,0.0006007474138998751,1.4518645100225571,6.195767993100217e-05,4.0645033842169594e-05,1.7034285123365116
2014-07-08,3.904012916123487e-05,0.41779559846661707,0.0005650609121183888,1.4760518928769772,6.205361920859026e-05,3.981273348336939e-05,1.5894829382431135
2014-07-09,3.921043801203444e-05,0.4190831622535148,0.0005521347725597802,1.5012148527969211,6.166285215767398e-05,4.0747910871219394e-05,1.5726131939344432
2014-07-10,3.784415060760939e-05,0.3881761792608374,0.000532159333410976,1.5784059484280888,5.508699774950491e-05,4.343843604341255e-05,1.455627801524193
2014-07-11,4.137743263306523e-05,0.39914545144148567,0.0005196929343009324,1.4984324376804428,5.8531056159396536e-05,4.3407585158599296e-05,1.4145647140181343
2014-07-14,3.5819786180035966e-05,0.4089129975542888,0.00052819897988594,1.5221257043846388,5.6245941223702704e-05,4.44211861525436e-05,1.5702478217206999
2014-07-15,3.740515266448331e-05,0.42308347403498825,0.0005400472731686987,1.5250549405072522,6.013227935252478e-05,4.644648829165845e-05,1.607593474939114
2014-07-16,4.331224214055195e-05,0.3827945058102,0.0005522212510114801,1.625905942046872,5.920080152666494e-05,5.872392947146101e-05,1.3668376098968336
2014-07-17,4.7474517764657056e-05,0.42314935828035666,0.0005841443931395665,1.4464259465865057,7.046672273847204e-05,5.007224497323604e-05,1.4843062353533119
2014-07-18,4.82618636397603e-05,0.45924387730481003,0.0006134237663173066,1.3658512704718513,7.901794267980083e-05,4.419863458408405e-05,1.637274997700302
2014-07-21,3.56854935741795e-05,0.497023790628939,0.000612291703963931,1.3282877308247698,7.346867691919436e-05,4.308175902897859e-05,2.0587827030183816
2014-07-22,3.6878426197529086e-05,0.5074690698986064,0.0006123218692786532,1.3315082157445757,7.625804235075776e-05,4.78980841821106e-05,2.0678225784989483
2014-07-23,3.8554343811198455e-05,0.5190121703450247,0.0006095643992782638,1.3150580148176512,7.956535358069196e-05,4.7092965266959397e-05,2.0637195634900545
2014-07-24,3.79220014302475e-05,0.5066415865515983,0.0006046224592392808,1.3469097972123762,7.671646764616864e-05,5.220093531503481e-05,2.023006823289072
2014-07-25,3.58816002468109e-05,0.5202049884757514,0.0006062048845483404,1.3457595797762438,7.672203787508968e-05,5.1586339461789235e-05,2.1382000063363567
2014-07-28,3.90148494586092e-05,0.5067015344092097,0.0005793582618435632,1.3274139326435137,7.617996862374793e-05,5.777104474624781e-05,1.952589070081307
2014-07-29,3.5953585678647994e-05,0.4880813441306446,0.0005664086891088978,1.260155118111873,6.965114596792382e-05,6.336949844928433e-05,1.937251727559625
2014-07-30,3.539196672747045e-05,0.44517989665723046,0.0005632052279166065,1.1926903947688483,6.285230821875784e-05,7.047716267335357e-05,1.7758919334079641
2014-07-31,4.5379445989039353e-05,0.43300435383167646,0.0005473803860258787,1.3167562417707306,6.824431418298444e-05,7.008715215845713e-05,1.5038595711253884
2014-08-01,4.584672797284814e-05,0.417018902600394,0.0005347749224329262,1.429157998772938,6.529733111400318e-05,8.42118115343435e-05,1.424252809331874
2014-08-11,3.847004227028839e-05,0.4429797344398574,0.0005466729119542852,1.362465344621476,6.424050815088803e-05,8.004449233862054e-05,1.6698840021941692
2014-08-12,3.841634430365733e-05,0.45521083623968656,0.0005456049901054999,1.296111774681356,6.59036967474425e-05,7.720279540254443e-05,1.7155119244693025
2014-08-13,3.776559449586869e-05,0.4697432339881816,0.0005428033025101762,1.2825257093904634,6.725583003294811e-05,7.468277786757435e-05,1.7808757132184285
2014-08-14,3.862814115860239e-05,0.4836545434285312,0.000539692768398866,1.5748150849371148,6.98329640746217e-05,9.63069888642857e-05,1.8078261593768166
2014-08-15,3.923523389055349e-05,0.5058145930255042,0.000535905278341479,1.4738636802324918,7.334550363699822e-05,9.374465719395784e-05,1.869378524455727
2014-08-18,5.8802594173761744e-05,0.530059363381768,0.0005175972301744529,1.5641823038448333,9.247380450605816e-05,0.00011109449079717465,1.572614368556563
2014-08-19,5.790352204668287e-05,0.5465736814350505,0.0005019580605503288,1.56180760720338,9.318262113357803e-05,0.00011132426850478138,1.609273803041765
2014-08-20,5.609710643686182e-05,0.5631263238595241,0.0004883343323472733,1.5842941355318323,9.320402950896759e-05,0.00011783219625168918,1.6614765970838477
