Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_FDX,Predicted_Covariance,Future_Cov_45_FDX,Beta_Predicted
2013-11-12,3.99781619662566e-05,0.5395777556982536,0.00018126113684988076,1.2679706619919562,4.5932258334277384e-05,4.1434158527946545e-05,1.1489337196904228
2013-11-13,4.4902541372157916e-05,0.5594541213665007,0.0001759744247441289,1.307804342659468,4.9730716392170276e-05,4.1327482224098597e-05,1.1075256516105811
2013-11-14,4.545126757048379e-05,0.5734690479068165,0.00017079362304815772,1.302125517185679,5.052645259165255e-05,4.0597286484811315e-05,1.1116621228065506
2013-11-15,4.488960878325864e-05,0.5793813812012671,0.0001688569170030214,1.2973069028919568,5.04425313785722e-05,4.223911051255266e-05,1.1237017373469402
2013-11-18,4.304897041106976e-05,0.5784640855084742,0.0001724631998675155,1.4342584472113262,4.984321010792411e-05,6.161825973371693e-05,1.1578258349032957
2013-11-19,4.253689180732228e-05,0.5841993218561373,0.00018351619631537755,1.4441450757777945,5.1615617146551304e-05,6.26683289205554e-05,1.2134317989276833
2013-11-20,3.986505410246521e-05,0.6086291431988499,0.00016313403373620312,1.487952946777206,4.9081882379803515e-05,6.544552780404905e-05,1.2312006965711944
2013-11-21,3.485111027762049e-05,0.6346100910541399,0.0001727285864570378,1.439564922951288,4.9237658543859374e-05,6.411093909222241e-05,1.4128002853176573
2013-11-22,3.677714977289896e-05,0.6398201966323488,0.0001785647705918822,1.4796997428618932,5.1849535400642215e-05,6.889618154372356e-05,1.4098301722894817
2013-11-25,4.464079349966786e-05,0.6458587609602505,0.00017694412545601697,1.4656958149020631,5.740128070488023e-05,6.928007001131263e-05,1.2858481269000586
2013-11-26,4.5604254902161166e-05,0.6496423004380618,0.00017928816373946377,1.4296270931437416,5.8742548943168334e-05,8.356987606954384e-05,1.2880936015552475
2013-11-27,5.098239319509307e-05,0.6745375981278521,0.000178368084450931,1.4094571179772069,6.432426686974968e-05,8.397093604539505e-05,1.261695711764679
2013-11-29,5.306536742177139e-05,0.696947363053681,0.00017945941478045605,1.4098514790021237,6.801249244014233e-05,8.40025033858467e-05,1.2816738250310977
2013-12-02,5.1303727815654587e-05,0.7041852691328143,0.0001799311861109599,1.3669568334307076,6.765729318343592e-05,8.710855321086287e-05,1.3187597873305277
2013-12-03,5.129816798105141e-05,0.7020244143390713,0.00018355783332318882,1.3173258228262688,6.812234743155e-05,8.812151018954239e-05,1.327968426800605
2013-12-04,4.926678581923591e-05,0.7059380786179356,0.00018181564137325374,1.3079914310193634,6.681274953325086e-05,8.759531286328514e-05,1.356141839217858
2013-12-05,6.186383108747796e-05,0.7421771167497703,0.00018025194871547665,1.355819975426543,7.837290590046664e-05,9.365826388071596e-05,1.2668615008605622
2013-12-06,6.149224160789946e-05,0.7607201315825388,0.00018489894487041888,1.375686325287143,8.111520841479593e-05,9.134589286754661e-05,1.3191128879643192
2013-12-09,5.694825981469449e-05,0.7732425450943506,0.00019131555111181052,1.3661211321990774,8.071069872331618e-05,9.130680940626011e-05,1.417263652760294
2013-12-10,5.3452041059883435e-05,0.7823406678994874,0.00019435262920417058,1.3621489582215491,7.97394550338672e-05,9.141268565284105e-05,1.4917943908733704
2013-12-11,5.2671389427449466e-05,0.7892030020292286,0.00019679701042860887,1.370195323947768,8.034990439689631e-05,8.760674030541125e-05,1.5254943009918456
2013-12-12,5.926873458923956e-05,0.7947234656963152,0.00019423730584107031,1.377471212437975,8.526978870901926e-05,8.924498695490149e-05,1.4386976421882354
2013-12-13,5.102150798536989e-05,0.7925077867373953,0.00019502939078017592,1.39202261283647,7.905515878895191e-05,9.102894771948644e-05,1.549447711573333
2013-12-16,5.265033739264804e-05,0.7943891206802257,0.00019900524749494935,1.367094815205937,8.131415087233057e-05,8.854642502362303e-05,1.544418419694402
2013-12-17,5.547285481711756e-05,0.7970046643301182,0.0002011511429830666,1.357385565286064,8.419036138346122e-05,8.819404525196511e-05,1.5176857520857596
2013-12-18,5.7755345996717895e-05,0.7919167702830222,0.00018848284592717574,1.4680050873016897,8.262501480726865e-05,8.648688395502292e-05,1.4306037541869119
2013-12-19,6.478693026373803e-05,0.7844851499132358,0.0001861588954114554,1.4701809830384815,8.615298412972175e-05,8.653860157836163e-05,1.3297895698871003
2013-12-20,6.101338500649426e-05,0.7863251282084365,0.00018893953176712524,1.476678245072964,8.442598415218916e-05,8.768518521541816e-05,1.3837289005224487
2013-12-23,6.0371580554275465e-05,0.7822545248334681,0.0001892422710341055,1.4916168349568035,8.36129280999705e-05,8.791809158973469e-05,1.384971659385338
2013-12-24,6.05937066863415e-05,0.7804974020985029,0.0001894929659015796,1.457528460524707,8.36337882041974e-05,8.761441328145401e-05,1.3802388528089402
2013-12-26,6.0130930524985e-05,0.7823748485503016,0.00018939894472867893,1.4943306916563317,8.349349104844931e-05,9.536915029317052e-05,1.388528172098666
2013-12-27,6.1029823506439453e-05,0.8017846848270256,0.00019144247661323144,1.4946617815919794,8.666584291813607e-05,9.538828012698282e-05,1.4200572431442748
2013-12-30,6.103786899254316e-05,0.8118054166100863,0.0001921479221457796,1.4951756346560945,8.791631417437258e-05,9.551691179240038e-05,1.440356873945142
2013-12-31,6.15980310886923e-05,0.8177463816571886,0.0001942553493424939,1.495709185208758,8.94516879342566e-05,9.493749322991076e-05,1.4521842070805646
2014-01-02,6.274975633376732e-05,0.8258519528114862,0.00020487803629024406,1.446905266212093,9.363881808219872e-05,8.848447060039017e-05,1.4922578756183817
2014-01-03,6.287727487442676e-05,0.8290892673647484,0.0002063706340798375,1.4392860769509137,9.444350535882456e-05,8.89995047210965e-05,1.502029239457964
2014-01-06,6.194585296328845e-05,0.8317288322157881,0.00020453554468561553,1.433365388037785,9.362078347317966e-05,8.825253805725666e-05,1.511332542771879
2014-01-07,5.985294868622432e-05,0.8119892636924319,0.00020209349411140604,1.383775475982818,8.930365394057948e-05,8.845520292286577e-05,1.4920510334210735
2014-01-08,5.957982003469859e-05,0.7972367486682992,0.000195477112582443,1.3781730244488315,8.603692112390479e-05,8.837577970986063e-05,1.444061446875769
2014-01-09,5.8876921963223624e-05,0.7889891334830497,0.0001959502825295536,1.360311929638898,8.474547485575167e-05,8.960416312449445e-05,1.4393665978103671
2014-01-10,5.8643073362417135e-05,0.7705495832354188,0.00019690316807997906,1.352926336934925,8.280094685975356e-05,9.034534052977754e-05,1.411947602882945
2014-01-13,6.549653155125348e-05,0.7536858946204014,0.00019259225229008742,1.359268817262027,8.464843720464694e-05,8.583073629701135e-05,1.2924109903194856
2014-01-14,6.384952094066409e-05,0.7388460590644562,0.00019128676938863753,1.3113863994720627,8.165358345831615e-05,8.045703973744324e-05,1.2788441049416412
2014-01-15,6.070372053025981e-05,0.7045119722485111,0.00019076085408018366,1.2786814449543935,7.581247269034322e-05,7.98669145359596e-05,1.248893346702727
2014-01-16,6.085694586035492e-05,0.6846171423731513,0.00019179717487427715,1.2883931585805193,7.39646061320362e-05,8.095228154733398e-05,1.2153847861796863
2014-01-17,6.130074788390541e-05,0.6630593216482209,0.00019259426127516666,1.2672200729992047,7.204551375819357e-05,7.962869551172161e-05,1.1752795234184934
2014-01-21,6.022038567812545e-05,0.677049319016791,0.00019272438098705096,1.270078701611363,7.293910023499712e-05,8.118123451355455e-05,1.2112028080466384
2014-01-22,6.0180607898710316e-05,0.6705383632966618,0.0001926308436898812,1.2663327618416311,7.219628133072392e-05,8.106804846439817e-05,1.199660220319428
2014-01-23,6.197862719476769e-05,0.66868523195497,0.00019272454987230223,1.249924900281305,7.308213531647943e-05,7.864778898080112e-05,1.1791505979443364
2014-01-24,8.312838911315208e-05,0.6789459767778682,0.00020685031546733236,1.1158880601498482,8.903033249437765e-05,5.9117479668971464e-05,1.0709979279544561
2014-01-27,7.785643656399444e-05,0.6764521437986462,0.00020538211056906578,1.0950292664387586,8.553929074572166e-05,5.7853897888000086e-05,1.0986797562384232
2014-01-28,5.7778264472590076e-05,0.6833934131195718,0.00020005955432464542,1.071418691541013,7.347383071035172e-05,5.61734589744795e-05,1.2716517427623255
2014-01-29,5.541992369045716e-05,0.693002375422544,0.00019084781416040395,1.0272860832057626,7.127074197087276e-05,5.1228857772925705e-05,1.2860129936112665
2014-01-30,5.718939038351772e-05,0.6966292902475426,0.00019036089216783883,0.9746352494724672,7.268559168067589e-05,5.038737131297851e-05,1.2709628690433508
2014-01-31,5.786696567157789e-05,0.6993352080721069,0.00018897787475672637,0.9766504963978802,7.313179425376039e-05,5.265566654137749e-05,1.263791757612064
2014-02-03,7.055814511505822e-05,0.7079127772527448,0.00019702851341629746,0.884424641607444,8.346758901627893e-05,3.647020561349511e-05,1.182961781097979
2014-02-04,5.3287933521446234e-05,0.6901625413050357,0.00018290022440783444,0.8751422928022802,6.813542085296093e-05,3.719315500286913e-05,1.2786275682005792
2014-02-05,5.1744253938995175e-05,0.6731087234122887,0.00017265856811618594,0.8296282799840153,6.362244445592646e-05,4.466670717956708e-05,1.2295557402554358
2014-02-06,5.460185755120456e-05,0.6666411294670957,0.00016443746403625657,0.8431779914645244,6.316786502417847e-05,4.4298435790572216e-05,1.156881246483984
2014-02-07,6.356327391387762e-05,0.6499861096426571,0.00015869252014208217,0.8580064186926408,6.528079479595978e-05,4.339730663918823e-05,1.0270206485022977
2014-02-10,6.2547563500994e-05,0.6445199269092208,0.00015669932582710024,0.8550900694847914,6.380799694774675e-05,4.401079446139163e-05,1.0201515994581103
2014-02-11,5.609995653519849e-05,0.6460662579906313,0.00015218132026865018,0.7965670720986345,5.969514287282675e-05,4.081958710691236e-05,1.064085367612942
2014-02-12,5.280573476410588e-05,0.643709964592911,0.00014273456957650322,0.8015628227686108,5.588501372062621e-05,4.1090737376862445e-05,1.0583133436221672
2014-02-13,5.31879934714369e-05,0.637807012368721,0.00013615016678705463,0.8124082675441556,5.4275668595346586e-05,4.141181241846811e-05,1.0204496363355724
2014-02-14,5.362200748552388e-05,0.6301266055879653,0.00013104331400094426,0.8116111038816427,5.282102023331978e-05,4.1208602907967416e-05,0.9850623411960036
2014-02-18,5.088126402858046e-05,0.6181092282549904,0.00012777901933732044,0.8191595658565692,4.983953122797636e-05,4.17233942859355e-05,0.9795262004493648
2014-02-19,5.093399391722896e-05,0.6201348112642375,0.00012336302166247924,0.7978003509446804,4.915667242887208e-05,3.975854559119167e-05,0.9651053971686347
2014-02-20,5.128532994270177e-05,0.6204824638173102,0.00012088412585458179,0.8080778905654287,4.885519218227482e-05,4.109730951450941e-05,0.9526153431567661
2014-02-21,5.0142924359823583e-05,0.6160270474271017,0.00011990173109186354,0.818052014939454,4.776583089607035e-05,4.171377644610821e-05,0.9525936411946119
2014-02-24,5.289213529725008e-05,0.6115850888813594,0.00012028032523900662,0.8350326238735327,4.878089174982418e-05,4.242447015619745e-05,0.9222711746402182
2014-02-25,4.99909412374215e-05,0.6069365605383666,0.00012569753584978807,0.8337858500927998,4.811188116951532e-05,4.2478655754222376e-05,0.9624119886244594
2014-02-26,4.8822079787728685e-05,0.6164555447692817,0.00011947710402864789,0.8332281000179151,4.708171184303061e-05,4.244990466019441e-05,0.9643528511635526
2014-02-27,4.902946505121921e-05,0.6290190339826885,0.00011321216245876393,0.8192110637232611,4.686395179881007e-05,4.1346811127111075e-05,0.9558324111807683
2014-02-28,4.913560627678946e-05,0.6327916610176655,0.00011034063935565833,0.8159095100236315,4.659364162298315e-05,4.11355718425396e-05,0.9482663419377186
2014-03-03,5.060228536900576e-05,0.633256001654842,0.00010910277441049154,0.8180601737462692,4.705245386020461e-05,4.1753659053347905e-05,0.9298483955237437
2014-03-04,5.593664385448813e-05,0.6361968946716118,0.00011162094640052975,0.7607141115018814,5.027042975350451e-05,3.608970948983157e-05,0.8987030019941215
2014-03-05,4.9068183379191435e-05,0.6416771748970074,0.00010923283388330243,0.7682931198738662,4.697785483535825e-05,3.645668332320035e-05,0.9573995122729642
2014-03-06,4.928243059442446e-05,0.6415492156633387,0.00010873672320189421,0.7707219780863961,4.6963900417689415e-05,3.652012882548246e-05,0.9529542242789187
2014-03-07,4.8971813978785636e-05,0.6402652671974377,0.00010992502689434996,0.8204898970362177,4.6976572744634474e-05,4.058964029320833e-05,0.9592573549549238
2014-03-10,4.912023117884392e-05,0.6326424593041102,0.00010952835499903253,0.8212423826941866,4.640361548943648e-05,4.06268519111159e-05,0.9446945662874345
2014-03-11,5.148937537691702e-05,0.6303382703327823,0.00011251276541654126,0.8253785877378287,4.797703301956863e-05,4.079236428324399e-05,0.9317851045650286
2014-03-12,4.8906113932888686e-05,0.6346413767774379,0.00011335440724693907,0.8153986262824904,4.725297605998839e-05,4.1777922496990746e-05,0.9661977258064541
2014-03-13,5.192240840939531e-05,0.6394300898218374,0.00011359733128315239,0.8116328277322256,4.910826016014968e-05,3.93637315121562e-05,0.945800891456021
2014-03-14,5.053194068255615e-05,0.6405189105738209,0.00011526031584017239,0.8199890898718712,4.888266195203997e-05,3.977179009892916e-05,0.9673616586214843
2014-03-17,5.312543808337814e-05,0.6430468463979194,0.00011641940812311936,0.8439557101060169,5.057158535200478e-05,4.0332300300439476e-05,0.9519278744136624
2014-03-18,5.3640183376897774e-05,0.6425886259266008,0.00011762268085544983,0.8573377913769257,5.104153161087164e-05,4.1349503488354734e-05,0.9515540103998722
2014-03-19,4.9711758607667365e-05,0.6383035691624626,0.00011224698836871616,0.8662451934943854,4.768087154497717e-05,4.125375865607318e-05,0.9591467467743746
2014-03-20,4.924048797705463e-05,0.6367465189097992,0.00010837710637269495,0.9369250328302504,4.651537527692429e-05,4.4267738930174225e-05,0.9446570736382589
2014-03-21,5.1299807125194504e-05,0.637147369576365,0.00010567429606293164,0.9750692192732444,4.691183729731926e-05,4.508756333255681e-05,0.9144642041798201
2014-03-24,5.150721281894852e-05,0.6398208933041243,0.00010426199499060913,0.945127292465373,4.6887325196489684e-05,4.3248327228154685e-05,0.9103060062927872
2014-03-25,5.187847468728203e-05,0.6371643823091369,9.983000962611238e-05,0.971096306435412,4.585383315598817e-05,4.451622321256059e-05,0.883870110530239
2014-03-26,4.894688218699071e-05,0.6602124411405691,9.879425825961931e-05,0.9306719507086952,4.591050534339884e-05,4.131359010306353e-05,0.9379658783578478
2014-03-27,4.819111839496585e-05,0.6728337208589816,9.776841061153738e-05,0.9318303788201048,4.618389204700183e-05,4.116811321469012e-05,0.9583486249164598
2014-03-28,4.77393720640184e-05,0.6803522417345105,9.94392594188662e-05,0.9519991432134346,4.687606111898204e-05,4.175628584227078e-05,0.981916164630765
2014-03-31,4.471229395078723e-05,0.6585103718819134,0.00010171516711295884,0.9683356205410478,4.440879142277698e-05,4.131061320189995e-05,0.9932121011651897
2014-04-01,4.637295349124256e-05,0.6532076851022519,0.00011250006029684489,0.9250369933446976,4.7180228699883927e-05,3.9436970387287085e-05,1.0174083198904684
2014-04-02,4.141854620280984e-05,0.6687400845260572,0.00010910315117087949,0.9135552580800292,4.495452657667487e-05,3.9140409896200215e-05,1.085371909399011
2014-04-03,4.131197301210188e-05,0.6754607819896217,0.00010857659732909152,0.9194497679190592,4.5238294188584785e-05,3.9302147292974276e-05,1.095040756715559
2014-04-04,4.5815215175484866e-05,0.678493350520611,0.00010586827073959228,0.9441796109018148,4.725343353456997e-05,3.684200054566688e-05,1.0313917189644604
2014-04-07,4.72141155464609e-05,0.6815979011868355,0.00010367552616444318,0.9554871982203396,4.768725211627142e-05,3.448183472823825e-05,1.0100210829819514
2014-04-08,4.530353492960697e-05,0.6627258684008055,0.00010816283824756894,1.0566987845576212,4.639156307349451e-05,3.9541322466120334e-05,1.024016407231315
2014-04-09,4.691297863661334e-05,0.6787448079601106,0.00010477962709316221,1.0827397439672484,4.758734211474884e-05,3.8270842209309696e-05,1.0143747742678866
2014-04-10,5.810324280314903e-05,0.700663484276147,0.00010209621157986377,1.263242584184619,5.396528609779572e-05,3.034570302465257e-05,0.9287826891285138
2014-04-11,5.691804938589508e-05,0.7046742110229057,9.815930663997235e-05,1.3289811065088508,5.267191677656563e-05,2.8670912299903785e-05,0.9253991896218832
2014-04-14,5.793906540801691e-05,0.7049427322278375,9.502239154168433e-05,1.663376022248456,5.230612634383922e-05,3.56306996649339e-05,0.9027782201091862
2014-04-15,5.375893588153699e-05,0.7051855859150371,9.15450917884051e-05,1.7275773895721585,4.947049896271584e-05,3.588041649950218e-05,0.9202283890389659
2014-04-16,3.1303883437837385e-05,0.6786200271300598,9.815891880727694e-05,1.7555689117395987,3.761756362067236e-05,3.380300864714655e-05,1.201689997835973
2014-04-17,3.0074876652121772e-05,0.6645641025102265,0.00010369736807346966,1.7426285400268795,3.711271040342838e-05,3.3631162709265295e-05,1.2340103945467085
2014-04-21,3.398061258211898e-05,0.6597872416337023,0.00010749666655612017,1.6231420745142606,3.987649824592143e-05,3.292600340982157e-05,1.1735073389143356
2014-04-22,3.465237531876505e-05,0.6575759452208108,0.00011127208887894485,1.647682567786421,4.083245980246559e-05,3.34171283536052e-05,1.178345190678859
2014-04-23,3.661275306357103e-05,0.6589509640105992,0.00011411196556905632,1.638471007100046,4.259267181472491e-05,3.293440337276576e-05,1.1633288472126337
2014-04-24,2.8915216768426475e-05,0.6421807618613358,0.00012404318697109264,1.6406131822661998,3.8459795897528695e-05,3.297094203992815e-05,1.3300884515423823
2014-04-25,3.367547480592454e-05,0.631875323261192,0.00013157128178489864,1.6272533827986857,4.20599557871387e-05,2.9627740054120205e-05,1.2489788497277274
2014-04-28,3.364553762091845e-05,0.6270063774490365,0.0001404204323845045,1.601539558256139,4.309737783828703e-05,3.01289926424855e-05,1.28092403586656
2014-04-29,3.9441733334885286e-05,0.6211364844227503,0.00014871560488424667,1.6080156317364889,4.7571112378403684e-05,2.9794396610009615e-05,1.2061110999989484
2014-04-30,4.001418281063408e-05,0.617398819926827,0.0001563659521435088,1.6079200651648564,4.883642537539549e-05,3.0190816971805904e-05,1.2204778892152417
2014-05-01,2.1991126094734782e-05,0.6046070742989219,0.00015730917592327539,1.6490121446881612,3.5561001771442436e-05,3.171147215767568e-05,1.6170614282438505
2014-05-02,2.5114593555483047e-05,0.5962003192340495,0.000158468755779233,1.6123584001012787,3.761205870838736e-05,3.282921168305445e-05,1.4976176550615867
2014-05-05,2.3421323104644024e-05,0.5917391196208295,0.00015907108739723726,1.5978341075835256,3.6118659104134066e-05,3.294630685540938e-05,1.542127186528262
2014-05-06,2.3724080850696792e-05,0.5898298607771508,0.00016027245009890898,1.7307737481449343,3.637063563833145e-05,3.2902664807476835e-05,1.5330682721587177
2014-05-07,2.503936026433856e-05,0.5906630358851684,0.00016286389705400724,1.660611835675036,3.771931688920301e-05,3.069842878037133e-05,1.5064009819341686
2014-05-08,2.245244272166245e-05,0.594979376462935,0.00016363420301933275,1.6020485759994525,3.60637391878137e-05,3.001131717165666e-05,1.6062278672698214
2014-05-09,2.6257615904936162e-05,0.59769857943068,0.00016395413386911838,1.5717378779758422,3.9216700806287796e-05,2.9755086833451937e-05,1.4935362352876622
2014-05-12,2.5472098693136958e-05,0.6007121324896044,0.00016537650042128564,1.5704545628072293,3.898842275618211e-05,2.7312994051991944e-05,1.5306325256460673
2014-05-13,2.7268227179962204e-05,0.6019908001763603,0.00016685039832179188,1.5567984553503866,4.0605225806942746e-05,3.2367941274843866e-05,1.4891039868107416
2014-05-14,2.54765910501542e-05,0.602591806998586,0.00016818218775398224,1.465188636493643,3.944426603828787e-05,3.2331283957771236e-05,1.5482552575670885
2014-05-15,2.174205444419079e-05,0.599622741633641,0.00016557090236718567,1.5559090758117176,3.5976622825205136e-05,3.1180576761322956e-05,1.6547020851940535
2014-05-16,2.0552751262807784e-05,0.5957712488151675,0.00016781744404346122,1.575752959515987,3.498912445612697e-05,3.175257978385094e-05,1.7024058730007217
2014-05-19,2.1296152341554682e-05,0.5953644378609755,0.00017050586634639642,1.5679435417889866,3.5875926469282075e-05,3.1411088273652515e-05,1.6846201085478818
2014-05-20,2.0908636850371392e-05,0.594657597140525,0.00017291337104584763,1.5561986595477986,3.575560413187969e-05,2.9216719311686894e-05,1.7100877684067948
2014-05-21,2.119414789263069e-05,0.5950570356745553,0.00017017762929732606,1.6003099459724703,3.573697673053614e-05,2.936367698117282e-05,1.6861719051683162
2014-05-22,2.007249814887391e-05,0.5931110485490854,0.00016644345449369087,1.610697472350622,3.428231080379488e-05,2.9487223565235234e-05,1.7079244720577123
2014-05-23,2.2049522594442057e-05,0.5920303484150666,0.00016401897387840111,1.6322032093623906,3.56033292543214e-05,3.0498914141657718e-05,1.6146984181551307
2014-05-27,2.174082787467674e-05,0.5896193450331978,0.00016203299386549394,1.653873492536326,3.49954426424904e-05,2.980373336432628e-05,1.6096646753388983
2014-05-28,2.1661197917021908e-05,0.5867430771510251,0.00016043906461829266,1.3909484919110089,3.4589498872557166e-05,3.812482035488261e-05,1.5968414584022557
2014-05-29,2.1856321025887475e-05,0.585773651045252,0.00015940204572976422,1.3831491071718238,3.457524836248216e-05,3.7423538693908204e-05,1.5819335889846187
2014-05-30,2.8179051435749515e-05,0.5825553446316379,0.00016185391918122205,1.410885440253698,3.93425029382365e-05,3.972315291617776e-05,1.396161365755712
2014-06-02,2.8496658002674943e-05,0.5824507452652,0.0001663692435517861,1.41385747740516,4.010446170169953e-05,4.2830354870615154e-05,1.4073391236942585
2014-06-03,3.418588872187905e-05,0.5839126232134954,0.0001714545652094756,1.408049952101175,4.470394272638648e-05,4.265458848111494e-05,1.3076723875771539
2014-06-04,2.793146765100254e-05,0.5837304567318622,0.0001758166233563653,1.3713937863146417,4.090620582477414e-05,4.2258064184649255e-05,1.464520458999436
2014-06-05,4.136471088316827e-05,0.5838460507644672,0.00018021900975472265,1.3940366780114524,5.040964546634732e-05,4.587021327218695e-05,1.2186630678678219
2014-06-06,3.9833023701562004e-05,0.5889290457951786,0.0001781183207662776,1.4145448418537447,4.96065366848666e-05,4.6066136979311244e-05,1.2453620658208113
2014-06-09,5.1073182956276414e-05,0.5925714518790944,0.00017662329641926543,1.4094676298872229,5.628091896567471e-05,4.589344049206377e-05,1.1019661534284366
2014-06-10,4.95066057749403e-05,0.5920423013676629,0.00017831948338541828,1.3892480409568326,5.5626753282397565e-05,4.673896116023715e-05,1.1236228461163302
2014-06-11,4.7157992518462575e-05,0.5891239566763218,0.00017993921645770452,1.363880576475065,5.426842915702184e-05,4.6195133398758064e-05,1.1507790357228522
2014-06-12,4.667919578081926e-05,0.5876700564245207,0.00018040625006473344,1.2824436114675146,5.392883454852343e-05,4.189742211485346e-05,1.1553077049944183
2014-06-13,3.72024477228719e-05,0.5906573329551396,0.00017897769262828573,1.2753209473581204,4.819708916168952e-05,4.3319776777650906e-05,1.2955354314511451
2014-06-16,2.938646502467408e-05,0.5867012319367209,0.00017896452667035638,1.2443478477967378,4.254751025123997e-05,4.291182838919855e-05,1.447860782694187
2014-06-17,3.191330809025626e-05,0.587586711384814,0.00017942088278748391,1.2415790777816158,4.446255060035297e-05,4.2802635660604965e-05,1.393229134209632
2014-06-18,3.560112133469648e-05,0.5865529712813383,0.0001924813027329599,0.999534597324167,4.855493224353571e-05,3.352658135166634e-05,1.3638596320339655
2014-06-19,3.687128606172102e-05,0.5904822472271966,0.00019576219720644436,1.0123178637593606,5.016668495491646e-05,3.402235512013991e-05,1.3605895078066843
2014-06-20,3.6786047916274955e-05,0.6164542108867108,0.00018560689263886297,1.0171778966044789,5.093771270646206e-05,3.446069986937824e-05,1.3847019615261822
2014-06-23,3.78482539714106e-05,0.634872081484497,0.0001718445980621032,1.0198551014816082,5.120084121165275e-05,3.4537354109348064e-05,1.3527926876185168
2014-06-24,3.933090292313687e-05,0.6532542017980232,0.00017042410456119992,1.0752429487973307,5.348286707275313e-05,3.5369796166538296e-05,1.35981793190136
2014-06-25,4.004889359785303e-05,0.6574568052957241,0.00016945645109266145,1.0595529196436004,5.416160677754446e-05,3.4509718668811186e-05,1.352387092672343
2014-06-26,4.4267929857314866e-05,0.6549591997727534,0.00016779839939661,1.0587563281245784,5.6448546050731615e-05,3.4571530409931916e-05,1.2751566705892396
2014-06-27,3.536085878696092e-05,0.6734685833193705,0.0001544977943931312,1.0468089123613666,4.977827985196262e-05,3.4163075631140434e-05,1.4077225938392093
2014-06-30,3.524942345217237e-05,0.678984368232421,0.0001425111601862646,1.0400514641167151,4.8123834301628895e-05,3.394444237742514e-05,1.3652374872719542
2014-07-01,3.707778978776346e-05,0.6865639214526688,0.00013366206553739753,1.0339630489609155,4.83328028400373e-05,3.291934904258591e-05,1.3035513474966693
2014-07-02,3.729144432547138e-05,0.6905244527864601,0.00012629196316083565,1.0460506655395378,4.738834282266324e-05,3.369280901944223e-05,1.2707564343463984
2014-07-03,3.7850371933542936e-05,0.6974477832098553,0.00012034158661406642,1.038910854577059,4.7071131762684846e-05,3.31765402419046e-05,1.2436108116805713
2014-07-07,3.637233936281704e-05,0.700069377709315,0.00011227929761061474,1.026820644525559,4.473799761962866e-05,3.3479411207117425e-05,1.2300005554595623
2014-07-08,3.904012916123487e-05,0.7046157958250651,0.00010572799682036707,1.032122884469972,4.526921876196644e-05,3.2855665111557995e-05,1.1595560704987826
2014-07-09,3.921043801203444e-05,0.7059988629889073,9.955743106512353e-05,1.0477083067771098,4.411047041900423e-05,3.296871274335616e-05,1.1249675508716805
2014-07-10,3.784415060760939e-05,0.7022240218820588,9.609265389912562e-05,0.9761292697936248,4.2346757011646576e-05,3.115706273853345e-05,1.1189776050392273
2014-07-11,4.137743263306523e-05,0.6989207477364094,9.133490310554468e-05,0.9737120532571027,4.296631313190337e-05,3.10777586544139e-05,1.038399687890941
2014-07-14,3.5819786180035966e-05,0.6773281590184207,8.840701577887591e-05,0.9635047699650168,3.811570800227194e-05,3.140102879553354e-05,1.0640964692166588
2014-07-15,3.740515266448331e-05,0.6643573657011888,8.65069253274631e-05,0.9951216767704812,3.7791393691689374e-05,3.234091214618791e-05,1.010325877578166
2014-07-16,4.331224214055195e-05,0.6549319351806822,8.579717555742285e-05,0.9314994353652905,3.99243630676599e-05,3.0554289678611243e-05,0.921780104066234
2014-07-17,4.7474517764657056e-05,0.6566086067699907,8.590734577303617e-05,0.8742901884146381,4.193262040333312e-05,2.6581471930645748e-05,0.8832658524559114
2014-07-18,4.82618636397603e-05,0.6565057167382182,9.489406571524466e-05,0.8764883623007349,4.442833966290689e-05,2.604392102061886e-05,0.9205682564297999
2014-07-21,3.56854935741795e-05,0.6179341222084948,0.00010049609790534188,0.8498421655559303,3.7005189377845486e-05,2.5838640822708366e-05,1.0369812960810738
2014-07-22,3.6878426197529086e-05,0.5948320027495937,0.00010512051740904052,0.8495450277841708,3.7036015787689795e-05,2.662328082199355e-05,1.0042732189632124
2014-07-23,3.8554343811198455e-05,0.5813295768355825,0.00010895069590918018,0.8643691017375558,3.767680624338902e-05,3.2150804235415726e-05,0.9772389442780623
2014-07-24,3.79220014302475e-05,0.5717501890695124,0.00011110469745814785,0.9060131965566752,3.7112324132882826e-05,3.504490725062095e-05,0.978648877516289
2014-07-25,3.58816002468109e-05,0.5472359197694238,0.00011362052517316799,0.8681979171186345,3.4941286726044054e-05,3.321902092594836e-05,0.9737939915082127
2014-07-28,3.90148494586092e-05,0.5522303131245705,0.00011037101511868444,0.877155785903554,3.623787549615921e-05,3.369046116381375e-05,0.928822640584681
2014-07-29,3.5953585678647994e-05,0.5554893744777534,0.00010857046174455925,0.9224159899649372,3.470585142210548e-05,3.886801467827665e-05,0.9652959716537115
2014-07-30,3.539196672747045e-05,0.5582819202760134,0.00010782640150319898,0.9201592095890184,3.44880363822774e-05,3.877295853299449e-05,0.974459448604436
2014-07-31,4.5379445989039353e-05,0.5765666915528955,0.00011107987260409567,0.9954096492656525,4.0935191904470566e-05,3.55886503559169e-05,0.9020646024272261
