Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_ATVI,Predicted_Covariance,Future_Cov_45_ATVI,Beta_Predicted
2013-11-12,3.99781619662566e-05,0.2839553911946355,0.00024835338471981084,0.7747789225903063,2.8294144802955837e-05,2.5317867096614384e-05,0.7077400113301205
2013-11-13,4.4902541372157916e-05,0.2969169445083377,0.0002461952823562366,0.7202722370252744,3.121837598725708e-05,2.276107908591398e-05,0.6952474188156802
2013-11-14,4.545126757048379e-05,0.30487815918374456,0.0002458312446080175,0.6587777602154739,3.222684967747885e-05,2.053917929440007e-05,0.7090418243562271
2013-11-15,4.488960878325864e-05,0.31087103541916955,0.00024652904218691867,0.6418441901658796,3.270297136911974e-05,2.0897852019303156e-05,0.7285198569455156
2013-11-18,4.304897041106976e-05,0.31344787141787933,0.0002473679088201085,0.4533257469634131,3.234583659922295e-05,1.9475669587084667e-05,0.7513730593404723
2013-11-19,4.253689180732228e-05,0.3164978827930388,0.00024540112509928083,0.4075914307938703,3.2336421727398415e-05,1.7687332303808204e-05,0.7601970984121609
2013-11-20,3.986505410246521e-05,0.2874972638651601,0.00024051731959228597,0.4372758972093593,2.8151599306779234e-05,1.9232968321235937e-05,0.7061723592402793
2013-11-21,3.485111027762049e-05,0.27060695207099217,0.00023850705645392145,0.3266766133263676,2.4671631808670955e-05,1.4548523742078536e-05,0.707915231742667
2013-11-22,3.677714977289896e-05,0.26344099026062856,0.00023927347113028783,0.4417619299094283,2.4712669402158467e-05,2.0568841934972468e-05,0.6719571678273232
2013-11-25,4.464079349966786e-05,0.2711239915923794,0.00024277942054532945,0.4594107880022427,2.8225382616700914e-05,2.1715291285644017e-05,0.6322777980393857
2013-11-26,4.5604254902161166e-05,0.27582172385880266,0.0002400534038492629,0.4108249702072656,2.8859252958943024e-05,2.4015067993009277e-05,0.632819306462902
2013-11-27,5.098239319509307e-05,0.27118494705465307,0.00023291881397007752,0.3763271585254311,2.9551394055041424e-05,2.242036551352191e-05,0.5796392088138709
2013-11-29,5.306536742177139e-05,0.28180124786913513,0.00022718865655358387,0.3761772997173458,3.094153260005902e-05,2.24135913348482e-05,0.5830833574397242
2013-12-02,5.1303727815654587e-05,0.2849626481603244,0.0002244024056034565,0.4386121481660922,3.0575682049221874e-05,2.795031175312793e-05,0.5959738863243413
2013-12-03,5.129816798105141e-05,0.2823867629103838,0.00021985149994454872,0.964049242568589,2.9988861545953016e-05,6.448934172562138e-05,0.5845990749032275
2013-12-04,4.926678581923591e-05,0.28510093871658343,0.0002161079315931444,0.9525541661101116,2.9417862615227766e-05,6.379191653772056e-05,0.5971134939300575
2013-12-05,6.186383108747796e-05,0.28795053162424855,0.0002699302074746437,0.8689140989538836,3.721020259717245e-05,6.002344518039333e-05,0.6014855844371442
2013-12-06,6.149224160789946e-05,0.2863293107681168,0.0003209121989521369,0.8243044833283069,4.022250214475525e-05,5.4734009955815565e-05,0.6541069424860283
2013-12-09,5.694825981469449e-05,0.2890804867505633,0.0003632561293009664,0.8236682549452677,4.15781806332265e-05,5.5051136093043687e-05,0.7301044978111516
2013-12-10,5.3452041059883435e-05,0.2898297419152993,0.00039991671854841434,0.8153709893686627,4.237501616551635e-05,5.471887012923925e-05,0.792767036118279
2013-12-11,5.2671389427449466e-05,0.30187223021114584,0.0004287907504549499,0.7670684091604633,4.536628899043875e-05,4.9044367429447755e-05,0.8613079982051186
2013-12-12,5.926873458923956e-05,0.3178300418910482,0.0004419802673688154,0.7659740084034062,5.1440977518939365e-05,4.962669257295541e-05,0.8679277172939449
2013-12-13,5.102150798536989e-05,0.31497899571484644,0.000470103312063743,0.7485671801965017,4.8781471266042296e-05,4.895127570649293e-05,0.9560962267134497
2013-12-16,5.265033739264804e-05,0.3236577740028853,0.000474137473912766,0.7655554841259133,5.113741409599936e-05,4.958485726271094e-05,0.9712646989255583
2013-12-17,5.547285481711756e-05,0.3224339563800668,0.0004914782722597649,0.7755653944725385,5.3239404859791555e-05,5.03911720039207e-05,0.9597379661694134
2013-12-18,5.7755345996717895e-05,0.334739139560752,0.0004883623167545574,0.8352955702297024,5.62177763048706e-05,4.921107677044065e-05,0.9733778810374598
2013-12-19,6.478693026373803e-05,0.32730513372033665,0.0004828580169716924,0.8515209620249692,5.789035886163956e-05,5.0122695177300544e-05,0.8935499587027268
2013-12-20,6.101338500649426e-05,0.31044188694590186,0.0004870209746027528,0.8509175058441295,5.3513912888106146e-05,5.052749937363459e-05,0.8770848049556688
2013-12-23,6.0371580554275465e-05,0.30550326456921734,0.00048680292724810435,0.8219601856693617,5.237315283344992e-05,4.844754309097544e-05,0.8675133622908088
2013-12-24,6.05937066863415e-05,0.3003172818509971,0.0004959103834293008,0.7859672732257937,5.2058983701503584e-05,4.7245774862819415e-05,0.8591483595975201
2013-12-26,6.0130930524985e-05,0.29840415667086184,0.0005031412833757233,0.7899744928806872,5.1903758478629954e-05,5.041668257231773e-05,0.8631790332441874
2013-12-27,6.1029823506439453e-05,0.29247303901918503,0.0005047261367613865,0.7892398174337011,5.133159891646991e-05,5.036873874740312e-05,0.8410904041210893
2013-12-30,6.103786899254316e-05,0.28971346640446777,0.0005049504537274046,0.7899999637944448,5.0861919622542125e-05,5.046788825923419e-05,0.8332846552810649
2013-12-31,6.15980310886923e-05,0.290838527787809,0.0005040319239257932,0.7967885012687904,5.124651952682308e-05,5.0574739857814344e-05,0.8319506098017234
2014-01-02,6.274975633376732e-05,0.2824337921212267,0.000499275193089585,0.8650920614208979,4.9991097713697684e-05,5.290409459620259e-05,0.7966739734859518
2014-01-03,6.287727487442676e-05,0.2927336117376068,0.0005192090560738634,0.8851814680723226,5.289207145544543e-05,5.4735964940079395e-05,0.8411953533462934
2014-01-06,6.194585296328845e-05,0.2989731623313312,0.000505731880411714,0.8687088214099504,5.291739900597716e-05,5.3486542204781516e-05,0.8542524878515773
2014-01-07,5.985294868622432e-05,0.309343240491984,0.0004964140919039835,0.7782563378216996,5.332188045337272e-05,4.974854915616343e-05,0.8908814289653404
2014-01-08,5.957982003469859e-05,0.3124315058292794,0.0004886182358854725,0.7713627654654825,5.330761484535655e-05,4.946388053447e-05,0.894726013175448
2014-01-09,5.8876921963223624e-05,0.3168148142727088,0.00048153054233717856,0.775128979454327,5.3344536870796025e-05,5.105798310243844e-05,0.9060347431904933
2014-01-10,5.8643073362417135e-05,0.31654068812356867,0.0004847604007436943,0.7508182672090014,5.337052456575083e-05,5.013793447221312e-05,0.9100908514108446
2014-01-13,6.549653155125348e-05,0.32174036218824653,0.0004773520279652047,0.7036812857110618,5.6889757606685595e-05,4.4433803015261124e-05,0.8685919125681829
2014-01-14,6.384952094066409e-05,0.325723878553047,0.00047372948073976927,0.8024030059175546,5.664917965734411e-05,4.922955626087212e-05,0.8872295175086541
2014-01-15,6.070372053025981e-05,0.32304801328018257,0.0004651361950164504,0.8394340756987387,5.428311949198738e-05,5.243136188997753e-05,0.8942305186208171
2014-01-16,6.085694586035492e-05,0.3233878813201601,0.00045688724229440053,0.8583698071939339,5.392415314015429e-05,5.3933066813433604e-05,0.8860805020332614
2014-01-17,6.130074788390541e-05,0.3270829178243698,0.00044630291512419906,0.8180649502308549,5.410103973423494e-05,5.140499761542613e-05,0.8825510552774061
2014-01-21,6.022038567812545e-05,0.31994944414112875,0.00045779694429845075,0.8301079423157552,5.3123853583272925e-05,5.3059064332944e-05,0.882157312429331
2014-01-22,6.0180607898710316e-05,0.3136760175813493,0.0004604096303867836,0.8465908773407291,5.2213379087093086e-05,5.419702651770958e-05,0.8676113603733144
2014-01-23,6.197862719476769e-05,0.30886340312055066,0.00045740670223776516,0.8446090442766212,5.2004232408797474e-05,5.314450001803606e-05,0.8390671875544177
2014-01-24,8.312838911315208e-05,0.2959658781428884,0.0004658581075863491,0.94371825473114,5.824292207778928e-05,4.9996273577668136e-05,0.7006381658438083
2014-01-27,7.785643656399444e-05,0.29379516123377064,0.0004857943146880456,0.9518731183768788,5.7137089473282324e-05,5.0290500793649654e-05,0.7338775314526275
2014-01-28,5.7778264472590076e-05,0.2983075166494122,0.0004844636062620317,0.9659748499378864,4.990878780710168e-05,5.0645139040200835e-05,0.8637986665518197
2014-01-29,5.541992369045716e-05,0.29259928603091284,0.00047804416814288656,1.0949383880566252,4.762557542859151e-05,5.460255314354725e-05,0.8593583725340319
2014-01-30,5.718939038351772e-05,0.3033690105360243,0.0004700571657253085,1.0418209736461512,4.9739828952597414e-05,5.386078563151758e-05,0.8697387508248854
2014-01-31,5.786696567157789e-05,0.3042085209594743,0.00046461321560659617,1.1602347929618697,4.9880696506873766e-05,6.255353024774931e-05,0.8619891492145979
2014-02-03,7.055814511505822e-05,0.29863065088473245,0.0004614138886400086,1.4452544078297538,5.388318886315481e-05,5.9596626934277757e-05,0.7636707112309744
2014-02-04,5.3287933521446234e-05,0.3087516979529163,0.00047167995528262023,1.4486123919542129,4.894941483452475e-05,6.156537705486331e-05,0.9185834690854469
2014-02-05,5.1744253938995175e-05,0.31730855875370934,0.00047990527349099426,1.3933900619462647,5.000237264479408e-05,7.501931574110726e-05,0.9663367202809665
2014-02-06,5.460185755120456e-05,0.3241121145277144,0.00047963035798348665,1.440432313112934,5.24508227414823e-05,7.567666492607131e-05,0.9606050983209671
2014-02-07,6.356327391387762e-05,0.3484432030260516,0.0003363207134082236,0.8159012724632213,5.0946216179319254e-05,4.126766063398667e-05,0.8015039667142804
2014-02-10,6.2547563500994e-05,0.3487314335229928,0.000387973355767738,0.7863078662756063,5.4324688410715995e-05,4.047063007863235e-05,0.8685340462519002
2014-02-11,5.609995653519849e-05,0.38363877109929667,0.00041071601065502004,0.8739024936812264,5.82337248387548e-05,4.478259297084226e-05,1.0380351150934946
2014-02-12,5.280573476410588e-05,0.4046820460901848,0.00042497591106861976,0.8786027114225295,6.062289039460174e-05,4.504005456361362e-05,1.1480361113317845
2014-02-13,5.31879934714369e-05,0.42198277685065894,0.0004325788026300076,0.8688538279024115,6.400798360382011e-05,4.428907629033575e-05,1.2034291844115867
2014-02-14,5.362200748552388e-05,0.4385618167051899,0.00039688178500311045,0.888156223129965,6.397833525395512e-05,4.509509165677967e-05,1.1931357711892285
2014-02-18,5.088126402858046e-05,0.43758951214485814,0.00037077608689826963,0.8996145318199508,6.0103769294769696e-05,4.582131904573671e-05,1.1812554275579488
2014-02-19,5.093399391722896e-05,0.445223276330877,0.00033560270860134606,0.8755932147948429,5.820957868646786e-05,4.3635369060113014e-05,1.1428433980862016
2014-02-20,5.128532994270177e-05,0.44576050602331474,0.00030562154631333177,0.884986028734596,5.58071891725553e-05,4.500871161500651e-05,1.0881706178922033
2014-02-21,5.0142924359823583e-05,0.44900632453792644,0.00028345200867362303,0.8777964203516039,5.352997704513346e-05,4.476023892741202e-05,1.0675479687025138
2014-02-24,5.289213529725008e-05,0.45509968442366056,0.00027379006896611076,0.9201366610911986,5.476598839228361e-05,4.674824575955586e-05,1.035427820875497
2014-02-25,4.99909412374215e-05,0.44288856182233693,0.0002722867712764804,0.93188602330881,5.1671776397925355e-05,4.747653798862178e-05,1.0336227948283887
2014-02-26,4.8822079787728685e-05,0.44042467187651796,0.00026045644823688603,0.9320196393582154,4.966464488261493e-05,4.7482969947046065e-05,1.017257869770186
2014-02-27,4.902946505121921e-05,0.44383014176121216,0.00024204820681358795,0.9310876001388162,4.83499807203646e-05,4.69933877244846e-05,0.9861413064542969
2014-02-28,4.913560627678946e-05,0.4439765874003332,0.00023292745162995684,0.9229859350164686,4.749726097490871e-05,4.653402586081365e-05,0.9666566584596176
2014-03-03,5.060228536900576e-05,0.4423293838058185,0.0002258871101303832,0.9627608370708164,4.7290791279935e-05,4.9139157522951055e-05,0.9345584084805175
2014-03-04,5.593664385448813e-05,0.4416860965103963,0.00021813664722387932,1.20615433510708,4.878948661521471e-05,5.722223223646324e-05,0.872227635646754
2014-03-05,4.9068183379191435e-05,0.4529567690899325,0.000229283076739752,1.205202387898813,4.804439672738926e-05,5.718869616222162e-05,0.979135427861869
2014-03-06,4.928243059442446e-05,0.45914246271676823,0.0002375396149310552,1.1996861790144255,4.967770713665763e-05,5.6846301329746587e-05,1.0080206381354473
2014-03-07,4.8971813978785636e-05,0.46115745302559286,0.00024338177510990446,1.1213670628524108,5.034616034456328e-05,5.547403555149649e-05,1.0280640281442914
2014-03-10,4.912023117884392e-05,0.4611956401342616,0.00023909085474627814,1.121307141681814,4.998007188678923e-05,5.547105233723359e-05,1.0175048180212076
2014-03-11,5.148937537691702e-05,0.4523446764652645,0.00023366524097852523,1.1210725192377649,4.961641163798174e-05,5.540633022479963e-05,0.963624267623667
2014-03-12,4.8906113932888686e-05,0.4564558727699151,0.0002455188415846281,1.118233480462747,5.001759318100741e-05,5.7294027944716965e-05,1.0227267954604602
2014-03-13,5.192240840939531e-05,0.45149465394869026,0.0002470035047094305,1.2704663649194476,5.1130681874725114e-05,6.161689766005074e-05,0.9847517370837726
2014-03-14,5.053194068255615e-05,0.45100191938043,0.0002477149157663819,1.3142176011253708,5.045886272300652e-05,6.374327076039969e-05,0.9985538263806509
2014-03-17,5.312543808337814e-05,0.45300966060821807,0.00025640557415018044,1.2788440182280048,5.2871600454521997e-05,6.111543575445829e-05,0.9952219193287827
2014-03-18,5.3640183376897774e-05,0.4496940707025339,0.00026317099485561593,1.2949292981575549,5.342952329945176e-05,6.245459382508165e-05,0.996072718917349
2014-03-19,4.9711758607667365e-05,0.45311656020357177,0.00026911824893348905,1.288262748970003,5.240962743726811e-05,6.135177537578137e-05,1.05427023515488
2014-03-20,4.924048797705463e-05,0.4550846682889563,0.0002730905691659807,1.3261059049702295,5.2772385932828076e-05,6.265571730712872e-05,1.0717275173515597
2014-03-21,5.1299807125194504e-05,0.4573568026777682,0.00026527838834389635,1.3143352671642017,5.335362653115587e-05,6.0775351561859024e-05,1.0400356165267663
2014-03-24,5.150721281894852e-05,0.4571927365696857,0.00025703780140678463,1.3035108549233652,5.2605583956430224e-05,5.96476944942765e-05,1.0213246082901546
2014-03-25,5.187847468728203e-05,0.4553147055367891,0.0002535244238339833,1.3367014826465873,5.2217392181848776e-05,6.127600442481322e-05,1.0065329117058608
2014-03-26,4.894688218699071e-05,0.4661901554905431,0.0002599418301836577,1.3801078497638948,5.258522072337309e-05,6.126456262031743e-05,1.0743323859215979
2014-03-27,4.819111839496585e-05,0.4664545428743741,0.0002616259323023499,1.3593626582767908,5.2376108095311925e-05,6.0056419159269376e-05,1.0868415143646728
2014-03-28,4.77393720640184e-05,0.47277152872470996,0.00026418665036240913,1.3452787894141949,5.309395775204353e-05,5.900619351264387e-05,1.1121628847745344
2014-03-31,4.471229395078723e-05,0.46594531939044276,0.000265178053143675,1.38545635238227,5.073611607084243e-05,5.910559341956275e-05,1.1347240677627801
2014-04-01,4.637295349124256e-05,0.45949160346622636,0.00026617385466957315,1.3452667300995558,5.104963663588767e-05,5.735256490241724e-05,1.1008493700003017
2014-04-02,4.141854620280984e-05,0.4649309057099741,0.000275677450914181,1.3543646928071922,4.9680557878933545e-05,5.802647268083584e-05,1.1994761389177684
2014-04-03,4.131197301210188e-05,0.47264843380213084,0.0002762816056423352,1.330053811131793,5.0495441902663676e-05,5.6853536339448297e-05,1.2222955773105197
2014-04-04,4.5815215175484866e-05,0.46427298865447664,0.00028348691940652563,1.4000580919348924,5.291085686724512e-05,5.4630433014502534e-05,1.1548752235383375
2014-04-07,4.72141155464609e-05,0.4665421588220914,0.00027829383313382976,1.230929714708169,5.347842585251532e-05,4.442206558465746e-05,1.132678760018072
2014-04-08,4.530353492960697e-05,0.47128622542662163,0.00028517167767406527,1.2089651667077983,5.356782177172167e-05,4.5239080621364373e-05,1.1824203531789699
2014-04-09,4.691297863661334e-05,0.4652072883673461,0.00029134502510653066,1.262242016901762,5.438721464621072e-05,4.461558313340107e-05,1.1593212843612555
2014-04-10,5.810324280314903e-05,0.468426154222722,0.00028778270015619815,1.3206007843920238,6.05722439657144e-05,3.172356578142931e-05,1.0424933453530336
2014-04-11,5.691804938589508e-05,0.4687837306891482,0.00029012443085581354,1.2673940749518189,6.024065505813909e-05,2.7342258061002143e-05,1.058375255443441
2014-04-14,5.793906540801691e-05,0.43183102622964664,0.00040463327273318857,1.2113202337842717,6.611962486763833e-05,2.594734255558355e-05,1.1411924649114118
2014-04-15,5.375893588153699e-05,0.4237002078854268,0.0003694195849306245,1.3165173196588755,5.970957320034388e-05,2.7343023845586962e-05,1.1106911292277006
2014-04-16,3.1303883437837385e-05,0.4200862793160974,0.0003135600575071877,1.2584804145037567,4.161960686805595e-05,2.4231702925054232e-05,1.3295349425480492
2014-04-17,3.0074876652121772e-05,0.41506670640311477,0.0002660064220452218,1.250172898303815,3.712495082956701e-05,2.4127211962751677e-05,1.2344173929287872
2014-04-21,3.398061258211898e-05,0.3982957481146212,0.00022235798609115243,1.285585608237216,3.462164015291176e-05,2.6078552694226198e-05,1.0188645089679782
2014-04-22,3.465237531876505e-05,0.3884150269464411,0.00022001574560656908,1.2684385177431112,3.391481165487254e-05,2.572556970911181e-05,0.978715350474312
2014-04-23,3.661275306357103e-05,0.3817955994249247,0.00021874513622090452,1.2454632367546865,3.416774477154821e-05,2.5034674673815745e-05,0.9332197639500769
2014-04-24,2.8915216768426475e-05,0.3842089288897036,0.00022927469619734886,1.2560452602717571,3.12830250935349e-05,2.5242388592015255e-05,1.081887967296649
2014-04-25,3.367547480592454e-05,0.37374089722132603,0.00023716723204401314,1.2619569882605235,3.3400643206024025e-05,2.297671278664561e-05,0.9918388203437545
2014-04-28,3.364553762091845e-05,0.3670654916618973,0.00024492372759000254,1.2982972294325466,3.3321360422516385e-05,2.4424240707438203e-05,0.9903649273774567
2014-04-29,3.9441733334885286e-05,0.3656155877322973,0.00024831183247452755,1.2529382357137686,3.618273629281037e-05,2.32152834748182e-05,0.9173718605517672
2014-04-30,4.001418281063408e-05,0.36333037005555247,0.000254014645764443,1.234066591575114,3.6630095920503724e-05,2.3171225612788406e-05,0.9154278145290272
2014-05-01,2.1991126094734782e-05,0.3522716689198839,0.00026036258672154986,1.2332846400384276,2.6655739782830784e-05,2.3716788048558136e-05,1.212113452853732
2014-05-02,2.5114593555483047e-05,0.3416230378186676,0.0002667576569745926,1.279263467518198,2.7962028524269722e-05,2.604706941763994e-05,1.1133777045802526
2014-05-05,2.3421323104644024e-05,0.3342273226193732,0.00026755395532828216,1.3185179868946753,2.6457776927762486e-05,2.7186988927345534e-05,1.1296448458335127
2014-05-06,2.3724080850696792e-05,0.33114879841964523,0.0002736239041745221,1.3660041283297593,2.668055742714576e-05,2.5968256109867708e-05,1.1246192252949658
2014-05-07,2.503936026433856e-05,0.3434477299623913,0.00023853150639684112,0.9187746279464456,2.6542702542950394e-05,1.6984666058194532e-05,1.0600391648485092
2014-05-08,2.245244272166245e-05,0.35696248689413135,0.00024009143034786466,0.8998912173982762,2.620853265423277e-05,1.6857741487944068e-05,1.1672909259421644
2014-05-09,2.6257615904936162e-05,0.3650504297940683,0.0002442028741806553,0.8732513383319633,2.9231822657879997e-05,1.6531808365500783e-05,1.1132702513324797
2014-05-12,2.5472098693136958e-05,0.36670704490772377,0.00025014218939885545,1.0746833193592331,2.9271507614972095e-05,1.869065161424636e-05,1.1491596341395625
2014-05-13,2.7268227179962204e-05,0.3694570593412521,0.0002526273347547816,1.1945938885706966,3.066426723628088e-05,2.4837219422754925e-05,1.1245420185883672
2014-05-14,2.54765910501542e-05,0.37203346105900637,0.0002429192578572386,1.1784089406838971,2.9267365638505035e-05,2.6003118732072322e-05,1.1487944199790376
2014-05-15,2.174205444419079e-05,0.4031037465355731,0.00022261459496290497,1.1850043728812063,2.8044257172600216e-05,2.374760863956611e-05,1.289862337737513
2014-05-16,2.0552751262807784e-05,0.4423429643324521,0.00020324483610690845,1.1646558484332803,2.858932273154155e-05,2.3468670977121517e-05,1.391021686876381
2014-05-19,2.1296152341554682e-05,0.46697571951215594,0.0001863562347747351,1.125504145928729,2.941825010960415e-05,2.2547565736832428e-05,1.3813880384486643
2014-05-20,2.0908636850371392e-05,0.47989478779640854,0.00017337269517459807,1.200299012395101,2.8893439463300273e-05,2.253491167087421e-05,1.3818901571666566
2014-05-21,2.119414789263069e-05,0.49074180965639475,0.00016244397190633906,1.3116668820939283,2.8794718704285286e-05,2.4067439391750572e-05,1.3586164846144795
2014-05-22,2.007249814887391e-05,0.5074868592152828,0.00015294960253301091,1.3392820081599892,2.811898828512159e-05,2.4518389498604717e-05,1.4008713851444095
2014-05-23,2.2049522594442057e-05,0.5106603065310318,0.0001460041157496928,1.4215367014978006,2.8974386309285353e-05,2.656245592430435e-05,1.3140595759016034
2014-05-27,2.174082787467674e-05,0.5073096481572782,0.00014121748757533169,1.5269845598846996,2.810964760149123e-05,2.751712321385245e-05,1.292942833802238
2014-05-28,2.1661197917021908e-05,0.4973577355125137,0.0001397772720528527,1.408537597604871,2.7367075633346314e-05,3.8606924112628647e-05,1.2634146891682563
2014-05-29,2.1856321025887475e-05,0.49269245260150474,0.00013695475225974473,1.3463440857018798,2.695584766057269e-05,3.642771392131592e-05,1.2333204489742413
2014-05-30,2.8179051435749515e-05,0.5503516990930742,0.00013134539908063946,1.3272641987639942,3.3481964277268955e-05,3.7368816222378665e-05,1.1881863501903356
2014-06-02,2.8496658002674943e-05,0.5768109857956079,0.00012726267309102397,1.3363330216236329,3.473609620908664e-05,4.048188622696653e-05,1.2189533315038559
2014-06-03,3.418588872187905e-05,0.5986737457686649,0.00012228339711376892,1.344917824298907,3.870770280748012e-05,4.074210311273397e-05,1.13227136267799
2014-06-04,2.793146765100254e-05,0.6083810454468831,0.00011818865006584055,1.4287845384695774,3.4955091157151624e-05,4.402650014547251e-05,1.2514591640477934
2014-06-05,4.136471088316827e-05,0.6059395937635687,0.0001148205522640244,1.38658050987523,4.175938977257667e-05,4.562487107423998e-05,1.0095414395744997
2014-06-06,3.9833023701562004e-05,0.6384519276832213,0.00011730829708938381,1.3931755969861943,4.3642960704504596e-05,4.5370225098622346e-05,1.095647697535781
2014-06-09,5.1073182956276414e-05,0.6538029401953313,0.000120992983957045,1.3805793025892494,5.1395302357911005e-05,4.495281248355032e-05,1.006307016382949
2014-06-10,4.95066057749403e-05,0.6629550370719451,0.0001251468047516269,1.3686191363913862,5.2182578290221e-05,4.6044935658067824e-05,1.0540528374626574
2014-06-11,4.7157992518462575e-05,0.6537597593772634,0.00013179816774370128,1.3943392670986683,5.154072533282281e-05,4.722678037781042e-05,1.0929372218854392
2014-06-12,4.667919578081926e-05,0.657717223779239,0.00013442570912971133,1.3979235068286102,5.2100520927723225e-05,4.567014933534016e-05,1.1161400717433014
2014-06-13,3.72024477228719e-05,0.6652683414476768,0.00013392541906772113,1.3091631658910463,4.695848980174763e-05,4.446932062819584e-05,1.2622419404107585
2014-06-16,2.938646502467408e-05,0.6573661365701273,0.00013516696609538177,1.2488355167201068,4.1430128900006345e-05,4.306658742948459e-05,1.40983710920044
2014-06-17,3.191330809025626e-05,0.6313057448248147,0.0001348664207631599,1.22695425762612,4.1416898127037474e-05,4.229845444499025e-05,1.297793948841137
2014-06-18,3.560112133469648e-05,0.5984417400971793,0.00013361628122266167,1.2686028188099971,4.127465063327028e-05,4.2551719291806225e-05,1.1593637808549708
2014-06-19,3.687128606172102e-05,0.5811473826100408,0.00014000406565772825,1.2647038210022463,4.17542563204102e-05,4.2504636202058115e-05,1.1324328706765283
2014-06-20,3.6786047916274955e-05,0.5895462174257654,0.00014591531457619735,1.2349922866076557,4.319265110235743e-05,4.183997575237534e-05,1.1741585070694167
2014-06-23,3.78482539714106e-05,0.5834452720481366,0.00015223159821553712,1.236795315055559,4.4286917479787506e-05,4.188402616685528e-05,1.1701178477939953
2014-06-24,3.933090292313687e-05,0.5776946491806629,0.00016051498991901642,1.2234142806364714,4.590110083227066e-05,4.02438479431501e-05,1.1670492518814968
2014-06-25,4.004889359785303e-05,0.5661117723255478,0.00016801761523863308,1.2172294574317692,4.6438144181667966e-05,3.964525542102192e-05,1.1595362570554872
2014-06-26,4.4267929857314866e-05,0.5576311906753955,0.0001824555787241489,1.2137038664133104,5.011528882917097e-05,3.9631026527779695e-05,1.132090183360808
2014-06-27,3.536085878696092e-05,0.5859176317479404,0.00018477353323651967,1.205782945661764,4.736067144961753e-05,3.9351264095048086e-05,1.339352975982627
2014-06-30,3.524942345217237e-05,0.6015379407221875,0.0001910110827255657,1.2117986520296866,4.935922326837418e-05,3.954980203964898e-05,1.4002845560111494
2014-07-01,3.707778978776346e-05,0.614567163752046,0.0001955299701947177,1.2094843824835328,5.232785566520073e-05,3.850760294436492e-05,1.4112992161811693
2014-07-02,3.729144432547138e-05,0.6115851361848688,0.00019965203535000705,1.2215875516385395,5.277137314937602e-05,3.9346771082695374e-05,1.4151067115770386
2014-07-03,3.7850371933542936e-05,0.5946380361735986,0.00020253626802185936,1.2243573880043768,5.206419560203975e-05,3.909858288095064e-05,1.375526657794888
2014-07-07,3.637233936281704e-05,0.5815877252626593,0.00018913403611685572,1.217298223823171,4.82376002792175e-05,3.9689918599075446e-05,1.3262166009737102
2014-07-08,3.904012916123487e-05,0.5741916514589024,0.00020569835393129232,1.1855661759842948,5.1455038181727787e-05,3.774023988019004e-05,1.3180037896191281
2014-07-09,3.921043801203444e-05,0.5733990389352179,0.00024948510127585215,1.1763878040848674,5.671267277606783e-05,3.701792888038299e-05,1.4463667240509177
2014-07-10,3.784415060760939e-05,0.572447492229235,0.0002802065712356649,1.2399205023799018,5.894869513728161e-05,3.957701308517489e-05,1.5576699223215937
2014-07-11,4.137743263306523e-05,0.5564621530191115,0.0003622072493863711,1.2755637404837457,6.812334600707055e-05,4.071189418111073e-05,1.6463889050630058
2014-07-14,3.5819786180035966e-05,0.5586532361772584,0.00031873260279941277,1.2050752176218171,5.9692127514524585e-05,3.927391206449388e-05,1.6664568351832816
2014-07-15,3.740515266448331e-05,0.5602299418767853,0.0002814873582764057,1.19697894372386,5.7485919145481856e-05,3.8901163308432924e-05,1.5368449277862593
2014-07-16,4.331224214055195e-05,0.5818121564222718,0.0002518205005509551,1.2124738700310302,6.076222461761826e-05,3.977058540904757e-05,1.4028879968956494
2014-07-17,4.7474517764657056e-05,0.5907380727054367,0.00022702915705702316,1.126081184114519,6.132902509704783e-05,3.4236796642366626e-05,1.2918303962785047
2014-07-18,4.82618636397603e-05,0.5962948373302893,0.000220781095182738,1.056988775053785,6.155226448089493e-05,3.140729912821831e-05,1.2753810118137543
2014-07-21,3.56854935741795e-05,0.5668704089259876,0.00022305050009231237,1.1034750688131338,5.057445852538894e-05,3.355010743815516e-05,1.417227378970105
2014-07-22,3.6878426197529086e-05,0.5435058825285219,0.00022028437206964035,1.036154751374044,4.898716225645549e-05,3.247130878138959e-05,1.3283419957801157
2014-07-23,3.8554343811198455e-05,0.5238947919747707,0.000219979794693194,0.9341510351498512,4.824720232565362e-05,3.474639132407665e-05,1.251407689932977
2014-07-24,3.79220014302475e-05,0.5196144274724812,0.00022260881902220296,0.961260485988388,4.7741714246849906e-05,3.7181891724291794e-05,1.2589450041202193
2014-07-25,3.58816002468109e-05,0.519778264434692,0.0002269034217679943,0.9676886960159252,4.690018318355018e-05,3.702574080048625e-05,1.3070817037408635
2014-07-28,3.90148494586092e-05,0.5058302637401121,0.00022416883523237188,0.9640479700147916,4.7305037917570866e-05,3.702788172386053e-05,1.2124880288915818
2014-07-29,3.5953585678647994e-05,0.49071188332031584,0.00021786422762960086,0.8969602687937202,4.343008139517648e-05,3.779538220562539e-05,1.2079485418604188
2014-07-30,3.539196672747045e-05,0.4933321527374335,0.0002168949223875124,0.8955104015666137,4.322315481366513e-05,3.7734326086151464e-05,1.2212702149755439
