Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_BIIB,Predicted_Covariance,Future_Cov_45_BIIB,Beta_Predicted
2013-11-14,4.545126757048379e-05,0.4537292441347647,0.0006255881224052173,2.4071482633910777,7.65092630365188e-05,7.504936073406878e-05,1.6833251771883295
2013-11-15,4.488960878325864e-05,0.45908830863793487,0.0006435253049989576,2.1857392712872548,7.802826634872733e-05,7.116564509579112e-05,1.7382255819041041
2013-11-18,4.304897041106976e-05,0.46075434162536527,0.0006478804708287403,2.098994814511,7.694816459474053e-05,9.017650055451084e-05,1.7874565607486357
2013-11-19,4.253689180732228e-05,0.4632218428696743,0.0006543490121962328,2.1517558460099817,7.728169377434398e-05,9.337492844467526e-05,1.816815721383779
2013-11-20,3.986505410246521e-05,0.4705330946151111,0.0006663460102493346,2.1852441698494687,7.668956147672935e-05,9.61149063122448e-05,1.923729020400024
2013-11-21,3.485111027762049e-05,0.4735177123345863,0.0006828673478552847,2.096672567405195,7.304873698859271e-05,9.337518935212116e-05,2.0960232373285588
2013-11-22,3.677714977289896e-05,0.49565767206462463,0.0006423164491535259,1.89686990275666,7.61807754469985e-05,8.832000803918902e-05,2.0714159720755747
2013-11-25,4.464079349966786e-05,0.5039312116132527,0.0006356852895946264,1.9338103711755403,8.489034358858041e-05,9.140676840412224e-05,1.9016316004600593
2013-11-26,4.5604254902161166e-05,0.5084565600047297,0.0006254780558251327,1.9254225087431491,8.587417462903082e-05,0.00011255195232998915,1.8830298798492437
2013-11-27,5.098239319509307e-05,0.5445564354686393,0.000601441941002913,1.9435465742131084,9.535640265664965e-05,0.00011579027343429618,1.8703790991480462
2013-11-29,5.306536742177139e-05,0.5659585825179113,0.0005792657269807706,1.948995005880984,9.922683860384215e-05,0.0001161260331452752,1.8698982674551663
2013-12-02,5.1303727815654587e-05,0.5718313526582559,0.0005704666850365102,1.846289393030568,9.782673707738813e-05,0.00011765375021522778,1.906815376631125
2013-12-03,5.129816798105141e-05,0.5657313949255498,0.0005600782395255347,1.9179680821346168,9.589270237957427e-05,0.00012830101783811528,1.86932021461264
2013-12-04,4.926678581923591e-05,0.5619456668930712,0.0005595850186840113,1.9187979018534156,9.330490630219509e-05,0.0001285006144140229,1.8938703784033903
2013-12-05,6.186383108747796e-05,0.5805053711213809,0.0005528111198265079,1.8635036162934189,0.00010735271520362767,0.00012872838326678985,1.7353066131941715
2013-12-06,6.149224160789946e-05,0.5915064755507451,0.0005703562692190181,1.8711911214321444,0.00011077525940025983,0.00012424752690433875,1.8014509880223546
2013-12-09,5.694825981469449e-05,0.5932815732296232,0.0005671335938419556,1.89878548877276,0.00010662125134680941,0.00012690825186758214,1.8722477507433455
2013-12-10,5.3452041059883435e-05,0.5915367097238013,0.0005699486374762324,1.8753804612762368,0.00010324801429807787,0.00012585522570890645,1.931600968846203
2013-12-11,5.2671389427449466e-05,0.5899136978568722,0.0005915052559496505,1.849627212565584,0.00010412503779810527,0.00011826037356936116,1.9768804075603321
2013-12-12,5.926873458923956e-05,0.5856007071761482,0.0005924815010563115,1.8793597258603632,0.00010973668017361336,0.00012176184351694947,1.8515104284601418
2013-12-13,5.102150798536989e-05,0.5768053014491192,0.0006045750716981195,1.8874539183246213,0.00010130502932131519,0.00012342683406846059,1.9855357734695687
2013-12-16,5.265033739264804e-05,0.5737697880727941,0.0006063148824620556,1.9080604981233344,0.00010251498917837214,0.00012358465115835005,1.9470908308497767
2013-12-17,5.547285481711756e-05,0.5726146437275603,0.0006094815733200827,1.8683341422784172,0.00010528899942784078,0.0001213921453888221,1.8980274185447397
2013-12-18,5.7755345996717895e-05,0.5678314645529879,0.0006064450409452663,1.884594224132446,0.0001062701450587452,0.00011103005253506511,1.8400053401945562
2013-12-19,6.478693026373803e-05,0.5729520170274806,0.0006058055551136848,1.8778732247186036,0.0001135085510013123,0.00011053640652644934,1.7520285424735473
2013-12-20,6.101338500649426e-05,0.5766846488811415,0.0006123020125931738,1.8572051199588264,0.00011146378704862269,0.00011028087904048875,1.8268743331771953
2013-12-23,6.0371580554275465e-05,0.5758495260782616,0.0006186209360584258,1.879758229957276,0.00011128524689600809,0.0001107957166712506,1.84333830378948
2013-12-24,6.05937066863415e-05,0.567925757036548,0.0006141973424554736,1.8791731706916035,0.00010956183369350406,0.00011296016459611612,1.8081388263742004
2013-12-26,6.0130930524985e-05,0.5673487819973685,0.000613087906242725,1.8201023344068137,0.0001089332507266899,0.00011616010702864862,1.8116009477256807
2013-12-27,6.1029823506439453e-05,0.5778789133551511,0.0006090675630902549,1.813956823395178,0.00011141422405894172,0.00011576546864266175,1.8255701500953225
2013-12-30,6.103786899254316e-05,0.581883036686378,0.0006016548895430135,1.8134189237402905,0.00011150879000133291,0.00011584737696813229,1.8268788187044285
2013-12-31,6.15980310886923e-05,0.5846725119079436,0.0006001731435233884,1.8318916044151576,0.00011241761580780658,0.0001162760772695401,1.8250196284024303
2014-01-02,6.274975633376732e-05,0.5871606429109187,0.0005983632149389092,1.8875502045738053,0.00011377462235829959,0.00011543180088121206,1.8131484328501595
2014-01-03,6.287727487442676e-05,0.5882888808843028,0.000592220540275774,1.8832755021566916,0.00011352178950428926,0.000116453976474502,1.8054502160121522
2014-01-06,6.194585296328845e-05,0.5897467768631275,0.0005949220986153378,1.87394356231094,0.00011321441982276124,0.00011537900728605972,1.8276351750270765
2014-01-07,5.985294868622432e-05,0.5915031603251327,0.0005970103649907302,1.9362878166111603,0.00011181260878642983,0.0001237734984526779,1.868121976288939
2014-01-08,5.957982003469859e-05,0.5870909488926276,0.0005797015065861482,1.9317571731557424,0.00010910815023538065,0.00012387453778238828,1.831293719447916
2014-01-09,5.8876921963223624e-05,0.581751517681278,0.0005808593138920038,1.9877500023728292,0.00010758347110988605,0.00013093370100092407,1.82726045320586
2014-01-10,5.8643073362417135e-05,0.5788469201125193,0.0005760553362132243,1.9708929635329648,0.0001063908283364488,0.00013161174490957747,1.8142096284577063
2014-01-13,6.549653155125348e-05,0.593316606451718,0.0005510652279913195,1.8147219013457612,0.00011271900827284673,0.00011459022305872073,1.7209920220682204
2014-01-14,6.384952094066409e-05,0.5950841743801061,0.0005432313637021108,1.6770718317949902,0.00011082803686055483,0.00010289281257423234,1.735769277948824
2014-01-15,6.070372053025981e-05,0.5908981679835396,0.0005430877325537084,1.9329457646858008,0.00010728902407099536,0.00012073250519116751,1.767420895025924
2014-01-16,6.085694586035492e-05,0.5889821931116234,0.0005399391756974638,1.9473914877406973,0.00010676518601032196,0.0001223584454392415,1.754363195539095
2014-01-17,6.130074788390541e-05,0.5903153926534909,0.0005354466200171181,1.958118682412896,0.00010694859535091151,0.0001230429028547812,1.7446540057464943
2014-01-21,6.022038567812545e-05,0.6024409114718208,0.0005301493972203679,1.9343477927425663,0.00010764289247791237,0.0001236401662307868,1.7874826151605459
2014-01-22,6.0180607898710316e-05,0.6071323947049844,0.000536093920544876,1.921512425667227,0.00010905162271851912,0.00012301131830656618,1.8120724686274916
2014-01-23,6.197862719476769e-05,0.6121519829439929,0.0005428969669559377,1.9129701317262031,0.00011228944740078764,0.00012036792867532896,1.8117446688181447
2014-01-24,8.312838911315208e-05,0.6242101736766629,0.0005256529929774008,2.056589953810162,0.00013048334930829627,0.00010895395257249785,1.5696605058794766
2014-01-27,7.785643656399444e-05,0.6176194934756989,0.0005180580494003764,2.040279790029232,0.00012403877516739277,0.00010779450582100308,1.5931730328479465
2014-01-28,5.7778264472590076e-05,0.61057483543726,0.0005282820926584613,2.003675110416713,0.0001066728975794214,0.00010505077286946929,1.8462461369019982
2014-01-29,5.541992369045716e-05,0.6079221622067327,0.0005460046400589965,2.133826712343768,0.00010574969040882768,0.00010640999322954257,1.9081529415212253
2014-01-30,5.718939038351772e-05,0.5932879387543297,0.000643971635036068,2.139336802061353,0.0001138561835606018,0.00011060092261933995,1.9908619902585245
2014-01-31,5.786696567157789e-05,0.5926805943186148,0.0006580489888620587,1.894872937517632,0.00011565520316907515,0.00010216121110285185,1.9986394971091548
2014-02-03,7.055814511505822e-05,0.5945787560603464,0.0006692415843957079,1.922841513257376,0.00012920354361019992,7.929044720328652e-05,1.8311641186075602
2014-02-04,5.3287933521446234e-05,0.579445282487273,0.0006733679253969045,2.041546572000213,0.00010976227091319166,8.676481381655182e-05,2.0597959736797975
2014-02-05,5.1744253938995175e-05,0.5700933627441163,0.0006750850909081124,2.007379571512724,0.00010655070018877537,0.00010807615613191415,2.059179369257024
2014-02-06,5.460185755120456e-05,0.5703119019785617,0.0006742362492614707,2.224356426622644,0.00010942642045925872,0.00011686205206677969,2.0040787139272824
2014-02-07,6.356327391387762e-05,0.5697965407707751,0.0006746016139186151,2.120535043261954,0.00011799038691343903,0.00010725503621733312,1.8562666717467249
2014-02-10,6.2547563500994e-05,0.5739235599533147,0.0006781087134037886,2.144659858211801,0.00011819766959420504,0.00011038390875738716,1.8897246028188874
2014-02-11,5.609995653519849e-05,0.5863422792822912,0.0006804585485098022,2.2178214478913256,0.00011456008059956022,0.00011365088885894699,2.0420707550402897
2014-02-12,5.280573476410588e-05,0.5943707613304147,0.0006837492348092927,2.2166798298466137,0.00011293964253878426,0.00011363427313433342,2.138776082622635
2014-02-13,5.31879934714369e-05,0.5961644711193856,0.0006839732238991306,2.225665170401635,0.00011370837259535621,0.00011345136703447091,2.1378579106658733
2014-02-14,5.362200748552388e-05,0.6040637318734202,0.0006818390014658298,2.285364850391027,0.00011550351890608713,0.00011603672272246812,2.154031979076299
2014-02-18,5.088126402858046e-05,0.6119097920159643,0.0006809806744587143,2.26623114198754,0.00011390262751595518,0.00011542910492821906,2.2385966561674855
2014-02-19,5.093399391722896e-05,0.6081102644864119,0.0006903026955652358,2.232965202110294,0.0001140265500773579,0.0001112802829511452,2.2387121312861984
2014-02-20,5.128532994270177e-05,0.6043535996267886,0.0006983704090651253,2.240588214197999,0.00011437486773003386,0.00011395206874058347,2.230167337478739
2014-02-21,5.0142924359823583e-05,0.601639065677337,0.0007020170060045826,2.253265296456449,0.00011287939520909005,0.00011489758980315568,2.2511530121193593
2014-02-24,5.289213529725008e-05,0.6013649941579436,0.0007055935688116666,2.321831091930483,0.00011617455052822697,0.00011796240176869404,2.1964428147083526
2014-02-25,4.99909412374215e-05,0.6008718847333943,0.0007114537446002003,2.307105339249534,0.00011331851514875716,0.0001175394539063023,2.266780987590824
2014-02-26,4.8822079787728685e-05,0.6028698206877634,0.0007214273911740294,2.30592477555767,0.00011314307967209403,0.00011747837941843165,2.3174571866668465
2014-02-27,4.902946505121921e-05,0.6051654879128405,0.0007302704260431166,2.3240078672079707,0.00011451030900910379,0.00011729616285532594,2.33554065681686
2014-02-28,4.913560627678946e-05,0.6075203167961316,0.000735447664778022,2.355889733359432,0.00011548746605793636,0.0001187764944385827,2.3503824376842988
2014-03-03,5.060228536900576e-05,0.611060049425262,0.0007382735954405518,2.3595743369418947,0.00011810754018997942,0.00012043229280375527,2.334035692829026
2014-03-04,5.593664385448813e-05,0.6122691308574336,0.0007367145093610604,2.4116330988812327,0.00012429114197647166,0.00011441241409713367,2.2219985578648376
2014-03-05,4.9068183379191435e-05,0.6060502911708948,0.0007426027709717792,2.414353957053809,0.0001156876333688773,0.00011456478701368204,2.3576913878156223
2014-03-06,4.928243059442446e-05,0.5996615018240675,0.0007457144049660041,2.420368504248356,0.00011495781320262335,0.00011468749055237415,2.3326327824348225
2014-03-07,4.8971813978785636e-05,0.5961357385894587,0.0007280471419854041,2.5447994285709643,0.00011256360797568332,0.00012589124350850908,2.298538666026244
2014-03-10,4.912023117884392e-05,0.5920990194751985,0.0007144590087441817,2.5504705602376863,0.00011092085314466357,0.00012617175140730984,2.2581500632765175
2014-03-11,5.148937537691702e-05,0.590260910748113,0.000702888916143552,2.5340015189359346,0.00011229131889354394,0.0001252369695439231,2.180863878645628
2014-03-12,4.8906113932888686e-05,0.5913505321188329,0.0007153293413229792,2.525134916103199,0.00011060622987377543,0.00012937830334638925,2.2616033248021834
2014-03-13,5.192240840939531e-05,0.5887352479607453,0.0007169969625582011,2.579493506043949,0.0001135941877439452,0.00012510397108132315,2.187768079790968
2014-03-14,5.053194068255615e-05,0.5756471767796706,0.0007380490790302148,2.5872661991566908,0.00011116856231437222,0.00012548972842918365,2.199966215680058
2014-03-17,5.312543808337814e-05,0.569743466105745,0.0007441828173430033,2.451415822036199,0.00011328448499294905,0.0001171521655836572,2.1323962508347476
2014-03-18,5.3640183376897774e-05,0.5636965977912934,0.0007544159427258081,2.445578311022498,0.00011339553891741136,0.00011795053235698466,2.1140035655853024
2014-03-19,4.9711758607667365e-05,0.5705555048324531,0.0007631076701217027,2.4907246108653904,0.000111127200238585,0.0001186173992618511,2.2354308789519495
2014-03-20,4.924048797705463e-05,0.5749123002573162,0.000760626256481969,2.530202566456737,0.00011126240188335116,0.0001195467542520631,2.2595714716555584
2014-03-21,5.1299807125194504e-05,0.5794747723224366,0.0007508479849362581,2.322687915212931,0.00011372826387347734,0.0001074019530192767,2.2169335568051833
2014-03-24,5.150721281894852e-05,0.5796971330742432,0.0007474262726475836,2.305139956731569,0.00011374160630272914,0.00010548150280939452,2.208265601606884
2014-03-25,5.187847468728203e-05,0.5762783396249493,0.0007424971847696679,2.3837824314553155,0.00011310278558125362,0.00010927545507650797,2.1801486312584415
2014-03-26,4.894688218699071e-05,0.5850321599954964,0.000729032039265453,2.3797420779308056,0.00011051355885218992,0.00010563946692900777,2.2578263193556922
2014-03-27,4.819111839496585e-05,0.5917481959595742,0.0007067878023287807,2.4090618395495382,0.0001092106440241638,0.00010643195672300785,2.26619857893923
2014-03-28,4.77393720640184e-05,0.5981792060820357,0.0006784275582895272,2.540182489673145,0.0001076518267112688,0.00011141668234310917,2.254990421049274
2014-03-31,4.471229395078723e-05,0.5944380253828072,0.0006660064092087104,2.4668734042284197,0.00010257918943929503,0.00010524042579699253,2.2942054718149607
2014-04-01,4.637295349124256e-05,0.593833434871814,0.0006546898211661525,2.437765431937075,0.00010347008815232799,0.00010392890645685867,2.2312593950236126
2014-04-02,4.141854620280984e-05,0.6111694823151856,0.0006422624786337999,2.4084583303448626,9.968168288311878e-05,0.00010318811635514464,2.406691977912937
2014-04-03,4.131197301210188e-05,0.6192791886858549,0.0006236583363689454,2.384552900255785,9.940261734858421e-05,0.00010192840607905016,2.406145485219632
2014-04-04,4.5815215175484866e-05,0.6213865733951681,0.0006118610167909005,2.261062582182363,0.00010403827010359639,8.82269304745795e-05,2.2708235616727155
2014-04-07,4.72141155464609e-05,0.6272106525630243,0.0006018332774437593,2.6381284026349245,0.00010572737603689243,9.520536511735819e-05,2.2393170943306506
2014-04-08,4.530353492960697e-05,0.6248637207776309,0.0006000640522906235,2.6215288403174486,0.0001030267881453697,9.809675069572748e-05,2.2741445740482202
2014-04-09,4.691297863661334e-05,0.6497268398721102,0.0005571889633649151,2.465462245668851,0.00010504576895655901,8.714496452423333e-05,2.2391622107442952
2014-04-10,5.810324280314903e-05,0.6679241322865671,0.0005241818336953744,2.648341761101432,0.00011656503637828045,6.361865376953166e-05,2.0061709253164604
2014-04-11,5.691804938589508e-05,0.6749856824730491,0.0004900328695780483,2.3856050486531064,0.00011272809576848077,5.146609895141172e-05,1.9805333630497892
2014-04-14,5.793906540801691e-05,0.6794604806351447,0.0004947600769450564,2.3702471415229933,0.00011503957509086595,5.077238273346905e-05,1.9855269373217774
2014-04-15,5.375893588153699e-05,0.6791534543317802,0.0004787350373093693,2.3311486139339754,0.00010895341633192127,4.8416113625394614e-05,2.026703366525161
2014-04-16,3.1303883437837385e-05,0.656418009047361,0.00044960802981469785,2.207516116451135,7.787474290964665e-05,4.250513088613035e-05,2.4877023026324747
2014-04-17,3.0074876652121772e-05,0.6421145776908865,0.00043031542303348223,2.239975923332759,7.304792991092103e-05,4.322951966646814e-05,2.428868811529025
2014-04-21,3.398061258211898e-05,0.636344338364239,0.00041062086403455934,2.0566621329368417,7.516718610088995e-05,4.1720109080527854e-05,2.212060948555232
2014-04-22,3.465237531876505e-05,0.6278751846607772,0.00038943158344518467,1.9528559683968656,7.293826172562819e-05,3.9606438659901534e-05,2.10485604679834
2014-04-23,3.661275306357103e-05,0.6215012517286482,0.0003809799372984716,1.953202602121006,7.340222994740638e-05,3.926072667031388e-05,2.0048268377949476
2014-04-24,2.8915216768426475e-05,0.5967988147557657,0.00035938555153596126,2.0010978168389992,6.083751757408792e-05,4.0215500428985306e-05,2.1039965932580698
2014-04-25,3.367547480592454e-05,0.5770486226251827,0.00035140216306551856,1.8480919992598763,6.277279811066192e-05,3.364859457597132e-05,1.8640508700301466
2014-04-28,3.364553762091845e-05,0.5599761591623097,0.0003484843471662188,1.99731626123568,6.0635213546749536e-05,3.757454920752076e-05,1.802176984951811
2014-04-29,3.9441733334885286e-05,0.5462682447573536,0.0003335351503406898,1.9216830319873008,6.265485890356714e-05,3.560623745425007e-05,1.588542226873949
2014-04-30,4.001418281063408e-05,0.5302830235878088,0.00032379715737920306,1.9203795949121705,6.0360275833922534e-05,3.605765617486694e-05,1.5084720365170452
2014-05-01,2.1991126094734782e-05,0.5307587323331369,0.0003141856683170157,1.9763695711767089,4.4117822378465474e-05,3.80067477559418e-05,2.0061647679346613
2014-05-02,2.5114593555483047e-05,0.5320563325034534,0.00030534090022130383,2.0464543658233,4.6592196444043355e-05,4.1667834875362656e-05,1.8551841717490702
2014-05-05,2.3421323104644024e-05,0.5327503349747703,0.0002928811725170238,2.015742883777734,4.412403002062939e-05,4.156331578813629e-05,1.883925593079769
2014-05-06,2.3724080850696792e-05,0.5332749848514216,0.00028696193009630945,2.024698322520229,4.4000544628683344e-05,3.849028234542247e-05,1.8546785818844913
2014-05-07,2.503936026433856e-05,0.531592641935651,0.00028522854259863237,2.1406336198608558,4.492489459709083e-05,3.957221507906099e-05,1.7941710220557652
2014-05-08,2.245244272166245e-05,0.5488990502989771,0.00028040034061744466,2.045453619199063,4.3552545823491615e-05,3.8317662925669585e-05,1.93976870861679
2014-05-09,2.6257615904936162e-05,0.5603886152978906,0.0002758111804645061,2.1148516754860114,4.7689512486994306e-05,4.0036952806022944e-05,1.8162163944986782
2014-05-12,2.5472098693136958e-05,0.5681973991245886,0.00026484757693251746,1.6805278070976972,4.6669119566859245e-05,2.9227363265714825e-05,1.8321662509667285
2014-05-13,2.7268227179962204e-05,0.5744357543183877,0.0002665208346009934,1.6084885754774605,4.8970608185718496e-05,3.344264864432541e-05,1.7958852939916856
2014-05-14,2.54765910501542e-05,0.5744158128116029,0.00026511560690618374,1.675215052248208,4.720790113751837e-05,3.696578870157258e-05,1.8529912830403044
2014-05-15,2.174205444419079e-05,0.5592754465599554,0.00025853891512604563,1.5893293700521935,4.193136533353105e-05,3.185032287062393e-05,1.9285834023258366
2014-05-16,2.0552751262807784e-05,0.5464860880228452,0.00025609428715999224,1.577528234091114,3.964733851827838e-05,3.178835287077066e-05,1.929052612533881
2014-05-19,2.1296152341554682e-05,0.532440787119035,0.0002533716522025047,1.723850864527971,3.9111178373291003e-05,3.453442693129009e-05,1.8365373118116872
2014-05-20,2.0908636850371392e-05,0.5290451384159385,0.00025992074624529,1.786950142094106,3.90010285274312e-05,3.3548943385359954e-05,1.86530708847901
2014-05-21,2.119414789263069e-05,0.5138239381228904,0.0002580717058940642,1.7361748116298186,3.800077990797606e-05,3.185662657402693e-05,1.7929845587795072
2014-05-22,2.007249814887391e-05,0.4717967668317102,0.00029130616016382027,1.718464745328289,3.607700760591034e-05,3.146013140538371e-05,1.7973352065265629
2014-05-23,2.2049522594442057e-05,0.4439629040510975,0.000318842381679188,1.612312679110597,3.722496526686445e-05,3.0127244994763427e-05,1.6882435938203766
2014-05-27,2.174082787467674e-05,0.43174297742755047,0.00038088369296666196,1.459818645223814,3.928796287314397e-05,2.6306755540171166e-05,1.807105189352323
2014-05-28,2.1661197917021908e-05,0.42544332990540285,0.00040592561867931396,1.4935064552776416,3.9893871556219426e-05,4.093585466136754e-05,1.8417204675864132
2014-05-29,2.1856321025887475e-05,0.422779297249111,0.000420278231989099,1.4088481225030005,4.052011705824929e-05,3.811887088163451e-05,1.8539312728000146
2014-05-30,2.8179051435749515e-05,0.401505841643969,0.0004285346367678196,1.295686845666287,4.412127136466791e-05,3.647976315683499e-05,1.5657472170512172
2014-06-02,2.8496658002674943e-05,0.3859377857495862,0.0004607443397748994,1.240838397097591,4.422259975913149e-05,3.7589042554920385e-05,1.5518521419241644
2014-06-03,3.418588872187905e-05,0.36939548452630344,0.0005001514047553402,1.2392008267763648,4.8302072574142584e-05,3.753957821789334e-05,1.4129242906951
2014-06-04,2.793146765100254e-05,0.362699217903145,0.0005304729399509331,1.2636321752680952,4.414943139805314e-05,3.8937502926687136e-05,1.5806341417390035
2014-06-05,4.136471088316827e-05,0.35910366238041397,0.0005612589626867716,1.2554383049795248,5.471626895127457e-05,4.13096898437635e-05,1.3227765354341976
2014-06-06,3.9833023701562004e-05,0.3537794415507271,0.0005528244257271246,1.2721657558704291,5.24986143926868e-05,4.1429412653696044e-05,1.3179670914771187
2014-06-09,5.1073182956276414e-05,0.3541978844339572,0.0005477765905357859,1.2596430269751264,5.9243970833176446e-05,4.101502657734072e-05,1.159981959297407
2014-06-10,4.95066057749403e-05,0.358890891708364,0.0005473117003766264,1.3535842300860452,5.907604037290672e-05,4.553911100967085e-05,1.1932961157036213
2014-06-11,4.7157992518462575e-05,0.35774219346767744,0.000551793621124433,1.3229510006304928,5.770801791173271e-05,4.480883371188855e-05,1.2237165924554518
2014-06-12,4.667919578081926e-05,0.3569529930392714,0.0005612377027346999,1.3423272760216929,5.777582153349169e-05,4.385382093751941e-05,1.2377210139775392
2014-06-13,3.72024477228719e-05,0.354534880034634,0.0005407039015263111,1.3150759151431248,5.0283381731005244e-05,4.467016338724629e-05,1.3516148750634827
2014-06-16,2.938646502467408e-05,0.34959954266604815,0.0005312772244558935,1.3013078676990897,4.3682262909458926e-05,4.4876117236101525e-05,1.486475589111569
2014-06-17,3.191330809025626e-05,0.34957751672592036,0.0005078473155932281,1.303964521428032,4.450368633513158e-05,4.495333347978344e-05,1.3945181179358652
2014-06-18,3.560112133469648e-05,0.35021003748792345,0.0005007751847212074,1.251360590465026,4.67607887271476e-05,4.1973377158538144e-05,1.3134639296199646
2014-06-19,3.687128606172102e-05,0.353174700441044,0.000496911356756457,1.243645794382785,4.7804985380241316e-05,4.179691021457419e-05,1.2965369664681001
2014-06-20,3.6786047916274955e-05,0.358778565609977,0.0004966077836397879,1.3005122387517165,4.8492527020011246e-05,4.405970881365166e-05,1.318231497180133
2014-06-23,3.78482539714106e-05,0.3616719644591785,0.0004990020759538045,1.2896624683414772,4.9703725933803156e-05,4.367437029626774e-05,1.3132369586017842
2014-06-24,3.933090292313687e-05,0.37335442628442017,0.0004934457538099356,1.330440567492335,5.201252898898234e-05,4.3764445734363166e-05,1.3224341452477908
2014-06-25,4.004889359785303e-05,0.3768807779279426,0.00048525759337879646,1.3505432052110258,5.2539437522265094e-05,4.3987294261417415e-05,1.3118823718286607
2014-06-26,4.4267929857314866e-05,0.38627561357002616,0.0004916096946741179,1.3620357330462407,5.6983893145502285e-05,4.447450136881868e-05,1.2872500098643358
2014-06-27,3.536085878696092e-05,0.37712478169262065,0.0004728347996369349,1.3678491438535816,4.876420966017075e-05,4.464036673899562e-05,1.3790448346846211
2014-06-30,3.524942345217237e-05,0.3719261556579189,0.0004622349169536494,1.3581568661753582,4.747490501321707e-05,4.432653486291337e-05,1.3468278446492226
2014-07-01,3.707778978776346e-05,0.3665197030817726,0.0004762611301124534,1.3058845586221717,4.870536632138134e-05,4.157679487464099e-05,1.3135995052611051
2014-07-02,3.729144432547138e-05,0.36355281303715764,0.0004790274830449271,1.2439352590135089,4.859060728260927e-05,4.006658042024668e-05,1.3029961204645581
2014-07-03,3.7850371933542936e-05,0.35896105740717543,0.00048133712683506966,1.247890093483904,4.8451484979692515e-05,3.985007541460041e-05,1.2800794947210252
2014-07-07,3.637233936281704e-05,0.35655396915268356,0.0004901618423966546,1.2415869833481268,4.760807730871195e-05,4.048185180784184e-05,1.308908861588954
2014-07-08,3.904012916123487e-05,0.3547309885176055,0.000498737352030056,1.1854007216985818,4.94983474252382e-05,3.7734972958310377e-05,1.2678838028637438
2014-07-09,3.921043801203444e-05,0.35648356350684646,0.0004894226770105689,1.1691269278267304,4.9383560794252335e-05,3.678944759215497e-05,1.2594493532333295
2014-07-10,3.784415060760939e-05,0.35750411326418585,0.0004861490953372267,1.1937749095608954,4.849144936636377e-05,3.8104092258948046e-05,1.2813459567147347
2014-07-11,4.137743263306523e-05,0.3567966452134394,0.0004851135321070632,1.1940225851801296,5.055035700195461e-05,3.8109362625245584e-05,1.2216890653954973
2014-07-14,3.5819786180035966e-05,0.3469359530447964,0.0004783624437792648,1.2995073244388478,4.541395660934369e-05,4.2351494446874945e-05,1.2678455527647734
2014-07-15,3.740515266448331e-05,0.3410775912422911,0.0004812989565072761,1.264562421069155,4.5764251444179765e-05,4.109758948864788e-05,1.2234745264823776
2014-07-16,4.331224214055195e-05,0.3389610594990473,0.00045098120021781405,1.3372363223690138,4.737337877866015e-05,4.3862942274786024e-05,1.0937641746859805
2014-07-17,4.7474517764657056e-05,0.3386633891556632,0.00044557039585557017,1.3127461646293963,4.925572266681306e-05,3.991206328236868e-05,1.0375191784145312
2014-07-18,4.82618636397603e-05,0.3382483628755516,0.0004458359469831257,1.2406911125556146,4.961640437238855e-05,3.686581902988828e-05,1.0280664821138883
2014-07-21,3.56854935741795e-05,0.344532714563032,0.000426970166902419,1.177479376094305,4.252801236615232e-05,3.580013784694362e-05,1.1917451072310172
2014-07-22,3.6878426197529086e-05,0.35128820437852176,0.0004203182214220014,1.3552305501656488,4.3735980335479706e-05,4.2470595831409166e-05,1.1859502924886227
2014-07-23,3.8554343811198455e-05,0.35191243345269335,0.0005212221501804504,1.3858447687773718,4.988646159624678e-05,5.154745093510371e-05,1.293925837268609
2014-07-24,3.79220014302475e-05,0.35783424009165266,0.0005120177140161337,1.3361001564935089,4.986203656443107e-05,5.1680821250517196e-05,1.3148577259601046
2014-07-25,3.58816002468109e-05,0.3619192165172439,0.000503367293007884,1.35090394198821,4.8639605228656024e-05,5.168833676402441e-05,1.3555584169627173
2014-07-28,3.90148494586092e-05,0.433228955800494,0.00045052907322005423,1.341327517688053,5.7437278587617526e-05,5.151871921596478e-05,1.4721901887267987
2014-07-29,3.5953585678647994e-05,0.4773876790680324,0.0004079929537619617,1.4157321906894271,5.781874252019177e-05,5.9654971473680887e-05,1.6081495469457163
2014-07-30,3.539196672747045e-05,0.49807250804269254,0.00037363737458581106,1.411009867436996,5.727565641377983e-05,5.9456044681893786e-05,1.6183236397915053
2014-07-31,4.5379445989039353e-05,0.5328976539654356,0.000355435269103475,1.4600303158535737,6.767895789925782e-05,5.220012530347167e-05,1.4914011492252361
2014-08-01,4.584672797284814e-05,0.539498963291636,0.0003897823675733617,1.445219669329477,7.212002724207019e-05,5.135687608611596e-05,1.5730681431569538
2014-08-11,3.847004227028839e-05,0.5349213394758936,0.00038507698689063907,1.6211855123920231,6.510660321763628e-05,9.524423636786027e-05,1.6923974962179893
2014-08-12,3.841634430365733e-05,0.5381700082424786,0.0003816782990328043,1.5683886352425187,6.51667770762734e-05,9.342094507865434e-05,1.6963294727153246
2014-08-13,3.776559449586869e-05,0.5445968041234562,0.00038164695317077535,1.511011557823336,6.53813902490148e-05,8.798774145579465e-05,1.7312421827800724
2014-08-14,3.862814115860239e-05,0.5452498600674068,0.0003793817835964757,1.4909625931280088,6.600634798417521e-05,9.117903379696126e-05,1.708763248874992
