Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_CELG,Predicted_Covariance,Future_Cov_45_CELG,Beta_Predicted
2013-11-14,4.545126757048379e-05,0.40278320575367355,0.00027890729616150564,1.0048268073069346,4.5349686761903865e-05,3.1328194728896476e-05,0.9977650610420843
2013-11-15,4.488960878325864e-05,0.3988341055285301,0.0002773285684564829,1.0164533812281282,4.4500255475781674e-05,3.309478012091365e-05,0.9913264268049898
2013-11-18,4.304897041106976e-05,0.4060306540232046,0.00028501363600986335,1.3216334386598596,4.497519204697408e-05,5.677969173160447e-05,1.0447448944193334
2013-11-19,4.253689180732228e-05,0.4099251592376347,0.00029131673125162714,1.3987889339296058,4.563206941482526e-05,6.0700110032035016e-05,1.0727645456918453
2013-11-20,3.986505410246521e-05,0.4319843416770169,0.0002895584857858488,1.461569007015298,4.641221895256049e-05,6.428506714095608e-05,1.1642331861200312
2013-11-21,3.485111027762049e-05,0.4496953552291603,0.00028957401855275126,1.4109415336105935,4.517586818888869e-05,6.283619813307758e-05,1.2962533425484064
2013-11-22,3.677714977289896e-05,0.45848618323161655,0.0002895235964405217,1.1250739775941507,4.7310470720034816e-05,5.2384479611064275e-05,1.286409387681746
2013-11-25,4.464079349966786e-05,0.4577988104376539,0.0002946386610658484,1.1423683633033623,5.250316433000584e-05,5.399712504033723e-05,1.1761252480961495
2013-11-26,4.5604254902161166e-05,0.4548444844492847,0.0002965501951170833,1.0990367358607671,5.2895012246243374e-05,6.424497986379845e-05,1.159870112113962
2013-11-27,5.098239319509307e-05,0.45661382384063115,0.0002958313751860404,1.152834904793003,5.607654923135668e-05,6.868220737371734e-05,1.099919907972345
2013-11-29,5.306536742177139e-05,0.46529029654183346,0.0002977789424752352,1.1532111820812814,5.8489320368856594e-05,6.871122786347997e-05,1.102212671100057
2013-12-02,5.1303727815654587e-05,0.4745922533370904,0.0002967044966718077,1.0634371942615648,5.855408119359352e-05,6.776693539784711e-05,1.1413221550681663
2013-12-03,5.129816798105141e-05,0.48040094060027805,0.0002925050158560731,1.1850989493921515,5.88466081413212e-05,7.927629393950582e-05,1.1471483379885623
2013-12-04,4.926678581923591e-05,0.47711551139293323,0.00029059864547713196,1.1830826195542214,5.7088343788668784e-05,7.923025315403074e-05,1.1587592500580584
2013-12-05,6.186383108747796e-05,0.4732124704860078,0.0002894340415072691,1.2643000707925445,6.332123711516812e-05,8.733618902276718e-05,1.023558289263226
2013-12-06,6.149224160789946e-05,0.4715747258555646,0.00029321909688016356,1.2698932018144675,6.332231870791225e-05,8.432120479351134e-05,1.029761105664063
2013-12-09,5.694825981469449e-05,0.4719635538572704,0.00029675956911581996,1.2888578862850455,6.135515498271653e-05,8.614280139664436e-05,1.0773841936937452
2013-12-10,5.3452041059883435e-05,0.470141874919657,0.00029791476412109537,1.2832792143603573,5.93276430171534e-05,8.611980262445608e-05,1.1099228736782456
2013-12-11,5.2671389427449466e-05,0.4726263441805106,0.000298502856243419,1.2338449765392123,5.926244407384671e-05,7.888885222974793e-05,1.1251353859855147
2013-12-12,5.926873458923956e-05,0.49365154286609453,0.0003017694573249173,1.2571143714119102,6.601930789225646e-05,8.144718718216184e-05,1.113897712677714
2013-12-13,5.102150798536989e-05,0.5203205968807014,0.0003022474357092887,1.251458591229733,6.461434935225477e-05,8.183700295071026e-05,1.266413947835147
2013-12-16,5.265033739264804e-05,0.5363857536635321,0.0003034844979428426,1.2910035394305897,6.780255659212128e-05,8.361801013209365e-05,1.2877895935684747
2013-12-17,5.547285481711756e-05,0.5414979108601059,0.000304795303176083,1.2980262756563918,7.041110807181312e-05,8.43372664489428e-05,1.2692894264040289
2013-12-18,5.7755345996717895e-05,0.5350320065542753,0.00030482358488481096,1.3673416827863565,7.099048466300446e-05,8.055634307328965e-05,1.229158676792252
2013-12-19,6.478693026373803e-05,0.5595495375101873,0.0003083505761610479,1.3777991275235264,7.908691309617833e-05,8.110076999183431e-05,1.2207232658535785
2013-12-20,6.101338500649426e-05,0.5756477285502095,0.00031463286529690923,1.3868348691060135,7.975747530565687e-05,8.235028366301451e-05,1.3072127582688207
2013-12-23,6.0371580554275465e-05,0.5774904356423399,0.0003186285800738605,1.3820041331233008,8.009463617570426e-05,8.145735761747753e-05,1.3266943724240796
2013-12-24,6.05937066863415e-05,0.5820973165430823,0.0003215541134807755,1.3636654762359477,8.125243635909392e-05,8.197215618662828e-05,1.3409385364009945
2013-12-26,6.0130930524985e-05,0.5812272286890174,0.00032250367082659075,1.3170613369336366,8.093982198243949e-05,8.405570553337427e-05,1.346059694665929
2013-12-27,6.1029823506439453e-05,0.5672937299261261,0.0003274854831877298,1.3185495959191291,8.020012906005642e-05,8.414892236214842e-05,1.314113730831849
2013-12-30,6.103786899254316e-05,0.561895065647005,0.0003304292062782824,1.291891437299363,7.979838707318454e-05,8.253042492246294e-05,1.3073586675008806
2013-12-31,6.15980310886923e-05,0.5456849454702725,0.0003340187623764449,1.2977501138993914,7.827279085557725e-05,8.237239155233478e-05,1.2707028044918462
2014-01-02,6.274975633376732e-05,0.5796563803654573,0.0003403280349142366,1.4140723594133042,8.47082101701073e-05,8.647659735242808e-05,1.3499368781536374
2014-01-03,6.287727487442676e-05,0.5663707425667365,0.00034501510058803595,1.392413657483978,8.341933393599334e-05,8.610110795033486e-05,1.3267008486387406
2014-01-06,6.194585296328845e-05,0.5793026945286706,0.00035278670420746345,1.345214929328881,8.56382475913554e-05,8.282510010117356e-05,1.3824694228055587
2014-01-07,5.985294868622432e-05,0.5830743453154188,0.00036400854137020363,1.316010834089495,8.60641920422607e-05,8.412347768730191e-05,1.4379273524759377
2014-01-08,5.957982003469859e-05,0.592609718302095,0.00037267095522552863,1.3552114764068688,8.830415439824259e-05,8.69033632022415e-05,1.482115158233363
2014-01-09,5.8876921963223624e-05,0.5904791188847955,0.00037967698431532235,1.3421613818258205,8.828445261764518e-05,8.840858098512912e-05,1.4994746612737402
2014-01-10,5.8643073362417135e-05,0.5920914897874133,0.00038394087806732077,1.3745050589710688,8.884425648166278e-05,9.17863184583835e-05,1.5150000057568747
2014-01-13,6.549653155125348e-05,0.5220086154145112,0.0003760972549732615,1.3519890345293446,8.192885843970075e-05,8.537105598646985e-05,1.250888505074324
2014-01-14,6.384952094066409e-05,0.510218385277854,0.0003726925716234998,1.3273262880630137,7.870644448634803e-05,8.143499425206141e-05,1.2326865311877688
2014-01-15,6.070372053025981e-05,0.5007105867781346,0.00036833930687665595,1.4284344368340285,7.487183241074523e-05,8.922054162670196e-05,1.233397751517106
2014-01-16,6.085694586035492e-05,0.49620173634296827,0.00036398612114530907,1.4553594393307177,7.385089593537821e-05,9.14431020536247e-05,1.213516302721464
2014-01-17,6.130074788390541e-05,0.48824432015148705,0.00035898308939088657,1.4956515644402335,7.242809818434721e-05,9.398271504220091e-05,1.1815206287778963
2014-01-21,6.022038567812545e-05,0.4777768273581391,0.0003617188737974335,1.4837545270578485,7.05151499099213e-05,9.48390238091633e-05,1.1709514828885483
2014-01-22,6.0180607898710316e-05,0.4587379978206335,0.0003646194134193814,1.4780348211512482,6.795366642398879e-05,9.462078382849446e-05,1.1291621802551626
2014-01-23,6.197862719476769e-05,0.446550570285712,0.0003670089645319373,1.4619639777114144,6.734881532357296e-05,9.198971425459459e-05,1.0866458063346494
2014-01-24,8.312838911315208e-05,0.4557989179085069,0.0003727552411060151,1.3670702981959315,8.023425999104537e-05,7.242460372664979e-05,0.965184828516678
2014-01-27,7.785643656399444e-05,0.45291157854497294,0.0003777574618721107,1.4168084807318255,7.767248690391759e-05,7.485452278155684e-05,0.9976373223821302
2014-01-28,5.7778264472590076e-05,0.4840548915065519,0.00038418223473148436,1.3830136850530694,7.211830295490353e-05,7.251008696397975e-05,1.2481908830805457
2014-01-29,5.541992369045716e-05,0.49932272171378433,0.0004000026197803566,1.4452200946009774,7.434396311731469e-05,7.207045426513214e-05,1.3414663566221416
2014-01-30,5.718939038351772e-05,0.5075703583278734,0.00041302641595467466,1.7428912942815085,7.800867470280829e-05,9.010520689730184e-05,1.3640410254362634
2014-01-31,5.786696567157789e-05,0.5255709527923121,0.0004187670094759828,1.563793179906508,8.181500100181182e-05,8.431119681455795e-05,1.4138463984123557
2014-02-03,7.055814511505822e-05,0.5446253852911654,0.00042015809211750835,1.768630131290152,9.377300296159157e-05,7.293137426060589e-05,1.3290174055550523
2014-02-04,5.3287933521446234e-05,0.5574567752291358,0.0004191905295036212,1.9777282238134732,8.331656736836212e-05,8.405256263676254e-05,1.5635165761275125
2014-02-05,5.1744253938995175e-05,0.5616868849651435,0.0004208352224758225,2.0317861848090657,8.288603961949618e-05,0.0001093901940880137,1.6018404616909963
2014-02-06,5.460185755120456e-05,0.5592460066578047,0.0004228697136465108,2.191944880729888,8.497866249265347e-05,0.00011515923154829146,1.556332811808868
2014-02-07,6.356327391387762e-05,0.5694376067823673,0.00041366252471361265,2.0575801011214327,9.233627780110482e-05,0.00010407082352497643,1.4526671160175286
2014-02-10,6.2547563500994e-05,0.5782837993896068,0.0004172192455738512,2.065209158354952,9.341753228546053e-05,0.00010629464547858377,1.4935439057346485
2014-02-11,5.609995653519849e-05,0.604894696886171,0.00043224206083811384,2.0409297878289965,9.419428460044839e-05,0.00010458618510791548,1.6790438071257434
2014-02-12,5.280573476410588e-05,0.6156885797578291,0.00044863237392587515,2.040331940737841,9.476477763529198e-05,0.00010459410236730107,1.7945925392123754
2014-02-13,5.31879934714369e-05,0.621667793528468,0.00045926753528772915,2.017829531880164,9.716235790443919e-05,0.00010285712418863974,1.8267723890847183
2014-02-14,5.362200748552388e-05,0.6263519549424047,0.0004644829725816708,2.0708674832952148,9.88495896246843e-05,0.00010514587021542195,1.8434518635164923
2014-02-18,5.088126402858046e-05,0.6239156188059598,0.0004691073250800975,2.07144036022944,9.639198212616981e-05,0.00010550755492829882,1.8944494396213423
2014-02-19,5.093399391722896e-05,0.6345741333924102,0.0004726288965601021,2.055668122132235,9.845694745618508e-05,0.00010244464627945652,1.9330301805152763
2014-02-20,5.128532994270177e-05,0.634506408533464,0.00047667095659488935,1.9636155899697347,9.920691287233816e-05,9.986576617265876e-05,1.9344111265965627
2014-02-21,5.0142924359823583e-05,0.6360171649336295,0.00047726587188648683,1.9598744397443693,9.839065596574042e-05,9.99371222720957e-05,1.9622041837786142
2014-02-24,5.289213529725008e-05,0.6342721478696088,0.0004769569062862318,1.9740539656555616,0.00010074204489019614,0.00010029331927678278,1.904669651244612
2014-02-25,4.99909412374215e-05,0.6322870682796076,0.00047995705490315254,1.9752733606804247,9.79402360434567e-05,0.00010063370240630876,1.9591596721155953
2014-02-26,4.8822079787728685e-05,0.6233028607012948,0.000478961758033954,1.9691971599972056,9.531421552535985e-05,0.00010032334686889451,1.9522768374426533
2014-02-27,4.902946505121921e-05,0.6219387485801283,0.00048607016088233525,1.9665294336824195,9.601203470829746e-05,9.925369013062949e-05,1.9582517289959693
2014-02-28,4.913560627678946e-05,0.6153506036557249,0.00048692154322703537,1.9787997660709575,9.518100484515777e-05,9.97648133024642e-05,1.9371085869783824
2014-03-03,5.060228536900576e-05,0.6101887667788988,0.00048687927796967176,1.9887061232834145,9.577671107250815e-05,0.00010150323911824572,1.8927348908073633
2014-03-04,5.593664385448813e-05,0.6094216768117197,0.0004856484358011308,2.039945850356424,0.0001004447165880668,9.67788713278905e-05,1.7956872215887782
2014-03-05,4.9068183379191435e-05,0.6067793746550606,0.0004858385788553706,2.037482805269448,9.368645343530829e-05,9.668167459363598e-05,1.9093116350225088
2014-03-06,4.928243059442446e-05,0.5971759078936464,0.00047294595990182155,2.098346210784503,9.117044989872519e-05,9.94286865006503e-05,1.8499584699671794
2014-03-07,4.8971813978785636e-05,0.5945637193776218,0.0004751293529546773,2.1292764166291005,9.069376495851993e-05,0.00010533531753160899,1.851958455078018
2014-03-10,4.912023117884392e-05,0.5979459249295559,0.0004758273632622109,2.132478908956052,9.141486413829442e-05,0.00010549370887741585,1.861043035515411
2014-03-11,5.148937537691702e-05,0.5945647968729599,0.00047578953354511494,2.105877741653934,9.306051371321274e-05,0.00010407797494355288,1.8073731334276837
2014-03-12,4.8906113932888686e-05,0.605173210723652,0.0004923257237703821,2.103438619416937,9.390474473395689e-05,0.0001077721899285292,1.9201023590387387
2014-03-13,5.192240840939531e-05,0.6094696691796146,0.0004843188550541291,2.149502670015512,9.664851830373649e-05,0.0001042496595702869,1.8614028367422193
2014-03-14,5.053194068255615e-05,0.6055143078123117,0.0004616870067265755,2.0871237930713287,9.248711333084313e-05,0.00010123140714163008,1.830270361311694
2014-03-17,5.312543808337814e-05,0.6060046746116762,0.0004616832834657854,2.087368789593136,9.490723291316706e-05,9.975450589588393e-05,1.786474358370733
2014-03-18,5.3640183376897774e-05,0.6058889676063198,0.00045569232455469654,2.006905600084149,9.472705343502088e-05,9.679329541533603e-05,1.76597184184532
2014-03-19,4.9711758607667365e-05,0.611720133912124,0.00046537039019986905,2.0001231009675493,9.304257304759507e-05,9.525316424198677e-05,1.8716411499722023
2014-03-20,4.924048797705463e-05,0.603338524558239,0.00047241184510377955,2.0266779999973394,9.202008290693444e-05,9.575627660240437e-05,1.8687890126071558
2014-03-21,5.1299807125194504e-05,0.6154737538131885,0.0004605625079091434,1.992575887740181,9.46044781559736e-05,9.213745009854054e-05,1.8441488079106478
2014-03-24,5.150721281894852e-05,0.6209383337314264,0.00046318500066143165,1.965477333299432,9.590908338218383e-05,8.993879189365322e-05,1.8620515095489831
2014-03-25,5.187847468728203e-05,0.6243861960777265,0.0004570896722783821,1.904513901149579,9.614962545161044e-05,8.730520894081738e-05,1.8533626139008565
2014-03-26,4.894688218699071e-05,0.6250701591339939,0.00045553990881268844,1.905500843542628,9.33371419014958e-05,8.458735726505529e-05,1.9069067881570463
2014-03-27,4.819111839496585e-05,0.6242470701645841,0.00045649356705168765,1.908497570873096,9.25885635297756e-05,8.431710947989317e-05,1.9212785802341454
2014-03-28,4.77393720640184e-05,0.619632535092495,0.0004513805094256674,1.9685446254433163,9.095864152794167e-05,8.634368282708496e-05,1.90531709143485
2014-03-31,4.471229395078723e-05,0.5920484465488087,0.0004635726863070441,2.037691491753165,8.523729158050027e-05,8.693089798099566e-05,1.9063502238180186
2014-04-01,4.637295349124256e-05,0.5841383436347438,0.00043080856636064705,1.941395787648312,8.256391128729225e-05,8.27672501081922e-05,1.7804324519223103
2014-04-02,4.141854620280984e-05,0.5901803484943107,0.00042481972624084676,1.9171591125466552,7.828607280689712e-05,8.213886662862202e-05,1.8901212134187895
2014-04-03,4.131197301210188e-05,0.5847664841922677,0.00040965844864220604,1.8896982685202688,7.60731499823326e-05,8.07757011639167e-05,1.8414310534151401
2014-04-04,4.5815215175484866e-05,0.5953045580211768,0.00039255034817971295,1.714134142310911,7.983471082644288e-05,6.688571779901773e-05,1.742537070286672
2014-04-07,4.72141155464609e-05,0.5778790904357264,0.0003931670574227933,1.9638099361196704,7.8733846808173e-05,7.087041017511922e-05,1.6675912679269658
2014-04-08,4.530353492960697e-05,0.5639944387643738,0.00039147797939075485,1.956209217915384,7.51094420526115e-05,7.320070830702442e-05,1.6579157050176596
2014-04-09,4.691297863661334e-05,0.5861497757708566,0.00036741520096061133,1.6802949542570624,7.695443740786863e-05,5.9392207054160516e-05,1.6403656225701553
2014-04-10,5.810324280314903e-05,0.6087209355705387,0.0003740288262863355,1.3397437382537691,8.973687912649463e-05,3.218341917789968e-05,1.5444383961583492
2014-04-11,5.691804938589508e-05,0.6142196341380911,0.0003832529465815814,1.1952191114056472,9.071757873617233e-05,2.5785183968717364e-05,1.5938279634483248
2014-04-14,5.793906540801691e-05,0.6120221906932555,0.0003853000073720777,1.1949518478498005,9.144341159920007e-05,2.559672006528079e-05,1.5782686682161642
2014-04-15,5.375893588153699e-05,0.6132463488697609,0.00038764229745144206,1.1638896049259757,8.852702758067273e-05,2.4173066883288567e-05,1.6467406976907168
2014-04-16,3.1303883437837385e-05,0.5539933922902643,0.0003515237717005531,1.077396704529322,5.811403670140647e-05,2.074498464632968e-05,1.8564481565620488
2014-04-17,3.0074876652121772e-05,0.5151596324325506,0.0003168486723703527,1.0889805674847444,5.0288617669983415e-05,2.1016345027691527e-05,1.672113846107348
2014-04-21,3.398061258211898e-05,0.48899769805527193,0.00028747021484823687,1.014217534310392,4.833022793670834e-05,2.0573756615235343e-05,1.4222883068959242
2014-04-22,3.465237531876505e-05,0.47371873578608936,0.00026785880186890753,0.9708696441117368,4.5639410617677895e-05,1.9690489021491053e-05,1.317064420486151
2014-04-23,3.661275306357103e-05,0.4565968386167495,0.00024907662920165707,0.9232058789111246,4.3602920926496574e-05,1.8557078325103956e-05,1.190921667397927
2014-04-24,2.8915216768426475e-05,0.42309401546548947,0.00023580177487801424,0.9571811723752428,3.4936037370874365e-05,1.923620101144214e-05,1.2082232566564133
2014-04-25,3.367547480592454e-05,0.40123509164734666,0.00022401214999172447,1.1003282808438088,3.484909946770944e-05,2.0033905366949362e-05,1.0348510204696035
2014-04-28,3.364553762091845e-05,0.39883832225948956,0.00023165760657047516,1.2345999942367094,3.5211449168535176e-05,2.322593528896222e-05,1.0465414333769822
2014-04-29,3.9441733334885286e-05,0.4058202445791368,0.00022233802826971354,1.1540748096092543,3.800306106358747e-05,2.1383475332256e-05,0.9635241114004149
2014-04-30,4.001418281063408e-05,0.41330652670655754,0.00021489176373803537,1.1295754085621288,3.83256142994577e-05,2.120926602918871e-05,0.9578007498199456
2014-05-01,2.1991126094734782e-05,0.4068870941875673,0.00020521738317158558,1.2158639922990575,2.7334096418468888e-05,2.3381778759793856e-05,1.242960287741397
2014-05-02,2.5114593555483047e-05,0.39711584544427037,0.00019739022757923267,1.4427750981677478,2.7960383077414947e-05,2.937632793416973e-05,1.1133121870216611
2014-05-05,2.3421323104644024e-05,0.3959136349640115,0.00018972979921010692,1.4882193108280224,2.6392099813069374e-05,3.068612057408007e-05,1.126840686802886
2014-05-06,2.3724080850696792e-05,0.3917796318291476,0.00018271057755258686,1.4392194252210937,2.579398225344687e-05,2.7360106647800538e-05,1.0872489609092393
2014-05-07,2.503936026433856e-05,0.39574050785465026,0.00017672391086801558,1.5684435870526372,2.6325084754288287e-05,2.899458664498368e-05,1.0513481365488748
2014-05-08,2.245244272166245e-05,0.4148581838317281,0.00018120072048601892,1.449258595444411,2.6461314858782448e-05,2.7149088999687405e-05,1.1785494873238083
2014-05-09,2.6257615904936162e-05,0.4293687388674637,0.00018708164199472774,1.5072899661284709,3.0093566011861663e-05,2.853500221239342e-05,1.146089047871417
2014-05-12,2.5472098693136958e-05,0.43782516252078163,0.00018337089958204484,1.343254815437481,2.9922528528573008e-05,2.3361586927272712e-05,1.1747178310295707
2014-05-13,2.7268227179962204e-05,0.4419744507190976,0.00018300775225854084,1.6214123853669111,3.122197416426558e-05,3.371135209666457e-05,1.144994647367789
2014-05-14,2.54765910501542e-05,0.44352982198107965,0.00018430976526727746,1.7824988444773753,3.039258619800779e-05,3.9333144456479653e-05,1.192961261503777
2014-05-15,2.174205444419079e-05,0.4425858072114457,0.00019072758859371212,1.7145453368739818,2.8500634675588877e-05,3.435966363219325e-05,1.3108528795540706
2014-05-16,2.0552751262807784e-05,0.44015306493415407,0.0001981219975137249,1.785055150515835,2.80869811295738e-05,3.597017269936645e-05,1.3665801123375605
2014-05-19,2.1296152341554682e-05,0.4483256523714569,0.0002056088341473465,1.8346471730100404,2.966641357092201e-05,3.6754042965522e-05,1.3930410101844846
2014-05-20,2.0908636850371392e-05,0.4666331026900161,0.0002082694351338117,1.9915775189679572,3.0792941262059465e-05,3.7390702660070665e-05,1.4727378682036127
2014-05-21,2.119414789263069e-05,0.47892463629118415,0.00020912816823922173,1.984432810704316,3.188463318892783e-05,3.641184896151648e-05,1.5044074123883169
2014-05-22,2.007249814887391e-05,0.4908614831858555,0.0002107082605557242,1.965680435994744,3.192276122776311e-05,3.598593743950968e-05,1.5903731060776816
2014-05-23,2.2049522594442057e-05,0.4969135252002941,0.00021012581413947326,1.9624734234204768,3.382362243049286e-05,3.6670255335159686e-05,1.5339843429997282
2014-05-27,2.174082787467674e-05,0.5019911174306143,0.00021636872467877612,1.829512626975752,3.4429547427097697e-05,3.2968849653327154e-05,1.5836355278448486
2014-05-28,2.1661197917021908e-05,0.5049011151863293,0.000221207722214434,1.4712845441039766,3.495004241160775e-05,4.032676929525585e-05,1.6134861306143709
2014-05-29,2.1856321025887475e-05,0.5109409271807233,0.00022429455036020762,1.5532393240529736,3.5774089000329384e-05,4.202562951687251e-05,1.6367845694596617
2014-05-30,2.8179051435749515e-05,0.50144080065776,0.00022674238899025818,1.5351317598194674,4.0081984170196034e-05,4.322127927751836e-05,1.4224035987011896
2014-06-02,2.8496658002674943e-05,0.495894325072521,0.00022592037422763646,1.5140336071894325,3.9789071326758086e-05,4.586501660759548e-05,1.396271496925118
2014-06-03,3.418588872187905e-05,0.49700296120845694,0.00022983512541732096,1.512277765976244,4.405453430129828e-05,4.581200097382712e-05,1.2886759990271446
2014-06-04,2.793146765100254e-05,0.49650039800476636,0.0002265594625353043,1.5045252169434398,3.949640630938959e-05,4.636036988024682e-05,1.4140469381304408
2014-06-05,4.136471088316827e-05,0.49697180335457114,0.00024033138762568195,1.441329410540164,4.955095082396594e-05,4.7426361515295425e-05,1.1979039564405305
2014-06-06,3.9833023701562004e-05,0.49907234809638584,0.0002363687940353031,1.4760863741127783,4.8426180316770684e-05,4.807030154948204e-05,1.2157294580394034
2014-06-09,5.1073182956276414e-05,0.5008608359276459,0.00023588227561116538,1.4807001958804762,5.4974487675091085e-05,4.821283219655416e-05,1.0763865593055864
2014-06-10,4.95066057749403e-05,0.49454128974686756,0.0002443711315607527,1.5294383774078208,5.439501274856247e-05,5.145543402703365e-05,1.0987425192477371
2014-06-11,4.7157992518462575e-05,0.4981083047439058,0.0002317547885757068,1.487892365814154,5.2073383292220263e-05,5.0395458009541495e-05,1.10423240072896
2014-06-12,4.667919578081926e-05,0.500990302766681,0.0002249859931954135,1.5001805807270734,5.134152246305505e-05,4.9010887088675825e-05,1.0998801844000827
2014-06-13,3.72024477228719e-05,0.5092663693956261,0.00023425092408859937,1.5372233088926608,4.754133921379799e-05,5.2216009418319514e-05,1.2779089044877492
2014-06-16,2.938646502467408e-05,0.4862738861199641,0.00021036682224895005,1.5057745876030713,3.8233428521716116e-05,5.1927233056615455e-05,1.3010557237698974
2014-06-17,3.191330809025626e-05,0.4810476896724999,0.000198655481137929,1.5280161268024557,3.8302253102526005e-05,5.267736765982939e-05,1.2001968894669497
2014-06-18,3.560112133469648e-05,0.48459247805271666,0.00019059330386938855,1.5382748084249542,3.991740740017261e-05,5.159710893844332e-05,1.1212401717602507
2014-06-19,3.687128606172102e-05,0.4863226650822622,0.00020033618461312463,1.516035712346429,4.1797311951139846e-05,5.095149184537701e-05,1.1336005986114197
2014-06-20,3.6786047916274955e-05,0.512936688696844,0.00021058914915815296,1.5933626833267889,4.514642076747914e-05,5.3981111265281816e-05,1.2272702104404472
2014-06-23,3.78482539714106e-05,0.525139568258631,0.00022730888230807,1.5937066656234185,4.870862507474892e-05,5.3970815439468655e-05,1.286945102184685
2014-06-24,3.933090292313687e-05,0.537842398080925,0.000243103716991843,1.6493903235903804,5.259177061836656e-05,5.425620285136928e-05,1.3371615373576595
2014-06-25,4.004889359785303e-05,0.546542901130341,0.0002575427766138469,1.6496577892336692,5.550654632005388e-05,5.3729478868706394e-05,1.3859695320778977
2014-06-26,4.4267929857314866e-05,0.5548915420084438,0.00026599969498712015,1.6474292856665915,6.021341806184741e-05,5.3793446267773865e-05,1.360204063210733
2014-06-27,3.536085878696092e-05,0.5506171948184998,0.0002591482913733361,1.649246912677942,5.270906912521095e-05,5.382390840095489e-05,1.4906048929062512
2014-06-30,3.524942345217237e-05,0.5436540275897718,0.00026722338341583687,1.6426312931916422,5.2763773577454e-05,5.361100407320019e-05,1.4968691232367448
2014-07-01,3.707778978776346e-05,0.5431194186306048,0.00028211193826483056,1.5750731984520312,5.554730360489327e-05,5.014723150848742e-05,1.498128769887605
2014-07-02,3.729144432547138e-05,0.5463917546309827,0.00028660114311744936,1.5421848965220146,5.648689439397186e-05,4.967306355508509e-05,1.5147413948616977
2014-07-03,3.7850371933542936e-05,0.5468994201386278,0.0002953286716373667,1.5507007899289544,5.78222976003184e-05,4.9520020831022386e-05,1.5276546740899097
2014-07-07,3.637233936281704e-05,0.5546521770216175,0.0002959007874685082,1.536185682892522,5.7541264255040474e-05,5.008722062830037e-05,1.582006141564382
2014-07-08,3.904012916123487e-05,0.5621777042639398,0.00030979070530629167,1.4189175089858854,6.182490138391453e-05,4.516853486889493e-05,1.583624406788693
2014-07-09,3.921043801203444e-05,0.5672610465883179,0.0003158866865224851,1.3654402119458438,6.313198867607794e-05,4.296692679124363e-05,1.6100811895215636
2014-07-10,3.784415060760939e-05,0.5648550260238456,0.00032245033589476193,1.3794552572047716,6.23975870134687e-05,4.403082186319005e-05,1.6488040030398332
2014-07-11,4.137743263306523e-05,0.5672234643645154,0.0003292767577601255,1.3852644513122927,6.620891890846638e-05,4.421318822789102e-05,1.6001214839887865
2014-07-14,3.5819786180035966e-05,0.5591888851182146,0.00032393930605504386,1.557989823038357,6.023540694375865e-05,5.077554862354438e-05,1.6816238556256553
2014-07-15,3.740515266448331e-05,0.5561088083573689,0.0003174865291539296,1.5290040236814095,6.06021652567407e-05,4.969179745086943e-05,1.6201555384716626
2014-07-16,4.331224214055195e-05,0.5453993077399375,0.00031040981252468755,1.5693877585264044,6.323938478611657e-05,5.1477785569754824e-05,1.4600810685556136
2014-07-17,4.7474517764657056e-05,0.5352680691830966,0.00031055049423260107,1.3474871822543315,6.499317153343006e-05,4.0968311421803796e-05,1.369011726577557
2014-07-18,4.82618636397603e-05,0.5335437867376894,0.00031045178348802196,1.3480851452155962,6.530842202080345e-05,4.0056918678194516e-05,1.353209700070501
2014-07-21,3.56854935741795e-05,0.5297329252049763,0.0003044916397627449,1.2832939865666353,5.5219250492693436e-05,3.901733019700881e-05,1.5473864857132795
2014-07-22,3.6878426197529086e-05,0.5378471345432649,0.0002997700814533839,1.3734703794441383,5.655085711385897e-05,4.3042200727141484e-05,1.5334400880059238
2014-07-23,3.8554343811198455e-05,0.5400807158888171,0.00029779525381678416,1.4561381605549608,5.787009755741708e-05,5.416206207002459e-05,1.5010007131961145
2014-07-24,3.79220014302475e-05,0.5316936451477224,0.0002940128370263546,1.4634595187747146,5.614230524589413e-05,5.660712591760801e-05,1.480467884828296
2014-07-25,3.58816002468109e-05,0.5264446915296379,0.0002937555784619898,1.4937684394893167,5.4048259598406954e-05,5.7154623469496654e-05,1.506294569546426
2014-07-28,3.90148494586092e-05,0.5616003393601122,0.00028655696881216497,1.503793260302037,5.938104232867091e-05,5.775882602475498e-05,1.5220113149909285
2014-07-29,3.5953585678647994e-05,0.581901997873814,0.00028095588975532177,1.485011811987271,5.848439792424231e-05,6.257421980285639e-05,1.6266638450744244
2014-07-30,3.539196672747045e-05,0.5937341887261022,0.0002790072977273898,1.4817214175199906,5.900002387076371e-05,6.243563339936817e-05,1.6670456413197636
2014-07-31,4.5379445989039353e-05,0.6017099558982879,0.0002739039334873914,1.720789860304683,6.708353296470324e-05,6.152300082641324e-05,1.4782801222585693
2014-08-01,4.584672797284814e-05,0.5935749653620987,0.0002704210096962733,1.7237512452458763,6.609216278578228e-05,6.125468742509788e-05,1.4415895246640964
2014-08-11,3.847004227028839e-05,0.5980594525600447,0.00027545538401212616,1.72444863317268,6.156463704693705e-05,0.00010131091844004586,1.6003267325361203
2014-08-12,3.841634430365733e-05,0.5865795673484454,0.00027631098672135744,1.697767156978406,6.043437363760314e-05,0.00010112736649860858,1.573142232376589
