Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_XOM,Predicted_Covariance,Future_Cov_45_XOM,Beta_Predicted
2014-07-24,3.79220014302475e-05,0.7356770417026764,9.734148712506973e-05,1.2540845740806967,4.469735423689308e-05,4.850842984420403e-05,1.178665485763138
2014-07-25,3.58816002468109e-05,0.7323676465333316,9.596789318991207e-05,1.252992203665945,4.297620202172179e-05,4.79420341985704e-05,1.1977225576928232
2014-07-28,3.90148494586092e-05,0.7347637541449358,9.889600739608035e-05,1.2474019986503857,4.5640676343891175e-05,4.791115702201535e-05,1.169828334011933
2014-07-29,3.5953585678647994e-05,0.7326984360343454,0.0001009345270892522,1.1999929260844984,4.4138365383986634e-05,5.056432582728027e-05,1.2276484959940837
2014-07-30,3.539196672747045e-05,0.7272593180902311,0.00010145393189507632,1.201841186077917,4.3578882000352076e-05,5.0642256237218944e-05,1.2313212864355212
2014-07-31,4.5379445989039353e-05,0.8309624680958436,0.00014377942336821792,0.953894447532844,6.712114742432393e-05,3.410436697568809e-05,1.4791090098485538
2014-08-01,4.584672797284814e-05,0.826920956707056,0.00013498895206574956,0.9514218261095168,6.505299325676698e-05,3.3809429712371976e-05,1.418923359051782
2014-08-11,3.847004227028839e-05,0.7657246551934194,0.00011037706397739893,0.8191203586787887,4.989687897230549e-05,4.812311266007879e-05,1.2970320807482554
2014-08-12,3.841634430365733e-05,0.7286092461733923,0.00010365266299742721,0.8117364235920044,4.597724325326665e-05,4.8351015904298364e-05,1.1968146393588395
2014-08-13,3.776559449586869e-05,0.708147495611653,9.990248348637632e-05,0.8064164562961572,4.3497072522417515e-05,4.695845130694901e-05,1.151764538677547
2014-08-14,3.862814115860239e-05,0.6960265693274388,9.538590800916593e-05,0.8044517706899535,4.2249330584548324e-05,4.91958252513093e-05,1.0937448532943321
2014-08-15,3.923523389055349e-05,0.685834036124265,9.280331244430377e-05,0.8025443805687963,4.1384612783269476e-05,5.104559454744906e-05,1.0547818549702461
2014-08-18,5.8802594173761744e-05,0.6923185786370413,8.799564203308275e-05,0.8407657293287215,4.980062709227521e-05,5.971454884120398e-05,0.8469120757685332
2014-08-19,5.790352204668287e-05,0.7021330756467574,8.513988121947288e-05,0.8445223309096825,4.9299037742054074e-05,6.019680675830532e-05,0.8513996385627164
2014-08-20,5.609710643686182e-05,0.7105561539489074,8.35245143333323e-05,0.8497564019092934,4.863798951936526e-05,6.32008039859926e-05,0.8670320558174972
2014-08-21,5.441563613273725e-05,0.7122903451786108,8.249697394989643e-05,0.8516140489081304,4.772411925470445e-05,6.438536468317949e-05,0.8770295203071772
2014-08-22,5.0059045313325706e-05,0.7150991920298109,8.346825537038309e-05,0.8514756347917066,4.622407581424431e-05,6.436709574844459e-05,0.923391077974463
2014-08-25,6.652021183637015e-05,0.7317588039455867,8.075834229925197e-05,0.8726395120444029,5.363378736647119e-05,6.810734160430034e-05,0.8062780602443412
2014-08-26,6.338834696697776e-05,0.7290849763464604,8.041962968525533e-05,0.8715223891937861,5.2055173326395996e-05,6.803800453538172e-05,0.8212104561350086
2014-08-27,6.228211919321129e-05,0.7236646963360198,7.505225324864882e-05,0.8601419515016273,4.947672498196667e-05,6.79903912994473e-05,0.7943969412550047
2014-08-28,6.139493236265438e-05,0.71485661595593,7.42806942709629e-05,0.9069633510616696,4.8275099841896206e-05,7.433267511305738e-05,0.7863043085826612
2014-08-29,6.15753093611576e-05,0.710722742385972,7.43612610482666e-05,0.9073876474827328,4.809244831433947e-05,7.422030452585267e-05,0.7810346194488911
2014-09-02,7.761239871585492e-05,0.7105595785324137,8.048138613103257e-05,0.9096235231265924,5.6158277054040544e-05,7.465808095133074e-05,0.7235735266943676
2014-09-03,7.595624179294328e-05,0.7087841704884437,8.533365812995454e-05,0.9129453260058924,5.706317415021371e-05,7.571098205766389e-05,0.7512637908780153
2014-09-04,7.498131031863036e-05,0.6980339170089442,8.786413890690568e-05,0.9203789524039452,5.665769035734196e-05,7.655755295515885e-05,0.7556241697641339
2014-09-05,7.387822741090312e-05,0.6887561189446703,9.15208446253615e-05,0.914309140345936,5.66348446086466e-05,7.569486018348881e-05,0.7665972315990935
2014-09-08,7.348698808482049e-05,0.6796987303473783,9.455762515394927e-05,0.9006126196976069,5.6659137707690975e-05,7.45534315692954e-05,0.7710091158218868
2014-09-09,8.133593066383054e-05,0.7088809679577073,9.636311487802506e-05,0.905541032956338,6.27581238143368e-05,7.401353609013857e-05,0.7715916360965039
2014-09-10,8.008754908927675e-05,0.7160018397619973,9.804078817286588e-05,0.91732637065249,6.344538495654987e-05,7.480239315802308e-05,0.7922003567099399
2014-09-11,7.945435898388616e-05,0.7208596162762635,9.767274242311147e-05,0.9153983412389995,6.350329371774542e-05,7.464452679568274e-05,0.7992424145115095
2014-09-12,7.986652544186676e-05,0.7252524009637928,9.990337475339159e-05,0.902867352581738,6.478308869723916e-05,7.279564768375148e-05,0.8111419438722607
2014-09-15,7.976789477234261e-05,0.7266054744782038,0.00010049893936300527,0.9053906031577263,6.50569157220395e-05,7.296292512969061e-05,0.8155776946064803
2014-09-16,8.12776222335961e-05,0.7362783295320787,0.00010304436847705767,0.883756253508366,6.738134012040342e-05,7.079419685345048e-05,0.8290269605420537
2014-09-17,8.038458733415224e-05,0.7424689504973772,0.0001038331048611485,0.8785537013054374,6.783168572762298e-05,7.045439241060664e-05,0.8438394470528553
2014-09-18,8.052555846541116e-05,0.7483895032288604,9.931977929023766e-05,0.8913459773749697,6.692870672772619e-05,7.103496130212834e-05,0.831148619186226
2014-09-19,7.686942885417954e-05,0.7376510970737937,9.782197360109464e-05,0.9186666645051162,6.396553403949462e-05,7.29183787477816e-05,0.8321322922905611
2014-09-22,7.562338268336147e-05,0.739468331775418,9.877704225406637e-05,0.9158170526811892,6.391100376342766e-05,7.126633650738013e-05,0.8451222557846417
2014-09-23,7.716105522203933e-05,0.7573150689966672,9.986868397982224e-05,0.9219134679354284,6.647989748682932e-05,7.086300621038263e-05,0.8615732029004293
2014-09-24,7.845740621167833e-05,0.7548284759006322,0.00010035933189307317,0.936669246598838,6.69798436547523e-05,7.105179995349271e-05,0.8537096354427072
2014-09-25,8.684570042440597e-05,0.7706017836941433,0.00010414281440644032,0.9788013647407866,7.328563007445679e-05,6.780727817575264e-05,0.8438601993687365
2014-09-26,7.784867175631449e-05,0.7725694084493628,0.00010846903636019415,0.8898860650671835,7.099307731627375e-05,6.198542679007047e-05,0.911936911891054
2014-09-29,7.945972408695768e-05,0.7678362051325036,0.00010697991252929809,0.9099857768311074,7.079347515323067e-05,6.38428553257474e-05,0.8909353256217829
2014-09-30,7.034453028421699e-05,0.7291323453973308,0.00010677195582229649,0.9140223453356312,6.3190258309869e-05,6.399095492659772e-05,0.8982966842561579
2014-10-01,6.051441443903661e-05,0.705546012561164,0.00011155466415030303,0.9210986865678736,5.796937605169845e-05,5.991504537753142e-05,0.9579432700302821
2014-10-02,5.727685640094654e-05,0.6864019236685317,0.00011527669030610016,0.9234435940709476,5.577490361937253e-05,6.003067542838141e-05,0.9737773181708835
2014-10-03,5.732458945014978e-05,0.6517074989181633,7.52653540676815e-05,0.9736718329317232,4.280758712896839e-05,6.266046337165218e-05,0.7467578492855048
2014-10-06,5.950629355094935e-05,0.6440981262904464,8.628317342381e-05,0.9818475120614234,4.6152639196882884e-05,6.314164696752313e-05,0.7755925708491144
2014-10-07,5.823383972398379e-05,0.6381323531521788,0.00010007412006658584,1.085467305838628,4.871462539597509e-05,7.031127569486826e-05,0.8365346614077349
2014-10-08,6.403572465426801e-05,0.6630425222020221,0.0001144458634187643,1.1108388940925735,5.6761334266664526e-05,6.561468768863925e-05,0.8864010608628501
2014-10-09,6.579132724406009e-05,0.683201845389142,0.0001562390614069759,1.1291957083111477,6.926728498488747e-05,6.304456335337513e-05,1.0528330691358898
2014-10-10,6.388921163395802e-05,0.6592087916454547,0.0001580301934640158,1.1519705210442843,6.623793600468348e-05,6.187641694027419e-05,1.036762456612895
2014-10-13,7.100010076144222e-05,0.640290517922202,0.0001491150784021259,1.2351252194145264,6.588208477158434e-05,5.9927506612471365e-05,0.9279153700492028
2014-10-14,5.126108009219706e-05,0.6347842904727249,0.00014878146379543336,1.2957796533838837,5.543632859354482e-05,7.241704170128133e-05,1.0814506540603173
2014-10-15,4.732231652345586e-05,0.6243881747019876,0.0001495555876208439,1.2780910040203812,5.2527773072593436e-05,8.387674368312776e-05,1.1100000365907157
2014-10-16,5.30327919984953e-05,0.6156041672534985,0.0001535144088655428,1.248538087351599,5.554543462239691e-05,8.20133913237614e-05,1.0473790371808616
2014-10-17,4.626798859027275e-05,0.616770745877879,0.0001570309411999812,1.2624163365261218,5.2572265588920415e-05,8.048240743423414e-05,1.136255696232558
2014-10-20,4.9165393824874467e-05,0.6163311862400875,0.00015725038198503751,1.270309342790934,5.4192571490256924e-05,7.932272606709376e-05,1.102250328417771
2014-10-21,6.127847379397686e-05,0.6474562628837609,0.00017185798849335036,1.2954790052965597,6.644300537989794e-05,7.155595249095151e-05,1.0842797032328946
2014-10-22,6.0122674099070425e-05,0.6586451915680711,0.00016825184325314053,1.3114148836409052,6.624461574647368e-05,7.022050611355703e-05,1.1018241743092712
2014-10-23,6.055871725038731e-05,0.6669627253728145,0.000168865577850085,1.3222473169261484,6.744666218332994e-05,6.784263879838321e-05,1.1137399410965658
2014-10-24,5.99990058104541e-05,0.6716885396335824,0.00016174589238923827,1.3074073430318325,6.616930843716721e-05,6.726065533821157e-05,1.1028400811541117
2014-10-27,5.8561423507449295e-05,0.6723677402108409,0.00015510733103819643,1.2618930392805805,6.408093546585652e-05,6.827601048333876e-05,1.0942516699189377
2014-10-28,5.4522480778452264e-05,0.6642401041796041,0.00017077361098544462,1.2491260118393006,6.40948710106102e-05,6.451447657376075e-05,1.1755677675609548
2014-10-29,5.3729820257279105e-05,0.6572774015262297,0.0001698709769736622,1.2723704412159431,6.279368741888372e-05,7.582080930317016e-05,1.1686934204916994
2014-10-30,5.3551839514494966e-05,0.6517985286846012,0.000172373411512481,1.2621478908746455,6.262326561911165e-05,7.681415438808967e-05,1.1693952287514102
2014-10-31,5.56093263598845e-05,0.6507943407327715,0.00019445786504001318,1.1984303148117763,6.767532364986809e-05,7.35888283845031e-05,1.2169779438056234
2014-11-03,5.4562010343014535e-05,0.6446575739766992,0.00019604524958512093,1.1813796867533133,6.667337396859126e-05,8.060201465798827e-05,1.2219742921757522
2014-11-04,6.02491600622342e-05,0.6478673010899363,0.00019129386083524379,1.1526748874390766,6.955239280576196e-05,8.011873442551152e-05,1.1544126546149027
2014-11-05,6.0354415020847636e-05,0.6503544616825434,0.00018637789994938465,1.1776053248278435,6.897661114328497e-05,8.259089551387606e-05,1.1428594100275689
2014-11-06,5.86925643313682e-05,0.6512333802950742,0.00018661223903839247,1.1649651653888558,6.81550839829974e-05,8.147680967520662e-05,1.1612217792735282
2014-11-07,5.828791566618652e-05,0.6484794545776744,0.00018019708279910147,1.1532714734950165,6.645985078295022e-05,8.15257160035617e-05,1.1401994739967056
2014-11-10,5.7340540123530906e-05,0.6475418125781633,0.00017080611496476654,1.1509483162679894,6.408411832976704e-05,8.305405306417857e-05,1.1176057670839545
2014-11-11,6.57571982494724e-05,0.6580090626568679,0.00017866444824788096,1.190604273864638,7.132184951289787e-05,9.075456246624322e-05,1.0846242147105183
2014-11-12,6.673646336542344e-05,0.664117186568414,0.00018926640920178923,1.1871308104309797,7.46385312519063e-05,9.062099816863765e-05,1.11840705197718
2014-11-13,7.11343776232816e-05,0.6665131643449592,0.0001979209604000695,1.195176720835154,7.908505017520495e-05,9.1931395899634e-05,1.1117697633348123
2014-11-14,6.859476809423724e-05,0.6678885675757361,0.0001961943543974093,1.1696615580785,7.748056138911604e-05,9.572874283075612e-05,1.1295403941401374
2014-11-17,6.853595565786147e-05,0.6707246424766633,0.00019385959167318484,1.1916164256023034,7.73120423069633e-05,9.837752194625114e-05,1.1280508393712778
2014-11-18,7.650833651469074e-05,0.6733221717182074,0.00018194506710518464,1.2099984419607297,7.944150038940388e-05,9.913916370382171e-05,1.0383378336052298
2014-11-19,7.466095393809579e-05,0.6750208524608214,0.00017930110239744652,1.1863804912950098,7.810079168962327e-05,0.00010180001466268211,1.0460727806180936
2014-11-20,7.31046489834875e-05,0.6729412026647335,0.00017446971372921702,1.2405194377758473,7.599930877078933e-05,0.0001106979043591252,1.0395961108842158
2014-11-21,7.04730363634149e-05,0.6915404800352557,0.0001735025846576581,1.1982052829227554,7.64684123383534e-05,0.00010856886376585387,1.0850733313663625
2014-11-24,6.987047932397521e-05,0.7094623182457329,0.00017294053427830254,1.1669561990901691,7.79874271843093e-05,0.00010921790789790244,1.1161713493147436
2014-11-25,8.166110492431963e-05,0.7108024500203048,0.00018841912856598647,1.1998758945584662,8.816963388937979e-05,0.00011691943574781057,1.0797017009639047
2014-11-26,7.228929035700332e-05,0.7143931446145957,0.00019362900549574176,1.2449338401815473,8.451999574485625e-05,0.0001272468063276214,1.1691911115388067
2014-11-28,6.63644735069259e-05,0.6718054161348576,0.00026670582924230774,1.2320458883264591,8.937737214116183e-05,0.00012618065930448765,1.3467653311803078
2014-12-01,6.796408095783602e-05,0.6353586259192152,0.0002709396547689776,1.2676069218847057,8.621740383253823e-05,0.0001314753753091753,1.26857308474496
2014-12-02,6.956629167082881e-05,0.6439770237646036,0.0002751545411398579,1.2540202142694,8.90959866610993e-05,0.00012907732215311314,1.280735030159152
2014-12-03,9.973973303376368e-05,0.6948172307439948,0.0002540279709892382,1.2445189401322403,0.00011059753572559073,0.00012812052937119088,1.1088613570697194
2014-12-04,7.195368455764464e-05,0.7177257938576947,0.00022606352324722743,1.2002136924937885,9.153776812059388e-05,0.00012673039900451584,1.272176243417524
2014-12-05,6.914099334132158e-05,0.7392942485277757,0.00021935723570755216,1.2022195822560666,9.104605175319449e-05,0.00012687233223547,1.3168172361038601
2014-12-08,6.652863915801598e-05,0.7561317267278613,0.00023623595223825215,1.1980916171788063,9.479267466454795e-05,0.00012764803051883616,1.4248401269624718
2014-12-09,5.578278936298998e-05,0.7594117615674928,0.00022654021313897135,1.2023083021790633,8.536897852710102e-05,0.00012846732503220146,1.5303820318411774
2014-12-10,7.622608908783083e-05,0.7870518647008722,0.0002552849647887029,1.1602947875641472,0.00010979126524677517,0.00011664133939550406,1.4403371150298576
2014-12-11,6.0199482263474304e-05,0.7664236918072437,0.00023482242967461195,1.1631738345432143,9.112448523966214e-05,0.00011643667951328182,1.5137087864117962
2014-12-12,5.635062229218622e-05,0.7236722699057957,0.0002227992459711534,1.1264930395682016,8.108642399587529e-05,0.00010533471524554265,1.4389623521002186
2014-12-15,5.5088696774690915e-05,0.6940818705025886,0.00021708746198212763,1.14862011922469,7.590306627902088e-05,0.00010633925934734055,1.3778337612425167
2014-12-16,5.154869882225274e-05,0.6628353708485859,0.00020922359990395445,1.1625516899892745,6.883667181565064e-05,0.0001053491920403379,1.3353716657913965
2014-12-17,8.951914955443635e-05,0.7053691055966058,0.00025260289430346846,1.122543669011935,0.00010607024430521769,9.337930270754981e-05,1.1848888738684529
2014-12-18,9.913276275332198e-05,0.7298131891529321,0.0002727381601873015,1.1404471820350972,0.00012000332123306614,8.04639348443905e-05,1.2105313914399585
2014-12-19,7.377698274922788e-05,0.7090132041392565,0.00029451824040054183,1.1617364710594946,0.00010451313298869186,8.195901241154977e-05,1.4166089353902949
2014-12-22,6.996587850894997e-05,0.7064130968882092,0.000278711431734541,1.1656065596109728,9.864595449763444e-05,8.216389171545497e-05,1.4099151843711324
2014-12-23,6.063494070426503e-05,0.7014915686698612,0.00026567784746801273,1.1404485050014328,8.903517284043418e-05,8.126900568564419e-05,1.468380636746817
2014-12-24,5.292955813268682e-05,0.6930454632252182,0.0002245465148397571,1.1370537777203036,7.555514067752146e-05,8.155138539493288e-05,1.4274659253363793
2014-12-26,5.0003308753932844e-05,0.6891206984049605,0.00020808628938390135,1.1422109721969005,7.029369924973869e-05,8.222077338596833e-05,1.4057809573293483
2014-12-29,4.966432774890378e-05,0.680816793286034,0.00019391339266482967,1.1413773834642074,6.681230310514277e-05,8.214743326498262e-05,1.3452775086967224
2014-12-30,4.653062419950052e-05,0.654683114616089,0.00018583842257623422,1.131786068353612,6.0879115548383684e-05,8.591233376494466e-05,1.3083666208165157
2014-12-31,4.3755181092948726e-05,0.6388419321279161,0.0001811822264399514,1.1439445740037086,5.6880833723798405e-05,8.458728443915037e-05,1.2999793922225342
2015-01-02,6.483180836307134e-05,0.6514834550127024,0.0001717453507258044,1.0974476124826031,6.87448159102599e-05,8.791382724037835e-05,1.0603562918571534
2015-01-05,8.284505496642122e-05,0.6911779098999798,0.00019887727108976652,1.063200685538371,8.871881264954211e-05,7.717943854538721e-05,1.0709005224934867
2015-01-06,7.372029621424698e-05,0.6887877226503133,0.0001974118201297313,1.0509018968813706,8.309320481189422e-05,7.737955925235597e-05,1.1271414939843372
2015-01-07,7.097584833724285e-05,0.6620675974364247,0.00017718784215667817,1.0439276308115335,7.424626122988311e-05,7.464747224629691e-05,1.0460778274477374
2015-01-08,6.58935484829367e-05,0.694678615582268,0.00018114432568548978,1.0372262254808773,7.589580035466707e-05,7.110389102630728e-05,1.151794099756526
2015-01-09,5.142752848602693e-05,0.672223075234275,0.00017218060605673585,1.0664357848923127,6.325623789480813e-05,7.166757789400395e-05,1.230007347368348
2015-01-12,5.214866604959718e-05,0.6555821960871135,0.0001812169664707531,1.0899829556146965,6.373062545656289e-05,7.464652687391108e-05,1.222095027242891
2015-01-13,5.1084978694142575e-05,0.6391114256924514,0.0001729589879017122,1.11383170785958,6.007513530623029e-05,7.668101208799852e-05,1.175984346903888
2015-01-14,5.779000718727771e-05,0.627854612478159,0.00016891299313960553,1.1273732354896762,6.2032172619193e-05,7.666695393381427e-05,1.0734065565724518
2015-01-15,5.577655409897309e-05,0.6246022948436567,0.00016807136423513944,1.1257617975815477,6.047505584570882e-05,7.407457922739264e-05,1.084237935143832
2015-01-16,7.006830803083834e-05,0.6629377652336906,0.00018711604321868026,1.0799212102968974,7.590826897947424e-05,6.85742365535879e-05,1.0833466814421382
2015-01-20,6.698197984101967e-05,0.6805556593449525,0.00018072034990138395,0.9674156865049172,7.487660924053184e-05,6.656265530942014e-05,1.1178619894223776
2015-01-21,5.396910834789416e-05,0.6914610748677426,0.00017892635483736572,0.96029675364645,6.794813102993084e-05,6.574243010724323e-05,1.2590189667749463
2015-01-22,5.806897077464812e-05,0.7090143645398091,0.0001801200436177592,0.9593447237819556,7.251170550717485e-05,6.109458500565347e-05,1.2487169057735767
2015-01-23,5.910063936486745e-05,0.7113640117006342,0.00019363362782590354,0.991512872670189,7.609889856310621e-05,6.565083303669993e-05,1.2876154874281007
2015-01-26,6.288399592442454e-05,0.6896988806121441,0.00019379735472343625,0.9759848110912582,7.613835841451242e-05,6.632350852541506e-05,1.2107748131339695
2015-01-27,6.964065036165525e-05,0.6759080291069409,0.00018110465729854528,1.0059248606791895,7.590734894140054e-05,6.451890660557868e-05,1.0899862156255191
2015-01-28,7.988841611727443e-05,0.6758285710967799,0.00020889455566115028,0.9068004135454004,8.730558243702761e-05,5.4646940847975766e-05,1.0928440777805
2015-01-29,8.021798542057233e-05,0.6645478676786477,0.0001909167599439902,0.955080696208928,8.224020268458503e-05,5.6773763174569635e-05,1.0252090257990212
2015-01-30,7.830236811365751e-05,0.6574319845336349,0.0001791954397441214,1.0027444946156618,7.78756624495482e-05,5.577748044702773e-05,0.9945505394742348
2015-02-02,6.708254753246161e-05,0.6605574053273346,0.0001869399118309499,0.910227499829407,7.397182881735844e-05,4.800955616360287e-05,1.102698563759271
2015-02-03,8.067150173734702e-05,0.6675099970887352,0.0002020880656618186,0.800647797179188,8.522915421228057e-05,3.9034377580973384e-05,1.0564964377355028
2015-02-04,7.910110058857453e-05,0.6766052907753111,0.0001435509126954445,0.8130251848579404,7.209906481607523e-05,3.973176205279951e-05,0.911479919743232
2015-02-05,8.520627788871464e-05,0.6779432931271078,0.00012869845479256817,0.7888332863800022,7.099304956247633e-05,3.736000714021398e-05,0.8331903625129385
2015-02-06,8.507292515013707e-05,0.6747138511649597,0.0001160356887004538,0.7920176360455053,6.703646439961468e-05,3.737620480040484e-05,0.7879882381064063
2015-02-09,6.296753465448077e-05,0.6318489414515621,0.00011667462139203838,0.8334857851382825,5.4157649509057706e-05,3.915455239527784e-05,0.8600884536171665
2015-02-10,6.653518645016198e-05,0.5979823038186488,0.0001232779937490771,0.9043500794662634,5.41572745077854e-05,4.040087115446002e-05,0.8139644208910691
2015-02-11,6.58212274519105e-05,0.5757276847774605,0.0001231996320919228,0.8915614476578458,5.184475274255389e-05,4.2655588416214405e-05,0.7876600718276192
2015-02-12,6.625281595902424e-05,0.5836016504819833,0.00011970744290444196,0.822940523478454,5.197317631591539e-05,3.920835202212447e-05,0.7844674307588607
2015-02-13,6.59493776327874e-05,0.5914141562416677,0.00012085001620293789,0.8066296790134201,5.2798358788303096e-05,3.815565415527914e-05,0.8005891895188084
2015-02-17,5.2818371217651516e-05,0.5861847608346037,9.910311273289933e-05,0.8187548698373188,4.2410234499691565e-05,3.9128170684570944e-05,0.8029447618694908
2015-02-18,4.925751255554142e-05,0.5829468733275294,0.000113048760967304,0.818939264372031,4.3500887655125876e-05,3.9247001105278364e-05,0.8831320421646438
2015-02-19,5.2538640297651296e-05,0.5782085877095071,0.00010098093310395687,0.8046764238586877,4.211566299729863e-05,3.8636566792805575e-05,0.8016131129145605
2015-02-20,5.811623348480445e-05,0.6083368738848468,0.000104045905928148,0.7919304612234231,4.73048173138416e-05,3.7716882020143835e-05,0.8139690836332383
2015-02-23,5.7842904366347e-05,0.6050724681052237,0.00010876771026489117,0.8019849641899386,4.79935009047882e-05,3.838048983413313e-05,0.82972149186739
2015-02-24,5.363774172174018e-05,0.5775156879230863,8.954410229953582e-05,0.7899105628269465,4.002372647916395e-05,3.794961754249952e-05,0.7461858981087888
2015-02-25,4.6420168910813084e-05,0.546482728830979,8.164664392021799e-05,0.7794395927365233,3.364332942313919e-05,3.915434688447958e-05,0.7247567213246898
2015-02-26,6.082008377129165e-05,0.5559410011666279,7.188559379238894e-05,0.8154151353888585,3.675980035780586e-05,4.318024281575073e-05,0.6044023302571847
2015-02-27,6.477291200020017e-05,0.554963686213677,7.85542093134156e-05,0.8181531597210226,3.9586399943193536e-05,4.325908824590409e-05,0.6111567122853949
2015-03-02,7.10002492943561e-05,0.5525288543648187,8.25356109463142e-05,0.8308302441674966,4.2296612338008366e-05,4.560007137738389e-05,0.5957248426361592
2015-03-03,6.22129036386534e-05,0.5704441938110062,9.007976547485917e-05,0.8307743989578077,4.2703849239453073e-05,4.5598852033545185e-05,0.6864146622618144
2015-03-04,6.357489191775788e-05,0.5613109885344983,9.653453582508075e-05,0.8096836348209352,4.397316403643586e-05,4.447573644741946e-05,0.6916750105264933
2015-03-05,6.337223751236057e-05,0.5548021317668553,0.00010087965028102576,0.8366846580822849,4.435978430291829e-05,4.9194601595258165e-05,0.6999876609101272
2015-03-06,6.737776824421294e-05,0.5566888221631355,0.00010715512287223944,0.8737960390324722,4.730175793926574e-05,4.776742643828256e-05,0.7020380634724938
2015-03-09,6.459093954914395e-05,0.5496936582940392,0.00010871140984146583,0.8818567537149484,4.606213794230769e-05,4.811379943969378e-05,0.7131362117323183
2015-03-10,6.248974140729342e-05,0.5729307605606949,0.0001100654187403066,0.9104443027394646,4.7515132964436616e-05,4.3895797707669945e-05,0.7603669321456168
2015-03-11,5.4252554100076106e-05,0.5646561402969696,9.384231757179764e-05,0.8883664140218969,4.02896516034544e-05,4.4543275467102325e-05,0.7426314257783097
2015-03-12,5.508043688697334e-05,0.5629032822742214,9.66268978945556e-05,0.9411479402393368,4.106591347720448e-05,4.414376014853245e-05,0.7455625953271382
2015-03-13,5.707193087433516e-05,0.5605204825863208,9.672426738846616e-05,0.9355118068179562,4.164573149233994e-05,4.301244327198226e-05,0.7297060193046269
2015-03-16,5.2149496476829495e-05,0.556894946215656,9.619634710447468e-05,0.9479681899662054,3.944369816937367e-05,4.0148574371392884e-05,0.7563581785856527
2015-03-17,4.691748238540657e-05,0.5618347233593939,0.00010362054484032338,0.936427414672054,3.917408507692726e-05,3.94339309871361e-05,0.8349571009614137
2015-03-18,5.051902620859181e-05,0.5633080646114951,0.00011460636607015115,0.8530966200227943,4.286253228673403e-05,3.3467057850327505e-05,0.8484433589387826
2015-03-19,5.142834644805491e-05,0.5609818739705961,0.00012395662026736562,0.8175976464233471,4.4790403263689677e-05,3.1764532780914685e-05,0.8709283178865205
2015-03-20,5.066833282542825e-05,0.5554041518575528,0.000122743211420824,0.8529848824838293,4.380020772684811e-05,3.515728532377345e-05,0.8644493569140422
2015-03-23,5.007282454924587e-05,0.5441513112585784,0.00012232694077478232,0.8136009227009064,4.2587464297796794e-05,3.504775437675229e-05,0.8505105250436324
2015-03-24,4.2218867344400384e-05,0.5381102672106235,0.00010187804315482042,0.7938166809941702,3.5291073139905344e-05,3.359135362293485e-05,0.8359076251861149
2015-03-25,4.692159710753298e-05,0.5291886245533781,0.00010079111799096832,0.9142569571640864,3.6392176013169094e-05,3.479717176170237e-05,0.7755954242087498
2015-03-26,4.732340893496746e-05,0.5366032280078857,9.877061843727461e-05,0.905515395202641,3.668640685706502e-05,3.43194073582764e-05,0.7752274758456229
2015-03-27,4.354358066573599e-05,0.5335975032963608,9.687143263177927e-05,0.9147865829310566,3.4655623726729715e-05,3.4669198473028224e-05,0.7958836456920017
2015-03-30,4.5502666776921666e-05,0.5459248690011749,0.00010579758543294065,0.8067567199614182,3.787818681718848e-05,2.8178906545216082e-05,0.8324388327147406
2015-03-31,3.983451498744685e-05,0.5570819813196652,0.00010081809582181795,0.8153816275520146,3.530352926803462e-05,2.8382626060264327e-05,0.8862547787806607
2015-04-01,4.176214734580363e-05,0.5721149866484896,9.818560203720731e-05,0.8039246663701891,3.6635206065082855e-05,2.778022353219442e-05,0.8772347303344318
2015-04-02,4.894523588776545e-05,0.5625852887343971,7.396230487446554e-05,0.763558940608736,3.384923068795063e-05,2.6935476801821995e-05,0.691573553053643
2015-04-06,4.8199312485919956e-05,0.5776630219679705,7.87234661620869e-05,0.7433083064608905,3.558337138974148e-05,2.548835659666826e-05,0.738254750005742
2015-04-07,4.533264144371158e-05,0.5706596990654059,8.379310248151247e-05,0.7520112704244357,3.5171172856577785e-05,2.798236294891945e-05,0.7758465365458345
2015-04-08,4.177649686660928e-05,0.5361117582853417,8.049090103299138e-05,0.7859112091209743,3.108813984707832e-05,2.9230441522363293e-05,0.7441538228143335
2015-04-09,4.664355209638432e-05,0.5223897748503722,6.604236505259508e-05,0.8073493579743113,2.899357606078074e-05,3.0862212825963874e-05,0.6215988010704752
2015-04-10,4.853778747139849e-05,0.5252807855731196,7.155561360030731e-05,0.7852162260582869,3.095660729219494e-05,2.9820053511333913e-05,0.6377836507367896
2015-04-13,4.467938122611643e-05,0.5287132998339396,7.263938580736087e-05,0.8129179120901737,3.0120341525614118e-05,3.10340504121411e-05,0.6741441062753099
2015-04-14,4.646938254229903e-05,0.5335035294307559,8.120601383712716e-05,0.7978449149455019,3.277289784026587e-05,3.0441010965144593e-05,0.705257871899506
2015-04-15,4.691423215315267e-05,0.5608082713979923,8.856117882117168e-05,0.7717443022058241,3.614834438161409e-05,3.0933532511976257e-05,0.7705197915977166
2015-04-16,4.176974619173272e-05,0.580603085094205,8.542282255751288e-05,0.7466471918695445,3.468144755505032e-05,3.143920686089183e-05,0.8303006533928772
2015-04-17,4.332386275975345e-05,0.596670895329771,8.429825087543815e-05,0.7380226466966716,3.605850540249691e-05,2.9138917979755884e-05,0.832301256295045
